2014.06.11 10:41:09;0;START
2014.06.11 10:41:10;1;1;lines(17)
2014.06.11 10:41:11;2;2;lines(16)
2014.06.11 10:41:12;3;1;lines(18)
2014.06.11 10:41:13;4;1;lines(17)
2014.06.11 10:41:14;5;2;lines(17)
2014.06.11 10:41:15;6;1;lines(16)
2014.06.11 10:41:16;7;2;lines(16)
2014.06.11 10:41:17;8;1;lines(17)
2014.06.11 10:41:18;9;1;lines(16)
2014.06.11 10:41:19;10;2;lines(17)
2014.06.11 10:41:21;12;1;lines(15)
2014.06.11 10:41:22;13;2;lines(17)
2014.06.11 10:41:23;14;1;lines(15)
2014.06.11 10:41:23;14;1;drop(1)
2014.06.11 10:41:25;16;2;lines(15)
2014.06.11 10:41:26;17;1;lines(15)
2014.06.11 10:41:28;19;2;lines(15)
2014.06.11 10:41:29;20;1;lines(16)
2014.06.11 10:41:31;22;1;lines(15)
2014.06.11 10:41:31;22;1;drop(1)
2014.06.11 10:41:31;22;2;lines(14)
2014.06.11 10:41:33;24;1;lines(15)
2014.06.11 10:41:34;25;2;lines(14)
2014.06.11 10:41:35;26;1;lines(16)
2014.06.11 10:41:35;26;1;drop(1)
2014.06.11 10:41:37;28;1;lines(16)
2014.06.11 10:41:37;28;1;drop(1)
2014.06.11 10:41:37;28;2;lines(14)
2014.06.11 10:41:39;30;1;lines(17)
2014.06.11 10:41:39;30;1;drop(1)
2014.06.11 10:41:40;31;2;lines(12)
2014.06.11 10:41:41;32;1;lines(16)
2014.06.11 10:41:43;34;2;lines(14)
2014.06.11 10:41:44;35;1;lines(16)
2014.06.11 10:41:45;36;2;lines(12)
2014.06.11 10:41:46;37;1;lines(16)
2014.06.11 10:41:48;39;2;lines(13)
2014.06.11 10:41:48;39;1;lines(17)
2014.06.11 10:41:50;41;1;lines(15)
2014.06.11 10:41:50;41;2;lines(12)
2014.06.11 10:41:50;41;2;drop(1)
2014.06.11 10:41:53;44;1;lines(15)
2014.06.11 10:41:53;44;1;drop(1)
2014.06.11 10:41:53;44;2;lines(11)
2014.06.11 10:41:56;47;2;lines(12)
2014.06.11 10:41:56;47;1;lines(15)
2014.06.11 10:41:57;48;2;lines(7)
2014.06.11 10:41:58;49;1;lines(14)
2014.06.11 10:42:00;51;2;lines(12)
2014.06.11 10:42:01;52;1;lines(15)
2014.06.11 10:42:02;53;2;lines(11)
2014.06.11 10:42:03;54;1;lines(14)
2014.06.11 10:42:03;54;1;drop(1)
2014.06.11 10:42:04;55;2;lines(9)
2014.06.11 10:42:05;56;1;lines(15)
2014.06.11 10:42:07;58;2;lines(12)
2014.06.11 10:42:07;58;1;lines(13)
2014.06.11 10:42:09;60;2;lines(8)
2014.06.11 10:42:10;61;1;lines(15)
2014.06.11 10:42:10;61;1;drop(1)
2014.06.11 10:42:11;62;2;lines(7)
2014.06.11 10:42:12;63;2;lines(4)
2014.06.11 10:42:12;63;1;lines(15)
2014.06.11 10:42:12;63;1;drop(1)
2014.06.11 10:42:14;65;2;lines(8)
2014.06.11 10:42:15;66;1;lines(14)
2014.06.11 10:42:15;66;2;lines(5)
2014.06.11 10:42:17;68;2;lines(6)
2014.06.11 10:42:17;68;1;lines(15)
2014.06.11 10:42:18;69;2;lines(4)
2014.06.11 10:42:19;70;2;lines(2)
2014.06.11 10:42:19;70;1;lines(15)
2014.06.11 10:42:19;70;1;drop(1)
2014.06.11 10:42:19;70;1;level(3)
2014.06.11 10:42:20;71;2;lines(4)
2014.06.11 10:42:20;71;2;lines(0)
2014.06.11 10:42:21;72;1;lines(14)
2014.06.11 10:42:21;72;2;lines(3)
2014.06.11 10:42:22;73;2;lines(-2)
########
2014-06-11 10:41:09
2014-06-11 10:42:22
73
