Czas,A: BVP1,B: BVP2,C: EMG1,D: EMG2,E: Skin Cond,F: Temp1,G: Abd Resp,H: Thor Resp,I: Temp2,SC-Pro/Flex - 1J,Draw-1,Lose-1,Win-1,Draw-2,Lose-2,Win-2
2.0,35.732,32.123000000000005,44.371,4.648,3.237,31.08,17.214000000000002,12.206,34.113,1.6969999999999998,1,0,0,1,0,0
2.00390625,35.655,32.055,43.905,4.648,3.236,31.08,17.22,12.206,34.113,1.6969999999999998,1,0,0,1,0,0
2.0078125,35.579,31.989,43.593999999999994,4.493,3.236,31.08,17.227,12.205,34.113,1.6969999999999998,1,0,0,1,0,0
2.01171875,35.504,31.923000000000002,50.68899999999999,4.441,3.236,31.08,17.233,12.205,34.113,1.6969999999999998,1,0,0,1,0,0
2.015625,35.431,31.86,53.59,4.285,3.236,31.08,17.239,12.205,34.111999999999995,1.6969999999999998,1,0,0,1,0,0
2.01953125,35.359,31.798000000000002,53.486000000000004,4.13,3.236,31.08,17.246,12.204,34.111999999999995,1.6969999999999998,1,0,0,1,0,0
2.0234375,35.29,31.737,49.136,3.923,3.236,31.08,17.252,12.204,34.111999999999995,1.6969999999999998,1,0,0,1,0,0
2.02734375,35.222,31.679000000000002,47.012,3.8710000000000004,3.235,31.08,17.258,12.203,34.111999999999995,1.6969999999999998,1,0,0,1,0,0
2.03125,35.157,31.623,44.785,3.6639999999999997,3.235,31.08,17.264,12.203,34.111999999999995,1.6969999999999998,1,0,0,1,0,0
2.03515625,35.094,31.569000000000003,54.93600000000001,3.509,3.235,31.08,17.27,12.202,34.111999999999995,1.696,1,0,0,1,0,0
2.0390625,35.034,31.517,61.928000000000004,3.405,3.235,31.08,17.276,12.202,34.111999999999995,1.696,1,0,0,1,0,0
2.04296875,34.977,31.467,68.453,3.301,3.235,31.08,17.282,12.200999999999999,34.111999999999995,1.696,1,0,0,1,0,0
2.046875,34.923,31.42,60.996,3.25,3.234,31.08,17.288,12.2,34.111999999999995,1.696,1,0,0,1,0,0
2.05078125,34.872,31.375999999999998,49.653,3.1460000000000004,3.234,31.08,17.294,12.2,34.111999999999995,1.696,1,0,0,1,0,0
2.0546875,34.823,31.334,39.295,3.25,3.234,31.08,17.301,12.199000000000002,34.111999999999995,1.696,1,0,0,1,0,0
