2014.06.11 10:34:20;START
2014.06.11 10:34:22;2;lines(16) 
2014.06.11 10:34:22;1;lines(17) 
2014.06.11 10:34:23;2;lines(17) 
2014.06.11 10:34:23;1;lines(17) 
2014.06.11 10:34:25;2;lines(14) 
2014.06.11 10:34:26;2;lines(17) 
2014.06.11 10:34:27;1;lines(17) 
2014.06.11 10:34:28;2;lines(16) 
2014.06.11 10:34:29;2;lines(17) 
2014.06.11 10:34:30;1;lines(15) 
2014.06.11 10:34:31;2;lines(15) 
2014.06.11 10:34:32;1;lines(15) 
2014.06.11 10:34:33;2;lines(15) 
2014.06.11 10:34:34;1;lines(17) 
2014.06.11 10:34:35;2;lines(15) 
2014.06.11 10:34:36;1;lines(15) 
2014.06.11 10:34:36;1;drop(1) 
2014.06.11 10:34:37;2;lines(14) 
2014.06.11 10:34:38;1;lines(17) 
2014.06.11 10:34:38;2;lines(15) 
2014.06.11 10:34:38;2;drop(2) 
2014.06.11 10:34:38;2;send(2) 
2014.06.11 10:34:39;2;lines(15) 
2014.06.11 10:34:39;2;drop(1) 
2014.06.11 10:34:40;1;lines(14) 
2014.06.11 10:34:40;2;lines(14) 
2014.06.11 10:34:42;1;lines(13) 
2014.06.11 10:34:43;2;lines(16) 
2014.06.11 10:34:44;1;lines(12) 
2014.06.11 10:34:44;2;lines(16) 
2014.06.11 10:34:45;1;lines(12) 
2014.06.11 10:34:46;2;lines(13) 
2014.06.11 10:34:47;2;lines(15) 
2014.06.11 10:34:47;2;drop(1) 
2014.06.11 10:34:47;1;lines(12) 
2014.06.11 10:34:49;2;lines(16) 
2014.06.11 10:34:49;2;drop(1) 
2014.06.11 10:34:49;1;lines(13) 
2014.06.11 10:34:49;1;drop(2) 
2014.06.11 10:34:49;1;send(2) 
2014.06.11 10:34:51;2;lines(11) 
2014.06.11 10:34:52;1;lines(14) 
2014.06.11 10:34:52;2;lines(14) 
2014.06.11 10:34:53;2;lines(13) 
2014.06.11 10:34:53;2;drop(2) 
2014.06.11 10:34:53;2;send(2) 
2014.06.11 10:34:54;1;lines(10) 
2014.06.11 10:34:54;1;drop(1) 
2014.06.11 10:34:55;2;lines(14) 
2014.06.11 10:34:55;1;lines(11) 
2014.06.11 10:34:55;1;drop(1) 
2014.06.11 10:34:57;2;lines(13) 
2014.06.11 10:34:58;1;lines(10) 
2014.06.11 10:34:58;2;lines(15) 
2014.06.11 10:35:00;1;lines(10) 
2014.06.11 10:35:00;2;lines(14) 
2014.06.11 10:35:00;2;drop(1) 
2014.06.11 10:35:02;1;lines(13) 
2014.06.11 10:35:02;1;drop(1) 
2014.06.11 10:35:03;2;lines(13) 
2014.06.11 10:35:04;2;lines(14) 
2014.06.11 10:35:04;2;drop(1) 
2014.06.11 10:35:04;1;lines(12) 
2014.06.11 10:35:06;2;lines(15) 
2014.06.11 10:35:06;2;drop(1) 
2014.06.11 10:35:06;2;level(3) 
2014.06.11 10:35:07;1;lines(10) 
2014.06.11 10:35:08;2;lines(14) 
2014.06.11 10:35:08;1;lines(11) 
2014.06.11 10:35:09;2;lines(11) 
2014.06.11 10:35:11;1;lines(9) 
2014.06.11 10:35:11;2;lines(13) 
2014.06.11 10:35:12;1;lines(11) 
2014.06.11 10:35:13;2;lines(14) 
2014.06.11 10:35:14;1;lines(10) 
2014.06.11 10:35:14;2;lines(14) 
2014.06.11 10:35:16;2;lines(12) 
2014.06.11 10:35:16;1;lines(8) 
2014.06.11 10:35:17;2;lines(10) 
2014.06.11 10:35:18;1;lines(9) 
2014.06.11 10:35:18;1;drop(1) 
2014.06.11 10:35:19;2;lines(11) 
2014.06.11 10:35:20;1;lines(9) 
2014.06.11 10:35:21;2;lines(11) 
2014.06.11 10:35:22;1;lines(8) 
2014.06.11 10:35:22;2;lines(11) 
2014.06.11 10:35:22;2;drop(1) 
2014.06.11 10:35:23;1;lines(6) 
2014.06.11 10:35:24;2;lines(10) 
2014.06.11 10:35:25;1;lines(7) 
2014.06.11 10:35:25;2;lines(11) 
2014.06.11 10:35:27;1;lines(8) 
2014.06.11 10:35:27;2;lines(10) 
2014.06.11 10:35:28;1;lines(6) 
2014.06.11 10:35:29;2;lines(10) 
2014.06.11 10:35:29;1;lines(4) 
2014.06.11 10:35:30;2;lines(8) 
2014.06.11 10:35:31;1;lines(4) 
2014.06.11 10:35:31;2;lines(9) 
2014.06.11 10:35:32;1;lines(5) 
2014.06.11 10:35:32;2;lines(8) 
2014.06.11 10:35:33;1;lines(2) 
2014.06.11 10:35:33;2;lines(7) 
2014.06.11 10:35:34;1;lines(1) 
2014.06.11 10:35:34;1;lines(0) 
2014.06.11 10:35:34;1;lines(-2) 
2014.06.11 10:35:34;1;end
