2014.06.11 10:56:30;START
2014.06.11 10:56:32;1;lines(17) 
2014.06.11 10:56:32;2;lines(17) 
2014.06.11 10:56:34;2;lines(18) 
2014.06.11 10:56:34;1;lines(17) 
2014.06.11 10:56:36;2;lines(16) 
2014.06.11 10:56:37;1;lines(17) 
2014.06.11 10:56:38;2;lines(15) 
2014.06.11 10:56:40;2;lines(16) 
2014.06.11 10:56:40;1;lines(16) 
2014.06.11 10:56:41;2;lines(16) 
2014.06.11 10:56:43;1;lines(15) 
2014.06.11 10:56:44;2;lines(17) 
2014.06.11 10:56:44;2;drop(1) 
2014.06.11 10:56:45;1;lines(16) 
2014.06.11 10:56:45;1;drop(1) 
2014.06.11 10:56:46;2;lines(16) 
2014.06.11 10:56:46;2;drop(1) 
2014.06.11 10:56:48;1;lines(17) 
2014.06.11 10:56:49;2;lines(16) 
2014.06.11 10:56:49;2;drop(1) 
2014.06.11 10:56:50;1;lines(16) 
2014.06.11 10:56:50;1;drop(1) 
2014.06.11 10:56:51;2;lines(17) 
2014.06.11 10:56:52;1;lines(16) 
2014.06.11 10:56:53;2;lines(17) 
2014.06.11 10:56:55;2;lines(16) 
2014.06.11 10:56:56;1;lines(16) 
2014.06.11 10:56:58;2;lines(16) 
2014.06.11 10:56:58;2;drop(1) 
2014.06.11 10:56:59;1;lines(15) 
2014.06.11 10:57:00;2;lines(18) 
2014.06.11 10:57:00;2;drop(1) 
2014.06.11 10:57:02;1;lines(15) 
2014.06.11 10:57:02;2;lines(17) 
2014.06.11 10:57:04;1;lines(14) 
2014.06.11 10:57:05;2;lines(17) 
2014.06.11 10:57:06;1;lines(13) 
2014.06.11 10:57:07;2;lines(15) 
2014.06.11 10:57:08;1;lines(14) 
2014.06.11 10:57:09;2;lines(16) 
2014.06.11 10:57:10;1;lines(14) 
2014.06.11 10:57:10;1;drop(1) 
2014.06.11 10:57:11;2;lines(15) 
2014.06.11 10:57:13;1;lines(13) 
2014.06.11 10:57:14;2;lines(16) 
2014.06.11 10:57:14;2;drop(1) 
2014.06.11 10:57:15;1;lines(13) 
2014.06.11 10:57:16;2;lines(15) 
2014.06.11 10:57:17;1;lines(13) 
2014.06.11 10:57:17;1;drop(1) 
2014.06.11 10:57:17;2;lines(16) 
2014.06.11 10:57:17;2;drop(1) 
2014.06.11 10:57:20;2;lines(16) 
2014.06.11 10:57:20;1;lines(15) 
2014.06.11 10:57:20;1;drop(1) 
2014.06.11 10:57:21;2;lines(15) 
2014.06.11 10:57:22;1;lines(14) 
2014.06.11 10:57:23;1;lines(14) 
2014.06.11 10:57:24;2;lines(16) 
2014.06.11 10:57:24;2;drop(1) 
2014.06.11 10:57:25;1;lines(14) 
2014.06.11 10:57:25;1;drop(1) 
2014.06.11 10:57:27;2;lines(15) 
2014.06.11 10:57:27;2;drop(1) 
2014.06.11 10:57:27;1;lines(12) 
2014.06.11 10:57:28;2;lines(16) 
2014.06.11 10:57:29;1;lines(14) 
2014.06.11 10:57:30;2;lines(14) 
2014.06.11 10:57:31;1;lines(13) 
2014.06.11 10:57:31;1;drop(1) 
2014.06.11 10:57:32;2;lines(17) 
2014.06.11 10:57:32;2;drop(1) 
2014.06.11 10:57:32;2;level(3) 
2014.06.11 10:57:33;1;lines(14) 
2014.06.11 10:57:34;2;lines(14) 
2014.06.11 10:57:35;1;lines(13) 
2014.06.11 10:57:36;2;lines(14) 
2014.06.11 10:57:37;1;lines(12) 
2014.06.11 10:57:38;2;lines(16) 
2014.06.11 10:57:39;1;lines(16) 
2014.06.11 10:57:40;2;lines(16) 
2014.06.11 10:57:42;1;lines(13) 
2014.06.11 10:57:42;1;drop(1) 
2014.06.11 10:57:43;2;lines(14) 
2014.06.11 10:57:44;1;lines(12) 
2014.06.11 10:57:45;2;lines(15) 
2014.06.11 10:57:46;2;lines(12) 
2014.06.11 10:57:47;1;lines(14) 
2014.06.11 10:57:48;2;lines(14) 
2014.06.11 10:57:49;1;lines(14) 
2014.06.11 10:57:49;1;drop(1) 
2014.06.11 10:57:50;2;lines(13) 
2014.06.11 10:57:51;1;lines(12) 
2014.06.11 10:57:51;2;lines(11) 
2014.06.11 10:57:53;1;lines(13) 
2014.06.11 10:57:53;1;drop(1) 
2014.06.11 10:57:53;1;level(3) 
2014.06.11 10:57:53;2;lines(11) 
2014.06.11 10:57:55;2;lines(11) 
2014.06.11 10:57:55;1;lines(10) 
2014.06.11 10:57:57;2;lines(12) 
2014.06.11 10:57:57;1;lines(12) 
2014.06.11 10:57:58;2;lines(9) 
2014.06.11 10:57:59;1;lines(13) 
2014.06.11 10:57:59;2;lines(9) 
2014.06.11 10:58:00;1;lines(11) 
2014.06.11 10:58:01;2;lines(10) 
2014.06.11 10:58:02;2;lines(7) 
