2014.06.11 10:58:24;START
2014.06.11 10:58:27;1;lines(18) 
2014.06.11 10:58:27;2;lines(17) 
2014.06.11 10:58:30;2;lines(16) 
2014.06.11 10:58:30;1;lines(16) 
2014.06.11 10:58:33;1;lines(18) 
2014.06.11 10:58:33;2;lines(17) 
2014.06.11 10:58:35;1;lines(17) 
2014.06.11 10:58:36;2;lines(14) 
2014.06.11 10:58:38;1;lines(16) 
2014.06.11 10:58:39;2;lines(18) 
2014.06.11 10:58:40;1;lines(14) 
2014.06.11 10:58:41;2;lines(16) 
2014.06.11 10:58:43;1;lines(15) 
2014.06.11 10:58:43;2;lines(16) 
2014.06.11 10:58:45;1;lines(15) 
2014.06.11 10:58:45;2;lines(14) 
2014.06.11 10:58:47;1;lines(13) 
2014.06.11 10:58:47;2;lines(15) 
2014.06.11 10:58:49;2;lines(15) 
2014.06.11 10:58:49;2;drop(2) 
2014.06.11 10:58:49;2;send(2) 
2014.06.11 10:58:49;1;lines(14) 
2014.06.11 10:58:49;1;drop(1) 
2014.06.11 10:58:50;2;lines(15) 
2014.06.11 10:58:52;1;lines(13) 
2014.06.11 10:58:52;2;lines(15) 
2014.06.11 10:58:54;1;lines(10) 
2014.06.11 10:58:55;2;lines(16) 
2014.06.11 10:58:55;2;drop(1) 
2014.06.11 10:58:56;1;lines(13) 
2014.06.11 10:58:57;2;lines(15) 
2014.06.11 10:58:58;1;lines(12) 
2014.06.11 10:58:59;1;lines(11) 
2014.06.11 10:59:00;2;lines(14) 
2014.06.11 10:59:01;1;lines(15) 
2014.06.11 10:59:01;1;drop(3) 
2014.06.11 10:59:01;1;send(3) 
2014.06.11 10:59:01;2;lines(12) 
2014.06.11 10:59:01;2;drop(1) 
2014.06.11 10:59:03;1;lines(15) 
2014.06.11 10:59:03;1;drop(2) 
2014.06.11 10:59:03;1;send(2) 
2014.06.11 10:59:03;2;lines(11) 
2014.06.11 10:59:03;2;drop(1) 
2014.06.11 10:59:05;2;lines(10) 
2014.06.11 10:59:06;1;lines(13) 
2014.06.11 10:59:07;2;lines(11) 
2014.06.11 10:59:08;1;lines(16) 
2014.06.11 10:59:08;1;drop(1) 
2014.06.11 10:59:09;2;lines(11) 
2014.06.11 10:59:09;2;drop(1) 
2014.06.11 10:59:11;2;lines(11) 
2014.06.11 10:59:11;2;drop(1) 
2014.06.11 10:59:11;1;lines(16) 
2014.06.11 10:59:13;2;lines(10) 
2014.06.11 10:59:14;1;lines(14) 
2014.06.11 10:59:15;2;lines(12) 
2014.06.11 10:59:16;1;lines(16) 
2014.06.11 10:59:16;1;drop(1) 
2014.06.11 10:59:17;2;lines(8) 
2014.06.11 10:59:19;1;lines(16) 
2014.06.11 10:59:19;2;lines(11) 
2014.06.11 10:59:21;2;lines(10) 
2014.06.11 10:59:22;1;lines(15) 
2014.06.11 10:59:24;2;lines(9) 
2014.06.11 10:59:24;1;lines(14) 
2014.06.11 10:59:26;2;lines(9) 
2014.06.11 10:59:27;2;lines(5) 
2014.06.11 10:59:27;1;lines(14) 
2014.06.11 10:59:29;2;lines(8) 
2014.06.11 10:59:30;1;lines(12) 
2014.06.11 10:59:30;2;lines(7) 
2014.06.11 10:59:31;2;lines(6) 
2014.06.11 10:59:32;1;lines(12) 
2014.06.11 10:59:33;2;lines(5) 
2014.06.11 10:59:34;2;lines(4) 
2014.06.11 10:59:35;1;lines(12) 
2014.06.11 10:59:35;2;lines(4) 
2014.06.11 10:59:36;2;lines(2) 
2014.06.11 10:59:37;1;lines(15) 
2014.06.11 10:59:37;2;lines(2) 
2014.06.11 10:59:37;2;lines(0) 
2014.06.11 10:59:38;2;lines(-2) 
2014.06.11 10:59:38;2;end
