2014.06.11 11:02:40;START
2014.06.11 11:02:43;1;lines(18) 
2014.06.11 11:02:44;2;lines(17) 
2014.06.11 11:02:45;1;lines(16) 
2014.06.11 11:02:47;2;lines(17) 
2014.06.11 11:02:48;1;lines(16) 
2014.06.11 11:02:50;1;lines(17) 
2014.06.11 11:02:50;2;lines(17) 
2014.06.11 11:02:52;1;lines(14) 
2014.06.11 11:02:53;2;lines(17) 
2014.06.11 11:02:54;1;lines(17) 
2014.06.11 11:02:54;1;drop(1) 
2014.06.11 11:02:56;1;lines(18) 
2014.06.11 11:02:57;2;lines(16) 
2014.06.11 11:02:58;1;lines(17) 
2014.06.11 11:02:58;1;drop(1) 
2014.06.11 11:03:00;2;lines(15) 
2014.06.11 11:03:00;1;lines(15) 
2014.06.11 11:03:02;1;lines(17) 
2014.06.11 11:03:02;1;drop(1) 
2014.06.11 11:03:03;2;lines(15) 
2014.06.11 11:03:03;2;drop(1) 
2014.06.11 11:03:05;1;lines(16) 
2014.06.11 11:03:06;2;lines(15) 
2014.06.11 11:03:08;1;lines(17) 
2014.06.11 11:03:09;2;lines(14) 
2014.06.11 11:03:10;1;lines(16) 
2014.06.11 11:03:12;2;lines(14) 
2014.06.11 11:03:12;1;lines(14) 
2014.06.11 11:03:15;2;lines(14) 
2014.06.11 11:03:15;1;lines(17) 
2014.06.11 11:03:17;2;lines(13) 
2014.06.11 11:03:18;1;lines(14) 
2014.06.11 11:03:20;2;lines(11) 
2014.06.11 11:03:21;1;lines(13) 
2014.06.11 11:03:23;2;lines(13) 
2014.06.11 11:03:23;1;lines(10) 
2014.06.11 11:03:25;1;lines(16) 
2014.06.11 11:03:25;1;drop(1) 
2014.06.11 11:03:26;2;lines(14) 
2014.06.11 11:03:26;2;drop(1) 
2014.06.11 11:03:26;1;lines(13) 
2014.06.11 11:03:28;2;lines(12) 
2014.06.11 11:03:29;1;lines(16) 
2014.06.11 11:03:29;1;drop(1) 
2014.06.11 11:03:30;1;lines(15) 
2014.06.11 11:03:31;2;lines(13) 
2014.06.11 11:03:33;1;lines(15) 
2014.06.11 11:03:33;2;lines(10) 
2014.06.11 11:03:34;1;lines(14) 
2014.06.11 11:03:34;1;drop(1) 
2014.06.11 11:03:35;2;lines(9) 
2014.06.11 11:03:37;1;lines(13) 
2014.06.11 11:03:37;2;lines(9) 
2014.06.11 11:03:38;1;lines(13) 
2014.06.11 11:03:40;2;lines(11) 
2014.06.11 11:03:41;1;lines(12) 
2014.06.11 11:03:41;2;lines(7) 
2014.06.11 11:03:43;1;lines(13) 
2014.06.11 11:03:43;2;lines(8) 
2014.06.11 11:03:45;2;lines(8) 
2014.06.11 11:03:45;2;drop(1) 
2014.06.11 11:03:46;1;lines(13) 
2014.06.11 11:03:46;1;drop(1) 
2014.06.11 11:03:47;2;lines(9) 
2014.06.11 11:03:48;1;lines(13) 
2014.06.11 11:03:49;2;lines(7) 
2014.06.11 11:03:51;2;lines(7) 
2014.06.11 11:03:51;1;lines(11) 
2014.06.11 11:03:52;2;lines(6) 
2014.06.11 11:03:54;1;lines(13) 
2014.06.11 11:03:54;2;lines(6) 
2014.06.11 11:03:55;2;lines(5) 
2014.06.11 11:03:56;1;lines(9) 
2014.06.11 11:03:56;2;lines(4) 
2014.06.11 11:03:57;1;lines(12) 
2014.06.11 11:03:57;1;drop(2) 
2014.06.11 11:03:57;1;send(2) 
2014.06.11 11:03:57;2;lines(3) 
2014.06.11 11:03:58;2;lines(1) 
2014.06.11 11:03:58;2;lines(-1) 
2014.06.11 11:03:59;2;lines(-1) 
2014.06.11 11:03:59;2;lines(-2) 
2014.06.11 11:03:59;2;end
