2014.06.11 11:04:15;START
2014.06.11 11:04:17;1;lines(17) 
2014.06.11 11:04:18;2;lines(17) 
2014.06.11 11:04:19;1;lines(18) 
2014.06.11 11:04:21;1;lines(18) 
2014.06.11 11:04:21;2;lines(17) 
2014.06.11 11:04:24;1;lines(16) 
2014.06.11 11:04:25;2;lines(17) 
2014.06.11 11:04:26;1;lines(16) 
2014.06.11 11:04:28;2;lines(15) 
2014.06.11 11:04:29;1;lines(17) 
2014.06.11 11:04:29;1;drop(1) 
2014.06.11 11:04:31;2;lines(17) 
2014.06.11 11:04:31;1;lines(16) 
2014.06.11 11:04:34;2;lines(14) 
2014.06.11 11:04:34;1;lines(14) 
2014.06.11 11:04:37;2;lines(14) 
2014.06.11 11:04:38;1;lines(16) 
2014.06.11 11:04:40;1;lines(16) 
2014.06.11 11:04:40;1;drop(1) 
2014.06.11 11:04:40;2;lines(14) 
2014.06.11 11:04:42;1;lines(17) 
2014.06.11 11:04:42;1;drop(1) 
2014.06.11 11:04:43;2;lines(15) 
2014.06.11 11:04:45;1;lines(16) 
2014.06.11 11:04:46;2;lines(13) 
2014.06.11 11:04:47;1;lines(16) 
2014.06.11 11:04:47;1;drop(1) 
2014.06.11 11:04:49;2;lines(13) 
2014.06.11 11:04:50;1;lines(16) 
2014.06.11 11:04:51;2;lines(11) 
2014.06.11 11:04:52;1;lines(15) 
2014.06.11 11:04:54;2;lines(12) 
2014.06.11 11:04:54;1;lines(13) 
2014.06.11 11:04:56;2;lines(11) 
2014.06.11 11:04:56;1;lines(11) 
2014.06.11 11:04:58;2;lines(11) 
2014.06.11 11:04:59;1;lines(16) 
2014.06.11 11:05:00;2;lines(9) 
2014.06.11 11:05:01;1;lines(9) 
2014.06.11 11:05:02;2;lines(9) 
2014.06.11 11:05:03;1;lines(13) 
2014.06.11 11:05:04;2;lines(9) 
2014.06.11 11:05:06;1;lines(15) 
2014.06.11 11:05:06;2;lines(7) 
2014.06.11 11:05:07;2;lines(7) 
2014.06.11 11:05:08;1;lines(13) 
2014.06.11 11:05:09;2;lines(8) 
2014.06.11 11:05:09;1;lines(7) 
2014.06.11 11:05:11;2;lines(6) 
2014.06.11 11:05:12;1;lines(13) 
2014.06.11 11:05:12;2;lines(6) 
2014.06.11 11:05:13;1;lines(16) 
2014.06.11 11:05:14;2;lines(6) 
2014.06.11 11:05:15;2;lines(3) 
2014.06.11 11:05:15;1;lines(11) 
2014.06.11 11:05:16;2;lines(4) 
2014.06.11 11:05:17;2;lines(3) 
2014.06.11 11:05:18;2;lines(0) 
2014.06.11 11:05:18;1;lines(11) 
2014.06.11 11:05:18;2;lines(-1) 
2014.06.11 11:05:18;2;end 
