2014.06.30 10:23:51;0;START
2014.06.30 10:23:54;3;1;lines(18) 
2014.06.30 10:23:54;3;2;lines(17) 
2014.06.30 10:23:56;5;1;lines(15) 
2014.06.30 10:23:57;6;2;lines(15) 
2014.06.30 10:23:59;8;1;lines(18) 
2014.06.30 10:24:00;9;2;lines(18) 
2014.06.30 10:24:02;11;1;lines(18) 
2014.06.30 10:24:03;12;2;lines(18) 
2014.06.30 10:24:05;14;1;lines(16) 
2014.06.30 10:24:06;15;2;lines(16) 
2014.06.30 10:24:07;16;1;lines(16) 
2014.06.30 10:24:07;16;1;drop(1) 
2014.06.30 10:24:08;17;2;lines(15) 
2014.06.30 10:24:11;20;2;lines(12) 
2014.06.30 10:24:11;20;1;lines(17) 
2014.06.30 10:24:11;20;1;drop(1) 
2014.06.30 10:24:13;22;2;lines(13) 
2014.06.30 10:24:14;23;1;lines(17) 
2014.06.30 10:24:15;24;2;lines(15) 
2014.06.30 10:24:17;26;1;lines(17) 
2014.06.30 10:24:18;27;2;lines(15) 
2014.06.30 10:24:20;29;2;lines(13) 
2014.06.30 10:24:20;29;1;lines(17) 
2014.06.30 10:24:20;29;1;drop(1) 
2014.06.30 10:24:22;31;2;lines(12) 
2014.06.30 10:24:22;31;1;lines(15) 
2014.06.30 10:24:24;33;2;lines(13) 
2014.06.30 10:24:26;35;1;lines(16) 
2014.06.30 10:24:26;35;2;lines(9) 
2014.06.30 10:24:29;38;1;lines(15) 
2014.06.30 10:24:29;38;2;lines(12) 
2014.06.30 10:24:32;41;2;lines(13) 
2014.06.30 10:24:32;41;1;lines(16) 
2014.06.30 10:24:34;43;2;lines(10) 
2014.06.30 10:24:34;43;1;lines(15) 
2014.06.30 10:24:36;45;2;lines(10) 
2014.06.30 10:24:37;46;1;lines(15) 
2014.06.30 10:24:38;47;2;lines(9) 
2014.06.30 10:24:39;48;1;lines(13) 
2014.06.30 10:24:40;49;2;lines(10) 
2014.06.30 10:24:41;50;1;lines(12) 
2014.06.30 10:24:41;50;2;lines(7) 
2014.06.30 10:24:43;52;2;lines(8) 
2014.06.30 10:24:44;53;1;lines(13) 
2014.06.30 10:24:45;54;2;lines(9) 
2014.06.30 10:24:46;55;1;lines(12) 
2014.06.30 10:24:47;56;2;lines(8) 
2014.06.30 10:24:47;56;2;drop(2) 
2014.06.30 10:24:47;56;2;send(2) 
2014.06.30 10:24:48;57;1;lines(8) 
2014.06.30 10:24:48;57;2;lines(10) 
2014.06.30 10:24:48;57;2;drop(1) 
2014.06.30 10:24:50;59;2;lines(10) 
2014.06.30 10:24:50;59;2;drop(1) 
2014.06.30 10:24:50;59;1;lines(10) 
2014.06.30 10:24:50;59;1;drop(1) 
2014.06.30 10:24:52;61;2;lines(9) 
2014.06.30 10:24:53;62;1;lines(11) 
2014.06.30 10:24:54;63;1;lines(10) 
2014.06.30 10:24:54;63;2;lines(11) 
2014.06.30 10:24:54;63;2;drop(1) 
2014.06.30 10:24:56;65;1;lines(10) 
2014.06.30 10:24:56;65;2;lines(10) 
2014.06.30 10:24:57;66;1;lines(6) 
2014.06.30 10:24:58;67;2;lines(9) 
2014.06.30 10:24:59;68;1;lines(8) 
2014.06.30 10:24:59;68;1;drop(1) 
2014.06.30 10:25:00;69;2;lines(9) 
2014.06.30 10:25:02;71;1;lines(10) 
2014.06.30 10:25:02;71;2;lines(10) 
2014.06.30 10:25:03;72;2;lines(8) 
2014.06.30 10:25:03;72;1;lines(9) 
2014.06.30 10:25:05;74;2;lines(8) 
2014.06.30 10:25:05;74;1;lines(8) 
2014.06.30 10:25:06;75;2;lines(7) 
2014.06.30 10:25:06;75;2;drop(1) 
2014.06.30 10:25:07;76;1;lines(8) 
2014.06.30 10:25:08;77;2;lines(9) 
2014.06.30 10:25:08;77;2;drop(1) 
2014.06.30 10:25:09;78;1;lines(8) 
2014.06.30 10:25:09;78;1;drop(1) 
2014.06.30 10:25:09;78;2;lines(9) 
2014.06.30 10:25:11;80;1;lines(7) 
2014.06.30 10:25:11;80;2;lines(8) 
2014.06.30 10:25:13;82;1;lines(7) 
2014.06.30 10:25:13;82;1;drop(1) 
2014.06.30 10:25:13;82;2;lines(7) 
2014.06.30 10:25:14;83;1;lines(4) 
2014.06.30 10:25:15;84;2;lines(7) 
2014.06.30 10:25:16;85;1;lines(9) 
2014.06.30 10:25:17;86;2;lines(7) 
2014.06.30 10:25:18;87;1;lines(7) 
2014.06.30 10:25:18;87;2;lines(5) 
2014.06.30 10:25:19;88;2;lines(5) 
2014.06.30 10:25:19;88;1;lines(7) 
2014.06.30 10:25:20;89;2;lines(4) 
2014.06.30 10:25:21;90;1;lines(7) 
2014.06.30 10:25:21;90;2;lines(2) 
2014.06.30 10:25:22;91;1;lines(5) 
2014.06.30 10:25:23;92;2;lines(5) 
2014.06.30 10:25:24;93;2;lines(3) 
2014.06.30 10:25:24;93;1;lines(5) 
2014.06.30 10:25:24;93;2;lines(0) 
2014.06.30 10:25:25;94;2;lines(1) 
2014.06.30 10:25:25;94;2;lines(-2) 
########
2014-06-30 10:23:51
2014-06-30 10:25:25
94
