2014.06.11 10:39:40;0;START
2014.06.11 10:39:42;2;1;lines(18)
2014.06.11 10:39:43;3;2;lines(17)
2014.06.11 10:39:43;3;1;lines(17)
2014.06.11 10:39:45;5;1;lines(18)
2014.06.11 10:39:45;5;1;drop(1)
2014.06.11 10:39:45;5;2;lines(15)
2014.06.11 10:39:47;7;1;lines(18)
2014.06.11 10:39:48;8;2;lines(17)
2014.06.11 10:39:50;10;1;lines(18)
2014.06.11 10:39:52;12;2;lines(17)
2014.06.11 10:39:52;12;1;lines(17)
2014.06.11 10:39:52;12;1;drop(1)
2014.06.11 10:39:55;15;2;lines(14)
2014.06.11 10:39:55;15;1;lines(17)
2014.06.11 10:39:57;17;2;lines(17)
2014.06.11 10:39:57;17;1;lines(16)
2014.06.11 10:39:59;19;2;lines(17)
2014.06.11 10:39:59;19;1;lines(16)
2014.06.11 10:40:02;22;1;lines(15)
2014.06.11 10:40:02;22;2;lines(15)
2014.06.11 10:40:04;24;1;lines(16)
2014.06.11 10:40:05;25;2;lines(14)
2014.06.11 10:40:07;27;2;lines(14)
2014.06.11 10:40:07;27;1;lines(14)
2014.06.11 10:40:09;29;2;lines(10)
2014.06.11 10:40:10;30;1;lines(15)
2014.06.11 10:40:12;32;1;lines(14)
2014.06.11 10:40:12;32;1;drop(1)
2014.06.11 10:40:12;32;2;lines(12)
2014.06.11 10:40:14;34;2;lines(12)
2014.06.11 10:40:14;34;1;lines(15)
2014.06.11 10:40:16;36;1;lines(15)
2014.06.11 10:40:16;36;2;lines(11)
2014.06.11 10:40:18;38;1;lines(12)
2014.06.11 10:40:18;38;2;lines(11)
2014.06.11 10:40:20;40;2;lines(11)
2014.06.11 10:40:20;40;1;lines(14)
2014.06.11 10:40:20;40;1;drop(1)
2014.06.11 10:40:22;42;1;lines(14)
2014.06.11 10:40:22;42;2;lines(9)
2014.06.11 10:40:24;44;2;lines(9)
2014.06.11 10:40:24;44;1;lines(10)
2014.06.11 10:40:26;46;2;lines(10)
2014.06.11 10:40:26;46;2;drop(1)
2014.06.11 10:40:27;47;1;lines(14)
2014.06.11 10:40:29;49;2;lines(10)
2014.06.11 10:40:29;49;1;lines(14)
2014.06.11 10:40:31;51;2;lines(9)
2014.06.11 10:40:31;51;1;lines(14)
2014.06.11 10:40:31;51;1;drop(1)
2014.06.11 10:40:33;53;2;lines(8)
2014.06.11 10:40:33;53;1;lines(13)
2014.06.11 10:40:33;53;1;drop(1)
2014.06.11 10:40:35;55;2;lines(9)
2014.06.11 10:40:36;56;1;lines(14)
2014.06.11 10:40:36;56;2;lines(6)
2014.06.11 10:40:38;58;1;lines(14)
2014.06.11 10:40:38;58;2;lines(8)
2014.06.11 10:40:40;60;2;lines(6)
2014.06.11 10:40:40;60;1;lines(13)
2014.06.11 10:40:41;61;2;lines(6)
2014.06.11 10:40:43;63;2;lines(6)
2014.06.11 10:40:43;63;1;lines(14)
2014.06.11 10:40:43;63;1;drop(1)
2014.06.11 10:40:44;64;2;lines(5)
2014.06.11 10:40:46;66;2;lines(7)
2014.06.11 10:40:46;66;2;drop(1)
2014.06.11 10:40:46;66;1;lines(14)
2014.06.11 10:40:47;67;2;lines(5)
2014.06.11 10:40:48;68;1;lines(13)
2014.06.11 10:40:49;69;2;lines(4)
2014.06.11 10:40:50;70;2;lines(4)
2014.06.11 10:40:50;70;1;lines(12)
2014.06.11 10:40:51;71;2;lines(3)
2014.06.11 10:40:52;72;2;lines(3)
2014.06.11 10:40:52;72;1;lines(10)
2014.06.11 10:40:53;73;2;lines(2)
2014.06.11 10:40:53;73;1;lines(13)
2014.06.11 10:40:53;73;1;drop(2)
2014.06.11 10:40:53;73;1;send(2)
2014.06.11 10:40:53;73;2;lines(0)
2014.06.11 10:40:54;74;2;lines(-1)
2014.06.11 10:40:54;74;2;lines(-3)
########
2014-06-11 10:39:40
2014-06-11 10:40:54
74
