2014.06.11 10:58:24;0;START
2014.06.11 10:58:27;3;1;lines(18)
2014.06.11 10:58:27;3;2;lines(17)
2014.06.11 10:58:30;6;2;lines(16)
2014.06.11 10:58:30;6;1;lines(16)
2014.06.11 10:58:33;9;1;lines(18)
2014.06.11 10:58:33;9;2;lines(17)
2014.06.11 10:58:35;11;1;lines(17)
2014.06.11 10:58:36;12;2;lines(14)
2014.06.11 10:58:38;14;1;lines(16)
2014.06.11 10:58:39;15;2;lines(18)
2014.06.11 10:58:40;16;1;lines(14)
2014.06.11 10:58:41;17;2;lines(16)
2014.06.11 10:58:43;19;1;lines(15)
2014.06.11 10:58:43;19;2;lines(16)
2014.06.11 10:58:45;21;1;lines(15)
2014.06.11 10:58:45;21;2;lines(14)
2014.06.11 10:58:47;23;1;lines(13)
2014.06.11 10:58:47;23;2;lines(15)
2014.06.11 10:58:49;25;2;lines(15)
2014.06.11 10:58:49;25;2;drop(2)
2014.06.11 10:58:49;25;2;send(2)
2014.06.11 10:58:49;25;1;lines(14)
2014.06.11 10:58:49;25;1;drop(1)
2014.06.11 10:58:50;26;2;lines(15)
2014.06.11 10:58:52;28;1;lines(13)
2014.06.11 10:58:52;28;2;lines(15)
2014.06.11 10:58:54;30;1;lines(10)
2014.06.11 10:58:55;31;2;lines(16)
2014.06.11 10:58:55;31;2;drop(1)
2014.06.11 10:58:56;32;1;lines(13)
2014.06.11 10:58:57;33;2;lines(15)
2014.06.11 10:58:58;34;1;lines(12)
2014.06.11 10:58:59;35;1;lines(11)
2014.06.11 10:59:00;36;2;lines(14)
2014.06.11 10:59:01;37;1;lines(15)
2014.06.11 10:59:01;37;1;drop(3)
2014.06.11 10:59:01;37;1;send(3)
2014.06.11 10:59:01;37;2;lines(12)
2014.06.11 10:59:01;37;2;drop(1)
2014.06.11 10:59:03;39;1;lines(15)
2014.06.11 10:59:03;39;1;drop(2)
2014.06.11 10:59:03;39;1;send(2)
2014.06.11 10:59:03;39;2;lines(11)
2014.06.11 10:59:03;39;2;drop(1)
2014.06.11 10:59:05;41;2;lines(10)
2014.06.11 10:59:06;42;1;lines(13)
2014.06.11 10:59:07;43;2;lines(11)
2014.06.11 10:59:08;44;1;lines(16)
2014.06.11 10:59:08;44;1;drop(1)
2014.06.11 10:59:09;45;2;lines(11)
2014.06.11 10:59:09;45;2;drop(1)
2014.06.11 10:59:11;47;2;lines(11)
2014.06.11 10:59:11;47;2;drop(1)
2014.06.11 10:59:11;47;1;lines(16)
2014.06.11 10:59:13;49;2;lines(10)
2014.06.11 10:59:14;50;1;lines(14)
2014.06.11 10:59:15;51;2;lines(12)
2014.06.11 10:59:16;52;1;lines(16)
2014.06.11 10:59:16;52;1;drop(1)
2014.06.11 10:59:17;53;2;lines(8)
2014.06.11 10:59:19;55;1;lines(16)
2014.06.11 10:59:19;55;2;lines(11)
2014.06.11 10:59:21;57;2;lines(10)
2014.06.11 10:59:22;58;1;lines(15)
2014.06.11 10:59:24;60;2;lines(9)
2014.06.11 10:59:24;60;1;lines(14)
2014.06.11 10:59:26;62;2;lines(9)
2014.06.11 10:59:27;63;2;lines(5)
2014.06.11 10:59:27;63;1;lines(14)
2014.06.11 10:59:29;65;2;lines(8)
2014.06.11 10:59:30;66;1;lines(12)
2014.06.11 10:59:30;66;2;lines(7)
2014.06.11 10:59:31;67;2;lines(6)
2014.06.11 10:59:32;68;1;lines(12)
2014.06.11 10:59:33;69;2;lines(5)
2014.06.11 10:59:34;70;2;lines(4)
2014.06.11 10:59:35;71;1;lines(12)
2014.06.11 10:59:35;71;2;lines(4)
2014.06.11 10:59:36;72;2;lines(2)
2014.06.11 10:59:37;73;1;lines(15)
2014.06.11 10:59:37;73;2;lines(2)
2014.06.11 10:59:37;73;2;lines(0)
2014.06.11 10:59:38;74;2;lines(-2)
########
2014-06-11 10:58:24
2014-06-11 10:59:38
74
