2014.06.13 12:17:17;0;START
2014.06.13 12:17:19;2;2;lines(17) 
2014.06.13 12:17:19;2;1;lines(17) 
2014.06.13 12:17:21;4;2;lines(17) 
2014.06.13 12:17:23;6;1;lines(17) 
2014.06.13 12:17:24;7;2;lines(17) 
2014.06.13 12:17:25;8;1;lines(18) 
2014.06.13 12:17:26;9;2;lines(16) 
2014.06.13 12:17:27;10;2;lines(17) 
2014.06.13 12:17:28;11;1;lines(17) 
2014.06.13 12:17:28;11;1;drop(1) 
2014.06.13 12:17:30;13;1;lines(17) 
2014.06.13 12:17:31;14;2;lines(16) 
2014.06.13 12:17:32;15;1;lines(18) 
2014.06.13 12:17:32;15;1;drop(1) 
2014.06.13 12:17:33;16;2;lines(16) 
2014.06.13 12:17:34;17;1;lines(17) 
2014.06.13 12:17:35;18;2;lines(15) 
2014.06.13 12:17:36;19;1;lines(17) 
2014.06.13 12:17:38;21;2;lines(13) 
2014.06.13 12:17:38;21;1;lines(17) 
2014.06.13 12:17:39;22;2;lines(13) 
2014.06.13 12:17:41;24;1;lines(14) 
2014.06.13 12:17:42;25;2;lines(13) 
2014.06.13 12:17:43;26;2;lines(14) 
2014.06.13 12:17:43;26;2;drop(1) 
2014.06.13 12:17:44;27;1;lines(15) 
2014.06.13 12:17:45;28;2;lines(14) 
2014.06.13 12:17:45;28;2;drop(1) 
2014.06.13 12:17:47;30;2;lines(15) 
2014.06.13 12:17:47;30;1;lines(16) 
2014.06.13 12:17:49;32;2;lines(11) 
2014.06.13 12:17:50;33;2;lines(14) 
2014.06.13 12:17:50;33;2;drop(1) 
2014.06.13 12:17:50;33;1;lines(15) 
2014.06.13 12:17:52;35;2;lines(13) 
2014.06.13 12:17:53;36;1;lines(14) 
2014.06.13 12:17:54;37;2;lines(13) 
2014.06.13 12:17:55;38;1;lines(14) 
2014.06.13 12:17:55;38;2;lines(14) 
2014.06.13 12:17:57;40;1;lines(14) 
2014.06.13 12:17:57;40;2;lines(11) 
2014.06.13 12:17:59;42;1;lines(13) 
2014.06.13 12:18:00;43;2;lines(13) 
2014.06.13 12:18:01;44;1;lines(12) 
2014.06.13 12:18:02;45;2;lines(11) 
2014.06.13 12:18:03;46;1;lines(12) 
2014.06.13 12:18:05;48;2;lines(11) 
2014.06.13 12:18:06;49;1;lines(10) 
2014.06.13 12:18:06;49;2;lines(10) 
2014.06.13 12:18:08;51;1;lines(12) 
2014.06.13 12:18:08;51;2;lines(9) 
2014.06.13 12:18:10;53;1;lines(11) 
2014.06.13 12:18:10;53;2;lines(8) 
2014.06.13 12:18:11;54;1;lines(11) 
2014.06.13 12:18:12;55;2;lines(8) 
2014.06.13 12:18:13;56;1;lines(9) 
2014.06.13 12:18:14;57;2;lines(9) 
2014.06.13 12:18:15;58;1;lines(8) 
2014.06.13 12:18:16;59;2;lines(7) 
2014.06.13 12:18:16;59;1;lines(7) 
2014.06.13 12:18:17;60;2;lines(6) 
2014.06.13 12:18:18;61;1;lines(8) 
2014.06.13 12:18:19;62;2;lines(5) 
2014.06.13 12:18:19;62;1;lines(5) 
2014.06.13 12:18:20;63;2;lines(5) 
2014.06.13 12:18:21;64;1;lines(7) 
2014.06.13 12:18:22;65;2;lines(5) 
2014.06.13 12:18:23;66;1;lines(6) 
2014.06.13 12:18:23;66;2;lines(4) 
2014.06.13 12:18:24;67;2;lines(2) 
2014.06.13 12:18:24;67;1;lines(4) 
2014.06.13 12:18:24;67;2;lines(1) 
2014.06.13 12:18:25;68;2;lines(-1) 
2014.06.13 12:18:25;68;2;lines(-2) 
########
2014-06-13 12:17:17
2014-06-13 12:18:25
68
