2014.06.11 11:46:35;0;START
2014.06.11 11:46:37;2;1;lines(18) 
2014.06.11 11:46:38;3;2;lines(18) 
2014.06.11 11:46:39;4;1;lines(17) 
2014.06.11 11:46:39;4;2;lines(17) 
2014.06.11 11:46:42;7;1;lines(18) 
2014.06.11 11:46:42;7;2;lines(18) 
2014.06.11 11:46:44;9;1;lines(14) 
2014.06.11 11:46:44;9;2;lines(15) 
2014.06.11 11:46:47;12;1;lines(17) 
2014.06.11 11:46:47;12;1;drop(1) 
2014.06.11 11:46:47;12;2;lines(17) 
2014.06.11 11:46:47;12;2;drop(1) 
2014.06.11 11:46:50;15;1;lines(17) 
2014.06.11 11:46:50;15;2;lines(16) 
2014.06.11 11:46:52;17;1;lines(16) 
2014.06.11 11:46:53;18;2;lines(18) 
2014.06.11 11:46:54;19;2;drop(1) 
2014.06.11 11:46:55;20;1;lines(15) 
2014.06.11 11:46:57;22;2;lines(15) 
2014.06.11 11:46:58;23;1;lines(15) 
2014.06.11 11:46:58;23;2;lines(17) 
2014.06.11 11:47:00;25;2;lines(17) 
2014.06.11 11:47:00;25;2;drop(1) 
2014.06.11 11:47:01;26;1;lines(16) 
2014.06.11 11:47:03;28;2;lines(18) 
2014.06.11 11:47:04;29;1;lines(14) 
2014.06.11 11:47:05;30;2;lines(17) 
2014.06.11 11:47:05;30;2;drop(1) 
2014.06.11 11:47:07;32;1;lines(15) 
2014.06.11 11:47:07;32;1;drop(1) 
2014.06.11 11:47:08;33;2;lines(16) 
2014.06.11 11:47:10;35;1;lines(15) 
2014.06.11 11:47:10;35;1;drop(1) 
2014.06.11 11:47:11;36;2;lines(17) 
2014.06.11 11:47:13;38;2;lines(17) 
2014.06.11 11:47:13;38;2;drop(1) 
2014.06.11 11:47:14;39;1;lines(15) 
2014.06.11 11:47:16;41;2;lines(16) 
2014.06.11 11:47:16;41;1;lines(13) 
2014.06.11 11:47:18;43;1;lines(13) 
2014.06.11 11:47:19;44;2;lines(18) 
2014.06.11 11:47:19;44;2;drop(1) 
2014.06.11 11:47:21;46;1;lines(15) 
2014.06.11 11:47:22;47;2;lines(17) 
2014.06.11 11:47:23;48;1;lines(12) 
2014.06.11 11:47:24;49;2;lines(18) 
2014.06.11 11:47:24;49;2;drop(1) 
2014.06.11 11:47:26;51;1;lines(13) 
2014.06.11 11:47:26;51;2;lines(17) 
2014.06.11 11:47:28;53;1;lines(14) 
2014.06.11 11:47:28;53;1;drop(1) 
2014.06.11 11:47:29;54;2;lines(17) 
2014.06.11 11:47:31;56;1;lines(13) 
2014.06.11 11:47:31;56;2;lines(17) 
2014.06.11 11:47:31;56;2;drop(1) 
2014.06.11 11:47:33;58;1;lines(13) 
2014.06.11 11:47:33;58;2;lines(16) 
2014.06.11 11:47:35;60;2;lines(17) 
2014.06.11 11:47:36;61;1;lines(11) 
2014.06.11 11:47:38;63;1;lines(10) 
2014.06.11 11:47:38;63;2;lines(15) 
2014.06.11 11:47:41;66;1;lines(13) 
2014.06.11 11:47:41;66;1;drop(1) 
2014.06.11 11:47:41;66;2;lines(14) 
2014.06.11 11:47:43;68;1;lines(11) 
2014.06.11 11:47:45;70;2;lines(16) 
2014.06.11 11:47:45;70;1;lines(9) 
2014.06.11 11:47:47;72;2;lines(13) 
2014.06.11 11:47:48;73;1;lines(12) 
2014.06.11 11:47:50;75;2;lines(14) 
2014.06.11 11:47:50;75;1;lines(12) 
2014.06.11 11:47:50;75;1;drop(1) 
2014.06.11 11:47:53;78;2;lines(16) 
2014.06.11 11:47:53;78;1;lines(12) 
2014.06.11 11:47:53;78;1;drop(1) 
2014.06.11 11:47:55;80;1;lines(11) 
2014.06.11 11:47:56;81;2;lines(13) 
2014.06.11 11:47:58;83;1;lines(12) 
2014.06.11 11:47:58;83;2;lines(11) 
2014.06.11 11:48:00;85;1;lines(12) 
2014.06.11 11:48:01;86;2;lines(12) 
2014.06.11 11:48:02;87;2;lines(10) 
2014.06.11 11:48:03;88;1;lines(9) 
2014.06.11 11:48:04;89;2;lines(12) 
2014.06.11 11:48:05;90;1;lines(9) 
2014.06.11 11:48:06;91;2;lines(10) 
2014.06.11 11:48:07;92;1;lines(9) 
2014.06.11 11:48:07;92;2;lines(10) 
2014.06.11 11:48:07;92;2;drop(1) 
2014.06.11 11:48:09;94;1;lines(8) 
2014.06.11 11:48:10;95;2;lines(11) 
2014.06.11 11:48:10;95;1;lines(8) 
2014.06.11 11:48:12;97;2;lines(9) 
2014.06.11 11:48:12;97;1;lines(7) 
2014.06.11 11:48:14;99;1;lines(6) 
2014.06.11 11:48:14;99;2;lines(10) 
2014.06.11 11:48:15;100;1;lines(4) 
2014.06.11 11:48:16;101;2;lines(9) 
2014.06.11 11:48:16;101;1;lines(6) 
2014.06.11 11:48:18;103;2;lines(9) 
2014.06.11 11:48:18;103;1;lines(7) 
2014.06.11 11:48:19;104;2;lines(9) 
2014.06.11 11:48:19;104;2;drop(2) 
2014.06.11 11:48:19;104;2;level(3) 
2014.06.11 11:48:19;104;2;send(2) 
2014.06.11 11:48:19;104;1;lines(4) 
2014.06.11 11:48:20;105;1;lines(0) 
2014.06.11 11:48:20;105;1;lines(-2) 
########
2014-06-11 11:46:35
2014-06-11 11:48:20
105
