2014.06.14 11:59:08;0;START
2014.06.14 11:59:10;2;1;lines(18)
2014.06.14 11:59:12;4;1;lines(17)
2014.06.14 11:59:12;4;2;lines(18)
2014.06.14 11:59:14;6;1;lines(18)
2014.06.14 11:59:16;8;2;lines(17)
2014.06.14 11:59:16;8;1;lines(17)
2014.06.14 11:59:16;8;1;drop(1)
2014.06.14 11:59:17;9;1;lines(17)
2014.06.14 11:59:19;11;1;lines(16)
2014.06.14 11:59:19;11;2;lines(18)
2014.06.14 11:59:22;14;1;lines(16)
2014.06.14 11:59:23;15;2;lines(17)
2014.06.14 11:59:23;15;2;drop(1)
2014.06.14 11:59:24;16;1;lines(14)
2014.06.14 11:59:26;18;2;lines(17)
2014.06.14 11:59:27;19;1;lines(16)
2014.06.14 11:59:29;21;1;lines(15)
2014.06.14 11:59:29;21;2;lines(16)
2014.06.14 11:59:30;22;1;lines(13)
2014.06.14 11:59:31;23;1;lines(15)
2014.06.14 11:59:33;25;2;lines(16)
2014.06.14 11:59:33;25;1;lines(12)
2014.06.14 11:59:36;28;2;lines(15)
2014.06.14 11:59:36;28;1;lines(12)
2014.06.14 11:59:37;29;1;lines(15)
2014.06.14 11:59:39;31;2;lines(16)
2014.06.14 11:59:39;31;1;lines(13)
2014.06.14 11:59:42;34;2;lines(13)
2014.06.14 11:59:42;34;1;lines(12)
2014.06.14 11:59:44;36;1;lines(13)
2014.06.14 11:59:44;36;2;lines(13)
2014.06.14 11:59:45;37;1;lines(10)
2014.06.14 11:59:47;39;1;lines(16)
2014.06.14 11:59:47;39;1;drop(4)
2014.06.14 11:59:47;39;1;send(4)
2014.06.14 11:59:47;39;2;lines(12)
2014.06.14 11:59:47;39;2;drop(1)
2014.06.14 11:59:49;41;1;lines(16)
2014.06.14 11:59:49;41;2;lines(11)
2014.06.14 11:59:52;44;2;lines(9)
2014.06.14 11:59:52;44;1;lines(14)
2014.06.14 11:59:54;46;1;lines(14)
2014.06.14 11:59:54;46;2;lines(11)
2014.06.14 11:59:56;48;2;lines(9)
2014.06.14 11:59:56;48;1;lines(12)
2014.06.14 11:59:58;50;2;lines(8)
2014.06.14 11:59:58;50;1;lines(14)
2014.06.14 12:00:00;52;1;lines(13)
2014.06.14 12:00:00;52;1;drop(1)
2014.06.14 12:00:00;52;2;lines(8)
2014.06.14 12:00:02;54;2;lines(7)
2014.06.14 12:00:02;54;1;lines(14)
2014.06.14 12:00:02;54;1;drop(1)
2014.06.14 12:00:03;55;2;lines(5)
2014.06.14 12:00:03;55;1;lines(14)
2014.06.14 12:00:04;56;2;lines(6)
2014.06.14 12:00:06;58;2;lines(4)
2014.06.14 12:00:06;58;1;lines(13)
2014.06.14 12:00:07;59;2;lines(5)
2014.06.14 12:00:08;60;2;lines(4)
2014.06.14 12:00:08;60;1;lines(13)
2014.06.14 12:00:09;61;2;lines(3)
2014.06.14 12:00:10;62;2;lines(0)
2014.06.14 12:00:10;62;1;lines(13)
2014.06.14 12:00:10;62;1;drop(1)
2014.06.14 12:00:11;63;2;lines(2)
2014.06.14 12:00:11;63;2;lines(-1)
2014.06.14 12:00:11;63;2;lines(-3)
########
2014-06-14 11:59:08
2014-06-14 12:00:11
63
