2014.06.11 12:01:58;0;START
2014.06.11 12:02:01;3;1;lines(18) 
2014.06.11 12:02:02;4;2;lines(18) 
2014.06.11 12:02:04;6;1;lines(18) 
2014.06.11 12:02:05;7;2;lines(18) 
2014.06.11 12:02:08;10;1;lines(18) 
2014.06.11 12:02:09;11;2;lines(18) 
2014.06.11 12:02:10;12;1;lines(16) 
2014.06.11 12:02:10;12;1;drop(1) 
2014.06.11 12:02:12;14;2;lines(16) 
2014.06.11 12:02:12;14;2;drop(1) 
2014.06.11 12:02:13;15;1;lines(16) 
2014.06.11 12:02:15;17;1;lines(16) 
2014.06.11 12:02:15;17;2;lines(17) 
2014.06.11 12:02:18;20;1;lines(17) 
2014.06.11 12:02:19;21;2;lines(16) 
2014.06.11 12:02:20;22;1;lines(16) 
2014.06.11 12:02:22;24;2;lines(18) 
2014.06.11 12:02:22;24;2;drop(1) 
2014.06.11 12:02:23;25;1;lines(16) 
2014.06.11 12:02:26;28;2;lines(17) 
2014.06.11 12:02:26;28;1;lines(15) 
2014.06.11 12:02:29;31;1;lines(14) 
2014.06.11 12:02:29;31;2;lines(16) 
2014.06.11 12:02:32;34;1;lines(14) 
2014.06.11 12:02:32;34;2;lines(17) 
2014.06.11 12:02:32;34;2;drop(1) 
2014.06.11 12:02:34;36;1;lines(12) 
2014.06.11 12:02:36;38;2;lines(16) 
2014.06.11 12:02:37;39;1;lines(12) 
2014.06.11 12:02:39;41;1;lines(10) 
2014.06.11 12:02:39;41;2;lines(18) 
2014.06.11 12:02:42;44;1;lines(12) 
2014.06.11 12:02:43;45;2;lines(16) 
2014.06.11 12:02:44;46;1;lines(9) 
2014.06.11 12:02:46;48;2;lines(15) 
2014.06.11 12:02:46;48;1;lines(10) 
2014.06.11 12:02:48;50;1;lines(14) 
2014.06.11 12:02:48;50;1;drop(1) 
2014.06.11 12:02:49;51;2;lines(14) 
2014.06.11 12:02:50;52;1;lines(13) 
2014.06.11 12:02:52;54;2;lines(15) 
2014.06.11 12:02:52;54;1;lines(8) 
2014.06.11 12:02:54;56;2;lines(13) 
2014.06.11 12:02:55;57;1;lines(11) 
2014.06.11 12:02:57;59;1;lines(10) 
2014.06.11 12:02:57;59;2;lines(14) 
2014.06.11 12:02:59;61;1;lines(10) 
2014.06.11 12:03:00;62;2;lines(12) 
2014.06.11 12:03:01;63;1;lines(8) 
2014.06.11 12:03:02;64;2;lines(10) 
2014.06.11 12:03:03;65;1;lines(7) 
2014.06.11 12:03:04;66;1;lines(6) 
2014.06.11 12:03:04;66;2;lines(11) 
2014.06.11 12:03:06;68;1;lines(7) 
2014.06.11 12:03:06;68;2;lines(8) 
2014.06.11 12:03:07;69;1;lines(5) 
2014.06.11 12:03:08;70;1;lines(2) 
2014.06.11 12:03:08;70;2;lines(10) 
2014.06.11 12:03:09;71;1;lines(4) 
2014.06.11 12:03:10;72;2;lines(7) 
2014.06.11 12:03:11;73;1;lines(6) 
2014.06.11 12:03:12;74;1;lines(3) 
2014.06.11 12:03:13;75;2;lines(11) 
2014.06.11 12:03:13;75;1;lines(2) 
2014.06.11 12:03:13;75;1;lines(0) 
2014.06.11 12:03:14;76;1;lines(-2) 
########
2014-06-11 12:01:58
2014-06-11 12:03:14
76
