2014.06.30 10:58:31;0;START
2014.06.30 10:58:33;2;1;lines(17) 
2014.06.30 10:58:34;3;2;lines(17) 
2014.06.30 10:58:37;6;1;lines(15) 
2014.06.30 10:58:38;7;2;lines(17) 
2014.06.30 10:58:40;9;1;lines(18) 
2014.06.30 10:58:41;10;2;lines(17) 
2014.06.30 10:58:42;11;1;lines(16) 
2014.06.30 10:58:45;14;2;lines(16) 
2014.06.30 10:58:45;14;1;lines(15) 
2014.06.30 10:58:47;16;2;lines(16) 
2014.06.30 10:58:47;16;1;lines(16) 
2014.06.30 10:58:49;18;1;lines(14) 
2014.06.30 10:58:50;19;2;lines(16) 
2014.06.30 10:58:50;19;2;drop(1) 
2014.06.30 10:58:51;20;1;lines(16) 
2014.06.30 10:58:51;20;1;drop(1) 
2014.06.30 10:58:52;21;1;lines(14) 
2014.06.30 10:58:53;22;2;lines(15) 
2014.06.30 10:58:54;23;1;lines(14) 
2014.06.30 10:58:54;23;1;drop(1) 
2014.06.30 10:58:56;25;2;lines(17) 
2014.06.30 10:58:57;26;1;lines(16) 
2014.06.30 10:58:59;28;2;lines(15) 
2014.06.30 10:59:00;29;1;lines(17) 
2014.06.30 10:59:00;29;1;drop(2) 
2014.06.30 10:59:00;29;1;send(2) 
2014.06.30 10:59:01;30;2;lines(13) 
2014.06.30 10:59:02;31;1;lines(17) 
2014.06.30 10:59:04;33;2;lines(13) 
2014.06.30 10:59:04;33;2;drop(1) 
2014.06.30 10:59:04;33;1;lines(14) 
2014.06.30 10:59:07;36;2;lines(14) 
2014.06.30 10:59:07;36;1;lines(16) 
2014.06.30 10:59:09;38;2;lines(11) 
2014.06.30 10:59:10;39;1;lines(17) 
2014.06.30 10:59:12;41;2;lines(13) 
2014.06.30 10:59:12;41;2;drop(1) 
2014.06.30 10:59:12;41;1;lines(15) 
2014.06.30 10:59:14;43;1;lines(16) 
2014.06.30 10:59:14;43;1;drop(2) 
2014.06.30 10:59:14;43;1;send(2) 
2014.06.30 10:59:15;44;2;lines(12) 
2014.06.30 10:59:17;46;2;lines(11) 
2014.06.30 10:59:17;46;1;lines(18) 
2014.06.30 10:59:17;46;1;drop(1) 
2014.06.30 10:59:19;48;2;lines(10) 
2014.06.30 10:59:20;49;1;lines(17) 
2014.06.30 10:59:21;50;1;lines(16) 
2014.06.30 10:59:21;50;2;lines(9) 
2014.06.30 10:59:23;52;2;lines(9) 
2014.06.30 10:59:24;53;1;lines(18) 
2014.06.30 10:59:24;53;1;drop(1) 
2014.06.30 10:59:26;55;2;lines(9) 
2014.06.30 10:59:27;56;1;lines(16) 
2014.06.30 10:59:27;56;2;lines(8) 
2014.06.30 10:59:27;56;2;drop(1) 
2014.06.30 10:59:28;57;1;lines(17) 
2014.06.30 10:59:30;59;2;lines(9) 
2014.06.30 10:59:30;59;1;lines(16) 
2014.06.30 10:59:31;60;2;lines(8) 
2014.06.30 10:59:32;61;1;lines(15) 
2014.06.30 10:59:33;62;2;lines(8) 
2014.06.30 10:59:35;64;1;lines(14) 
2014.06.30 10:59:35;64;2;lines(8) 
2014.06.30 10:59:37;66;2;lines(6) 
2014.06.30 10:59:37;66;1;lines(15) 
2014.06.30 10:59:38;67;2;lines(6) 
2014.06.30 10:59:39;68;1;lines(14) 
2014.06.30 10:59:40;69;2;lines(5) 
2014.06.30 10:59:41;70;2;lines(6) 
2014.06.30 10:59:42;71;1;lines(13) 
2014.06.30 10:59:42;71;2;lines(4) 
2014.06.30 10:59:42;71;2;drop(1) 
2014.06.30 10:59:43;72;1;lines(16) 
2014.06.30 10:59:43;72;1;drop(2) 
2014.06.30 10:59:43;72;1;level(3) 
2014.06.30 10:59:43;72;1;send(2) 
2014.06.30 10:59:44;73;2;lines(4) 
2014.06.30 10:59:44;73;2;lines(1) 
2014.06.30 10:59:45;74;2;lines(1) 
2014.06.30 10:59:45;74;1;lines(14) 
2014.06.30 10:59:46;75;2;lines(0) 
2014.06.30 10:59:46;75;2;lines(-2) 
########
2014-06-30 10:58:31
2014-06-30 10:59:46
75
