2014.06.30 10:40:35;0;START
2014.06.30 10:40:38;3;1;lines(18) 
2014.06.30 10:40:38;3;2;lines(18) 
2014.06.30 10:40:41;6;2;lines(17) 
2014.06.30 10:40:41;6;1;lines(16) 
2014.06.30 10:40:42;7;2;lines(16) 
2014.06.30 10:40:44;9;1;lines(18) 
2014.06.30 10:40:44;9;2;lines(18) 
2014.06.30 10:40:46;11;1;lines(18) 
2014.06.30 10:40:46;11;1;drop(1) 
2014.06.30 10:40:48;13;2;lines(15) 
2014.06.30 10:40:48;13;1;lines(17) 
2014.06.30 10:40:50;15;2;lines(16) 
2014.06.30 10:40:50;15;1;lines(17) 
2014.06.30 10:40:51;16;2;lines(16) 
2014.06.30 10:40:52;17;1;lines(16) 
2014.06.30 10:40:53;18;2;lines(16) 
2014.06.30 10:40:53;18;2;drop(1) 
2014.06.30 10:40:55;20;1;lines(15) 
2014.06.30 10:40:55;20;2;lines(15) 
2014.06.30 10:40:57;22;2;lines(16) 
2014.06.30 10:40:57;22;2;drop(1) 
2014.06.30 10:40:58;23;1;lines(15) 
2014.06.30 10:40:59;24;2;lines(16) 
2014.06.30 10:41:00;25;1;lines(17) 
2014.06.30 10:41:00;25;1;drop(1) 
2014.06.30 10:41:01;26;2;lines(16) 
2014.06.30 10:41:01;26;2;drop(1) 
2014.06.30 10:41:02;27;1;lines(16) 
2014.06.30 10:41:03;28;2;lines(15) 
2014.06.30 10:41:05;30;1;lines(14) 
2014.06.30 10:41:05;30;2;lines(16) 
2014.06.30 10:41:06;31;1;lines(14) 
2014.06.30 10:41:07;32;2;lines(14) 
2014.06.30 10:41:08;33;2;lines(15) 
2014.06.30 10:41:08;33;2;drop(1) 
2014.06.30 10:41:09;34;1;lines(15) 
2014.06.30 10:41:10;35;2;lines(16) 
2014.06.30 10:41:10;35;2;drop(1) 
2014.06.30 10:41:11;36;1;lines(14) 
2014.06.30 10:41:11;36;1;drop(1) 
2014.06.30 10:41:13;38;1;lines(15) 
2014.06.30 10:41:13;38;1;drop(2) 
2014.06.30 10:41:13;38;1;send(2) 
2014.06.30 10:41:13;38;2;lines(13) 
2014.06.30 10:41:16;41;2;lines(13) 
2014.06.30 10:41:17;42;1;lines(17) 
2014.06.30 10:41:18;43;2;lines(10) 
2014.06.30 10:41:19;44;1;lines(17) 
2014.06.30 10:41:19;44;1;drop(2) 
2014.06.30 10:41:19;44;1;send(2) 
2014.06.30 10:41:20;45;2;lines(12) 
2014.06.30 10:41:22;47;2;lines(11) 
2014.06.30 10:41:22;47;1;lines(17) 
2014.06.30 10:41:23;48;2;lines(10) 
2014.06.30 10:41:23;48;2;drop(1) 
2014.06.30 10:41:25;50;1;lines(17) 
2014.06.30 10:41:26;51;2;lines(11) 
2014.06.30 10:41:28;53;2;lines(9) 
2014.06.30 10:41:28;53;1;lines(17) 
2014.06.30 10:41:28;53;1;drop(1) 
2014.06.30 10:41:29;54;2;lines(10) 
2014.06.30 10:41:30;55;2;lines(10) 
2014.06.30 10:41:31;56;1;lines(17) 
2014.06.30 10:41:32;57;2;lines(8) 
2014.06.30 10:41:33;58;1;lines(16) 
2014.06.30 10:41:34;59;2;lines(9) 
2014.06.30 10:41:36;61;2;lines(6) 
2014.06.30 10:41:37;62;1;lines(17) 
2014.06.30 10:41:37;62;2;lines(6) 
2014.06.30 10:41:39;64;2;lines(7) 
2014.06.30 10:41:40;65;1;lines(17) 
2014.06.30 10:41:41;66;2;lines(6) 
2014.06.30 10:41:41;66;1;lines(16) 
2014.06.30 10:41:41;66;1;drop(1) 
2014.06.30 10:41:42;67;2;lines(5) 
2014.06.30 10:41:43;68;2;lines(4) 
2014.06.30 10:41:43;68;1;lines(16) 
2014.06.30 10:41:43;68;1;drop(1) 
2014.06.30 10:41:43;68;1;level(3) 
2014.06.30 10:41:44;69;2;lines(3) 
2014.06.30 10:41:45;70;2;lines(3) 
2014.06.30 10:41:46;71;1;lines(17) 
2014.06.30 10:41:46;71;2;lines(2) 
2014.06.30 10:41:47;72;2;lines(2) 
2014.06.30 10:41:48;73;2;lines(0) 
2014.06.30 10:41:48;73;2;lines(-2) 
2014.06.30 10:41:48;73;2;lines(-3) 
########
2014-06-30 10:40:35
2014-06-30 10:41:48
73
