2014.06.11 11:30:34;0;START
2014.06.11 11:30:38;4;1;lines(17) 
2014.06.11 11:30:38;4;2;lines(17) 
2014.06.11 11:30:41;7;1;lines(17) 
2014.06.11 11:30:41;7;2;lines(17) 
2014.06.11 11:30:44;10;1;lines(16) 
2014.06.11 11:30:44;10;2;lines(16) 
2014.06.11 11:30:47;13;2;lines(18) 
2014.06.11 11:30:47;13;2;drop(1) 
2014.06.11 11:30:48;14;1;lines(17) 
2014.06.11 11:30:50;16;2;lines(17) 
2014.06.11 11:30:51;17;1;lines(15) 
2014.06.11 11:30:53;19;2;lines(17) 
2014.06.11 11:30:54;20;1;lines(15) 
2014.06.11 11:30:55;21;2;lines(16) 
2014.06.11 11:30:55;21;2;drop(1) 
2014.06.11 11:30:57;23;1;lines(16) 
2014.06.11 11:30:58;24;2;lines(16) 
2014.06.11 11:31:00;26;1;lines(14) 
2014.06.11 11:31:02;28;2;lines(17) 
2014.06.11 11:31:04;30;1;lines(17) 
2014.06.11 11:31:04;30;1;drop(1) 
2014.06.11 11:31:05;31;2;lines(17) 
2014.06.11 11:31:07;33;1;lines(16) 
2014.06.11 11:31:07;33;1;drop(1) 
2014.06.11 11:31:08;34;2;lines(14) 
2014.06.11 11:31:10;36;1;lines(15) 
2014.06.11 11:31:11;37;2;lines(17) 
2014.06.11 11:31:13;39;1;lines(15) 
2014.06.11 11:31:13;39;2;lines(14) 
2014.06.11 11:31:16;42;1;lines(15) 
2014.06.11 11:31:17;43;2;lines(16) 
2014.06.11 11:31:17;43;2;drop(1) 
2014.06.11 11:31:18;44;1;lines(14) 
2014.06.11 11:31:20;46;2;lines(14) 
2014.06.11 11:31:21;47;1;lines(13) 
2014.06.11 11:31:23;49;2;lines(15) 
2014.06.11 11:31:24;50;1;lines(13) 
2014.06.11 11:31:26;52;2;lines(14) 
2014.06.11 11:31:26;52;1;lines(11) 
2014.06.11 11:31:29;55;2;lines(14) 
2014.06.11 11:31:30;56;1;lines(16) 
2014.06.11 11:31:30;56;1;drop(2) 
2014.06.11 11:31:30;56;1;send(2) 
2014.06.11 11:31:31;57;2;lines(10) 
2014.06.11 11:31:32;58;1;lines(13) 
2014.06.11 11:31:34;60;2;lines(13) 
2014.06.11 11:31:34;60;2;drop(1) 
2014.06.11 11:31:35;61;1;lines(14) 
2014.06.11 11:31:36;62;2;lines(13) 
2014.06.11 11:31:36;62;2;drop(2) 
2014.06.11 11:31:36;62;2;send(2) 
2014.06.11 11:31:37;63;1;lines(9) 
2014.06.11 11:31:39;65;2;lines(13) 
2014.06.11 11:31:39;65;2;drop(1) 
2014.06.11 11:31:39;65;1;lines(8) 
2014.06.11 11:31:42;68;1;lines(13) 
2014.06.11 11:31:42;68;2;lines(15) 
2014.06.11 11:31:42;68;2;drop(1) 
2014.06.11 11:31:44;70;1;lines(10) 
2014.06.11 11:31:45;71;2;lines(14) 
2014.06.11 11:31:45;71;2;drop(1) 
2014.06.11 11:31:46;72;1;lines(9) 
2014.06.11 11:31:48;74;2;lines(16) 
2014.06.11 11:31:49;75;1;lines(9) 
2014.06.11 11:31:50;76;1;lines(7) 
2014.06.11 11:31:51;77;2;lines(14) 
2014.06.11 11:31:52;78;1;lines(7) 
2014.06.11 11:31:54;80;2;lines(15) 
2014.06.11 11:31:54;80;2;drop(1) 
2014.06.11 11:31:54;80;2;level(3) 
2014.06.11 11:31:54;80;1;lines(8) 
2014.06.11 11:31:55;81;1;lines(6) 
2014.06.11 11:31:56;82;2;lines(15) 
2014.06.11 11:31:56;82;2;drop(1) 
2014.06.11 11:31:57;83;1;lines(6) 
2014.06.11 11:31:58;84;1;lines(5) 
2014.06.11 11:31:59;85;2;lines(17) 
2014.06.11 11:32:00;86;1;lines(5) 
2014.06.11 11:32:01;87;1;lines(4) 
2014.06.11 11:32:01;87;1;drop(1) 
2014.06.11 11:32:01;87;2;lines(15) 
2014.06.11 11:32:02;88;1;lines(4) 
2014.06.11 11:32:03;89;1;lines(4) 
2014.06.11 11:32:04;90;2;lines(16) 
2014.06.11 11:32:04;90;1;lines(1) 
2014.06.11 11:32:05;91;1;lines(2) 
2014.06.11 11:32:05;91;1;lines(0) 
2014.06.11 11:32:06;92;1;lines(0) 
2014.06.11 11:32:06;92;2;lines(15) 
2014.06.11 11:32:06;92;2;drop(1) 
2014.06.11 11:32:06;92;1;lines(-2) 
########
2014-06-11 11:30:34
2014-06-11 11:32:06
92
