2014.06.14 12:13:27;0;START
2014.06.14 12:13:29;2;2;lines(18)
2014.06.14 12:13:31;4;1;lines(18)
2014.06.14 12:13:31;4;2;lines(18)
2014.06.14 12:13:34;7;2;lines(17)
2014.06.14 12:13:34;7;1;lines(18)
2014.06.14 12:13:36;9;2;lines(17)
2014.06.14 12:13:36;9;2;drop(1)
2014.06.14 12:13:38;11;1;lines(17)
2014.06.14 12:13:38;11;2;lines(17)
2014.06.14 12:13:40;13;2;lines(17)
2014.06.14 12:13:41;14;1;lines(16)
2014.06.14 12:13:43;16;2;lines(16)
2014.06.14 12:13:44;17;1;lines(16)
2014.06.14 12:13:46;19;2;lines(16)
2014.06.14 12:13:47;20;1;lines(15)
2014.06.14 12:13:49;22;2;lines(15)
2014.06.14 12:13:50;23;1;lines(15)
2014.06.14 12:13:52;25;2;lines(15)
2014.06.14 12:13:53;26;1;lines(14)
2014.06.14 12:13:54;27;2;lines(16)
2014.06.14 12:13:54;27;2;drop(1)
2014.06.14 12:13:55;28;1;lines(13)
2014.06.14 12:13:56;29;2;lines(15)
2014.06.14 12:13:58;31;2;lines(15)
2014.06.14 12:13:59;32;1;lines(16)
2014.06.14 12:14:00;33;2;lines(14)
2014.06.14 12:14:02;35;1;lines(15)
2014.06.14 12:14:02;35;1;drop(2)
2014.06.14 12:14:02;35;1;send(2)
2014.06.14 12:14:03;36;2;lines(13)
2014.06.14 12:14:03;36;2;drop(1)
2014.06.14 12:14:04;37;2;lines(12)
2014.06.14 12:14:05;38;1;lines(15)
2014.06.14 12:14:06;39;2;lines(13)
2014.06.14 12:14:06;39;2;drop(1)
2014.06.14 12:14:08;41;1;lines(15)
2014.06.14 12:14:08;41;2;lines(12)
2014.06.14 12:14:10;43;2;lines(13)
2014.06.14 12:14:10;43;2;drop(1)
2014.06.14 12:14:11;44;1;lines(15)
2014.06.14 12:14:11;44;1;drop(1)
2014.06.14 12:14:12;45;2;lines(14)
2014.06.14 12:14:14;47;2;lines(11)
2014.06.14 12:14:14;47;1;lines(15)
2014.06.14 12:14:14;47;1;drop(1)
2014.06.14 12:14:17;50;2;lines(13)
2014.06.14 12:14:17;50;1;lines(15)
2014.06.14 12:14:18;51;2;lines(11)
2014.06.14 12:14:21;54;2;lines(12)
2014.06.14 12:14:21;54;1;lines(17)
2014.06.14 12:14:21;54;1;drop(1)
2014.06.14 12:14:22;55;2;lines(10)
2014.06.14 12:14:24;57;1;lines(16)
2014.06.14 12:14:24;57;1;drop(1)
2014.06.14 12:14:24;57;2;lines(12)
2014.06.14 12:14:24;57;2;drop(1)
2014.06.14 12:14:26;59;2;lines(10)
2014.06.14 12:14:27;60;1;lines(16)
2014.06.14 12:14:28;61;2;lines(11)
2014.06.14 12:14:30;63;2;lines(11)
2014.06.14 12:14:30;63;2;drop(1)
2014.06.14 12:14:31;64;1;lines(17)
2014.06.14 12:14:32;65;2;lines(10)
2014.06.14 12:14:33;66;2;lines(10)
2014.06.14 12:14:34;67;1;lines(16)
2014.06.14 12:14:34;67;1;drop(1)
2014.06.14 12:14:35;68;2;lines(10)
2014.06.14 12:14:36;69;2;lines(9)
2014.06.14 12:14:38;71;1;lines(17)
2014.06.14 12:14:38;71;2;lines(8)
2014.06.14 12:14:40;73;2;lines(7)
2014.06.14 12:14:41;74;1;lines(15)
2014.06.14 12:14:41;74;2;lines(7)
2014.06.14 12:14:42;75;2;lines(7)
2014.06.14 12:14:43;76;2;lines(7)
2014.06.14 12:14:43;76;2;drop(1)
2014.06.14 12:14:44;77;1;lines(16)
2014.06.14 12:14:45;78;2;lines(6)
2014.06.14 12:14:46;79;2;lines(7)
2014.06.14 12:14:46;79;2;drop(1)
2014.06.14 12:14:47;80;1;lines(14)
2014.06.14 12:14:48;81;2;lines(8)
2014.06.14 12:14:50;83;2;lines(8)
2014.06.14 12:14:50;83;1;lines(13)
2014.06.14 12:14:51;84;2;lines(5)
2014.06.14 12:14:52;85;1;lines(13)
2014.06.14 12:14:52;85;2;lines(6)
2014.06.14 12:14:54;87;2;lines(4)
2014.06.14 12:14:55;88;2;lines(6)
2014.06.14 12:14:55;88;1;lines(11)
2014.06.14 12:14:56;89;2;lines(5)
2014.06.14 12:14:57;90;2;lines(5)
2014.06.14 12:14:58;91;1;lines(16)
2014.06.14 12:14:58;91;2;lines(2)
2014.06.14 12:14:59;92;2;lines(2)
2014.06.14 12:15:00;93;2;lines(0)
2014.06.14 12:15:00;93;2;lines(-1)
2014.06.14 12:15:00;93;2;lines(-3)
########
2014-06-14 12:13:27
2014-06-14 12:15:00
93
