2014.07.01 12:50:00;0;START
2014.07.01 12:50:02;2;2;lines(17)
2014.07.01 12:50:03;3;1;lines(16)
2014.07.01 12:50:04;4;2;lines(17)
2014.07.01 12:50:06;6;1;lines(18)
2014.07.01 12:50:06;6;2;lines(16)
2014.07.01 12:50:08;8;2;lines(15)
2014.07.01 12:50:08;8;1;lines(15)
2014.07.01 12:50:11;11;2;lines(12)
2014.07.01 12:50:12;12;1;lines(18)
2014.07.01 12:50:13;13;2;lines(17)
2014.07.01 12:50:14;14;1;lines(17)
2014.07.01 12:50:16;16;2;lines(16)
2014.07.01 12:50:17;17;1;lines(15)
2014.07.01 12:50:19;19;2;lines(15)
2014.07.01 12:50:19;19;1;lines(15)
2014.07.01 12:50:20;20;2;lines(16)
2014.07.01 12:50:22;22;1;lines(17)
2014.07.01 12:50:22;22;1;drop(1)
2014.07.01 12:50:23;23;2;lines(12)
2014.07.01 12:50:25;25;1;lines(16)
2014.07.01 12:50:26;26;2;lines(17)
2014.07.01 12:50:26;26;2;drop(1)
2014.07.01 12:50:27;27;1;lines(15)
2014.07.01 12:50:27;27;1;drop(1)
2014.07.01 12:50:29;29;2;lines(15)
2014.07.01 12:50:29;29;2;drop(1)
2014.07.01 12:50:30;30;1;lines(15)
2014.07.01 12:50:32;32;2;lines(16)
2014.07.01 12:50:32;32;2;drop(1)
2014.07.01 12:50:32;32;1;lines(15)
2014.07.01 12:50:35;35;1;lines(15)
2014.07.01 12:50:35;35;2;lines(17)
2014.07.01 12:50:35;35;2;drop(1)
2014.07.01 12:50:37;37;2;lines(16)
2014.07.01 12:50:38;38;1;lines(14)
2014.07.01 12:50:39;39;2;lines(15)
2014.07.01 12:50:40;40;1;lines(13)
2014.07.01 12:50:42;42;1;lines(13)
2014.07.01 12:50:43;43;2;lines(16)
2014.07.01 12:50:44;44;1;lines(12)
2014.07.01 12:50:44;44;2;lines(14)
2014.07.01 12:50:45;45;1;lines(12)
2014.07.01 12:50:47;47;2;lines(13)
2014.07.01 12:50:48;48;1;lines(11)
2014.07.01 12:50:50;50;1;lines(11)
2014.07.01 12:50:50;50;2;lines(14)
2014.07.01 12:50:51;51;1;lines(11)
2014.07.01 12:50:51;51;2;lines(16)
2014.07.01 12:50:51;51;2;drop(1)
2014.07.01 12:50:53;53;1;lines(9)
2014.07.01 12:50:55;55;2;lines(16)
2014.07.01 12:50:55;55;2;drop(1)
2014.07.01 12:50:55;55;1;lines(9)
2014.07.01 12:50:56;56;1;lines(8)
2014.07.01 12:50:57;57;2;lines(15)
2014.07.01 12:50:57;57;2;drop(1)
2014.07.01 12:50:58;58;1;lines(10)
2014.07.01 12:50:59;59;2;lines(15)
2014.07.01 12:51:00;60;1;lines(8)
2014.07.01 12:51:02;62;1;lines(8)
2014.07.01 12:51:02;62;1;drop(1)
2014.07.01 12:51:02;62;2;lines(15)
2014.07.01 12:51:03;63;1;lines(6)
2014.07.01 12:51:05;65;1;lines(7)
2014.07.01 12:51:05;65;2;lines(14)
2014.07.01 12:51:07;67;1;lines(7)
2014.07.01 12:51:08;68;2;lines(15)
2014.07.01 12:51:08;68;1;lines(6)
2014.07.01 12:51:10;70;1;lines(5)
2014.07.01 12:51:10;70;2;lines(14)
2014.07.01 12:51:10;70;2;drop(1)
2014.07.01 12:51:11;71;1;lines(5)
2014.07.01 12:51:12;72;1;lines(5)
2014.07.01 12:51:13;73;1;lines(3)
2014.07.01 12:51:13;73;2;lines(14)
2014.07.01 12:51:14;74;1;lines(3)
2014.07.01 12:51:15;75;1;lines(3)
2014.07.01 12:51:15;75;2;lines(14)
2014.07.01 12:51:15;75;1;lines(1)
2014.07.01 12:51:16;76;1;lines(0)
2014.07.01 12:51:16;76;1;lines(-2)
2014.07.01 12:51:16;76;1;lines(-3)
########
2014-07-01 12:50:00
2014-07-01 12:51:16
76
