2014.06.16 11:22:36;0;START
2014.06.16 11:22:39;3;1;lines(17)
2014.06.16 11:22:40;4;2;lines(17)
2014.06.16 11:22:43;7;1;lines(18)
2014.06.16 11:22:44;8;2;lines(18)
2014.06.16 11:22:46;10;2;lines(17)
2014.06.16 11:22:46;10;1;lines(17)
2014.06.16 11:22:47;11;2;lines(16)
2014.06.16 11:22:49;13;1;lines(16)
2014.06.16 11:22:51;15;2;lines(16)
2014.06.16 11:22:52;16;1;lines(16)
2014.06.16 11:22:54;18;2;lines(15)
2014.06.16 11:22:55;19;1;lines(14)
2014.06.16 11:22:56;20;2;lines(15)
2014.06.16 11:22:58;22;1;lines(15)
2014.06.16 11:22:59;23;2;lines(14)
2014.06.16 11:23:01;25;1;lines(13)
2014.06.16 11:23:01;25;2;lines(13)
2014.06.16 11:23:04;28;1;lines(15)
2014.06.16 11:23:04;28;2;lines(15)
2014.06.16 11:23:07;31;1;lines(12)
2014.06.16 11:23:07;31;2;lines(14)
2014.06.16 11:23:09;33;1;lines(12)
2014.06.16 11:23:10;34;2;lines(12)
2014.06.16 11:23:11;35;1;lines(12)
2014.06.16 11:23:13;37;2;lines(16)
2014.06.16 11:23:13;37;2;drop(2)
2014.06.16 11:23:13;37;2;send(2)
2014.06.16 11:23:14;38;1;lines(11)
2014.06.16 11:23:16;40;2;lines(13)
2014.06.16 11:23:16;40;1;lines(10)
2014.06.16 11:23:16;40;1;drop(1)
2014.06.16 11:23:18;42;1;lines(12)
2014.06.16 11:23:19;43;2;lines(14)
2014.06.16 11:23:20;44;1;lines(9)
2014.06.16 11:23:20;44;1;drop(1)
2014.06.16 11:23:21;45;2;lines(15)
2014.06.16 11:23:21;45;2;drop(1)
2014.06.16 11:23:23;47;1;lines(11)
2014.06.16 11:23:24;48;2;lines(11)
2014.06.16 11:23:25;49;1;lines(9)
2014.06.16 11:23:27;51;2;lines(14)
2014.06.16 11:23:27;51;1;lines(10)
2014.06.16 11:23:29;53;1;lines(10)
2014.06.16 11:23:29;53;1;drop(1)
2014.06.16 11:23:29;53;2;lines(12)
2014.06.16 11:23:31;55;1;lines(11)
2014.06.16 11:23:32;56;2;lines(12)
2014.06.16 11:23:33;57;1;lines(7)
2014.06.16 11:23:34;58;2;lines(12)
2014.06.16 11:23:35;59;1;lines(9)
2014.06.16 11:23:36;60;1;lines(7)
2014.06.16 11:23:37;61;2;lines(12)
2014.06.16 11:23:38;62;1;lines(4)
2014.06.16 11:23:40;64;2;lines(12)
2014.06.16 11:23:40;64;1;lines(9)
2014.06.16 11:23:41;65;1;lines(2)
2014.06.16 11:23:41;65;1;lines(1)
2014.06.16 11:23:42;66;2;lines(8)
2014.06.16 11:23:42;66;1;lines(-1)
2014.06.16 11:23:42;66;1;lines(-3)
########
2014-06-16 11:22:36
2014-06-16 11:23:42
66
