2014.06.11 11:44:47;0;START
2014.06.11 11:44:49;2;2;lines(18) 
2014.06.11 11:44:50;3;1;lines(18) 
2014.06.11 11:44:52;5;2;lines(16) 
2014.06.11 11:44:53;6;1;lines(17) 
2014.06.11 11:44:55;8;2;lines(16) 
2014.06.11 11:44:57;10;1;lines(18) 
2014.06.11 11:44:57;10;2;lines(14) 
2014.06.11 11:44:59;12;1;lines(17) 
2014.06.11 11:44:59;12;1;drop(1) 
2014.06.11 11:45:01;14;2;lines(18) 
2014.06.11 11:45:03;16;1;lines(17) 
2014.06.11 11:45:04;17;2;lines(16) 
2014.06.11 11:45:05;18;1;lines(16) 
2014.06.11 11:45:08;21;2;lines(17) 
2014.06.11 11:45:08;21;2;drop(1) 
2014.06.11 11:45:08;21;1;lines(16) 
2014.06.11 11:45:09;22;1;lines(16) 
2014.06.11 11:45:09;22;1;drop(1) 
2014.06.11 11:45:11;24;2;lines(16) 
2014.06.11 11:45:12;25;1;lines(16) 
2014.06.11 11:45:14;27;1;lines(16) 
2014.06.11 11:45:14;27;1;drop(1) 
2014.06.11 11:45:14;27;2;lines(16) 
2014.06.11 11:45:14;27;2;drop(1) 
2014.06.11 11:45:17;30;1;lines(17) 
2014.06.11 11:45:17;30;2;lines(15) 
2014.06.11 11:45:19;32;2;lines(17) 
2014.06.11 11:45:19;32;2;drop(1) 
2014.06.11 11:45:21;34;1;lines(16) 
2014.06.11 11:45:23;36;2;lines(17) 
2014.06.11 11:45:24;37;1;lines(15) 
2014.06.11 11:45:25;38;1;lines(16) 
2014.06.11 11:45:25;38;2;lines(15) 
2014.06.11 11:45:27;40;2;lines(15) 
2014.06.11 11:45:28;41;1;lines(13) 
2014.06.11 11:45:30;43;2;lines(15) 
2014.06.11 11:45:31;44;1;lines(15) 
2014.06.11 11:45:33;46;2;lines(16) 
2014.06.11 11:45:33;46;2;drop(1) 
2014.06.11 11:45:34;47;1;lines(15) 
2014.06.11 11:45:36;49;2;lines(14) 
2014.06.11 11:45:37;50;1;lines(14) 
2014.06.11 11:45:38;51;2;lines(17) 
2014.06.11 11:45:38;51;2;drop(2) 
2014.06.11 11:45:38;51;2;send(2) 
2014.06.11 11:45:40;53;1;lines(12) 
2014.06.11 11:45:40;53;1;drop(1) 
2014.06.11 11:45:42;55;2;lines(17) 
2014.06.11 11:45:42;55;1;lines(12) 
2014.06.11 11:45:45;58;1;lines(11) 
2014.06.11 11:45:45;58;2;lines(16) 
2014.06.11 11:45:47;60;1;lines(11) 
2014.06.11 11:45:48;61;2;lines(16) 
2014.06.11 11:45:48;61;2;drop(1) 
2014.06.11 11:45:50;63;1;lines(12) 
2014.06.11 11:45:50;63;1;drop(1) 
2014.06.11 11:45:51;64;2;lines(17) 
2014.06.11 11:45:52;65;1;lines(10) 
2014.06.11 11:45:53;66;2;lines(16) 
2014.06.11 11:45:54;67;1;lines(11) 
2014.06.11 11:45:55;68;2;lines(16) 
2014.06.11 11:45:55;68;2;drop(1) 
2014.06.11 11:45:56;69;1;lines(8) 
2014.06.11 11:45:58;71;2;lines(15) 
2014.06.11 11:45:59;72;1;lines(10) 
2014.06.11 11:45:59;72;1;drop(1) 
2014.06.11 11:46:00;73;1;lines(7) 
2014.06.11 11:46:01;74;2;lines(15) 
2014.06.11 11:46:02;75;1;lines(12) 
2014.06.11 11:46:03;76;2;lines(15) 
2014.06.11 11:46:04;77;1;lines(9) 
2014.06.11 11:46:06;79;2;lines(14) 
2014.06.11 11:46:06;79;1;lines(9) 
2014.06.11 11:46:08;81;1;lines(10) 
2014.06.11 11:46:09;82;2;lines(14) 
2014.06.11 11:46:10;83;1;lines(7) 
2014.06.11 11:46:11;84;2;lines(13) 
2014.06.11 11:46:12;85;1;lines(7) 
2014.06.11 11:46:13;86;2;lines(15) 
2014.06.11 11:46:13;86;1;lines(7) 
2014.06.11 11:46:15;88;1;lines(6) 
2014.06.11 11:46:15;88;2;lines(12) 
2014.06.11 11:46:16;89;1;lines(4) 
2014.06.11 11:46:18;91;1;lines(6) 
2014.06.11 11:46:18;91;2;lines(11) 
2014.06.11 11:46:19;92;1;lines(6) 
2014.06.11 11:46:20;93;2;lines(12) 
2014.06.11 11:46:20;93;1;lines(5) 
2014.06.11 11:46:21;94;1;lines(3) 
2014.06.11 11:46:22;95;2;lines(13) 
2014.06.11 11:46:23;96;1;lines(3) 
2014.06.11 11:46:23;96;1;lines(2) 
2014.06.11 11:46:24;97;1;lines(1) 
2014.06.11 11:46:25;98;1;lines(0) 
2014.06.11 11:46:25;98;2;lines(13) 
2014.06.11 11:46:25;98;1;lines(0) 
2014.06.11 11:46:25;98;1;lines(-1) 
2014.06.11 11:46:25;98;1;lines(-3) 
########
2014-06-11 11:44:47
2014-06-11 11:46:25
98
