2014.06.14 12:35:12;0;START
2014.06.14 12:35:14;2;2;lines(18)
2014.06.14 12:35:15;3;1;lines(18)
2014.06.14 12:35:16;4;2;lines(17)
2014.06.14 12:35:18;6;1;lines(17)
2014.06.14 12:35:18;6;2;lines(18)
2014.06.14 12:35:18;6;2;drop(1)
2014.06.14 12:35:20;8;2;lines(17)
2014.06.14 12:35:20;8;1;lines(18)
2014.06.14 12:35:20;8;1;drop(1)
2014.06.14 12:35:22;10;2;lines(14)
2014.06.14 12:35:23;11;2;lines(18)
2014.06.14 12:35:24;12;1;lines(17)
2014.06.14 12:35:25;13;2;lines(18)
2014.06.14 12:35:25;13;2;drop(1)
2014.06.14 12:35:26;14;1;lines(17)
2014.06.14 12:35:27;15;1;lines(17)
2014.06.14 12:35:28;16;2;lines(17)
2014.06.14 12:35:30;18;1;lines(17)
2014.06.14 12:35:31;19;2;lines(18)
2014.06.14 12:35:32;20;1;lines(17)
2014.06.14 12:35:32;20;1;drop(2)
2014.06.14 12:35:32;20;1;send(2)
2014.06.14 12:35:34;22;2;lines(14)
2014.06.14 12:35:35;23;1;lines(18)
2014.06.14 12:35:36;24;2;lines(15)
2014.06.14 12:35:36;24;1;lines(17)
2014.06.14 12:35:38;26;2;lines(14)
2014.06.14 12:35:38;26;2;drop(1)
2014.06.14 12:35:38;26;1;lines(18)
2014.06.14 12:35:38;26;1;drop(1)
2014.06.14 12:35:39;27;2;lines(14)
2014.06.14 12:35:39;27;2;drop(1)
2014.06.14 12:35:41;29;2;lines(16)
2014.06.14 12:35:41;29;1;lines(18)
2014.06.14 12:35:43;31;2;lines(15)
2014.06.14 12:35:43;31;2;drop(1)
2014.06.14 12:35:44;32;2;lines(15)
2014.06.14 12:35:44;32;1;lines(16)
2014.06.14 12:35:47;35;2;lines(15)
2014.06.14 12:35:47;35;1;lines(17)
2014.06.14 12:35:50;38;1;lines(16)
2014.06.14 12:35:50;38;2;lines(14)
2014.06.14 12:35:52;40;2;lines(12)
2014.06.14 12:35:53;41;1;lines(14)
2014.06.14 12:35:54;42;2;lines(14)
2014.06.14 12:35:56;44;2;lines(12)
2014.06.14 12:35:56;44;1;lines(16)
2014.06.14 12:35:57;45;2;lines(14)
2014.06.14 12:35:57;45;2;drop(2)
2014.06.14 12:35:57;45;2;send(2)
2014.06.14 12:35:58;46;2;lines(14)
2014.06.14 12:35:59;47;1;lines(13)
2014.06.14 12:36:01;49;1;lines(12)
2014.06.14 12:36:01;49;2;lines(14)
2014.06.14 12:36:02;50;1;lines(11)
2014.06.14 12:36:03;51;2;lines(14)
2014.06.14 12:36:05;53;1;lines(14)
2014.06.14 12:36:05;53;2;lines(12)
2014.06.14 12:36:07;55;1;lines(13)
2014.06.14 12:36:07;55;1;drop(2)
2014.06.14 12:36:07;55;1;send(2)
2014.06.14 12:36:08;56;2;lines(9)
2014.06.14 12:36:09;57;2;lines(8)
2014.06.14 12:36:09;57;1;lines(12)
2014.06.14 12:36:12;60;2;lines(11)
2014.06.14 12:36:12;60;1;lines(13)
2014.06.14 12:36:13;61;2;lines(10)
2014.06.14 12:36:13;61;2;drop(2)
2014.06.14 12:36:13;61;2;send(2)
2014.06.14 12:36:15;63;2;lines(11)
2014.06.14 12:36:15;63;2;drop(1)
2014.06.14 12:36:15;63;2;level(3)
2014.06.14 12:36:15;63;1;lines(11)
2014.06.14 12:36:16;64;1;lines(8)
2014.06.14 12:36:16;64;2;lines(10)
2014.06.14 12:36:18;66;2;lines(9)
2014.06.14 12:36:18;66;1;lines(9)
2014.06.14 12:36:19;67;2;lines(8)
2014.06.14 12:36:20;68;1;lines(8)
2014.06.14 12:36:21;69;2;lines(12)
2014.06.14 12:36:21;69;2;drop(1)
2014.06.14 12:36:22;70;2;lines(13)
2014.06.14 12:36:22;70;1;lines(10)
2014.06.14 12:36:22;70;1;drop(1)
2014.06.14 12:36:24;72;2;lines(11)
2014.06.14 12:36:24;72;1;lines(9)
2014.06.14 12:36:24;72;1;drop(1)
2014.06.14 12:36:25;73;2;lines(12)
2014.06.14 12:36:25;73;2;drop(1)
2014.06.14 12:36:27;75;1;lines(9)
2014.06.14 12:36:27;75;2;lines(9)
2014.06.14 12:36:29;77;1;lines(9)
2014.06.14 12:36:29;77;2;lines(11)
2014.06.14 12:36:30;78;2;lines(11)
2014.06.14 12:36:30;78;2;drop(1)
2014.06.14 12:36:30;78;1;lines(8)
2014.06.14 12:36:32;80;2;lines(10)
2014.06.14 12:36:32;80;1;lines(7)
2014.06.14 12:36:33;81;2;lines(9)
2014.06.14 12:36:34;82;1;lines(9)
2014.06.14 12:36:34;82;1;drop(1)
2014.06.14 12:36:35;83;2;lines(9)
2014.06.14 12:36:36;84;1;lines(10)
2014.06.14 12:36:36;84;1;drop(1)
2014.06.14 12:36:36;84;1;level(3)
2014.06.14 12:36:36;84;2;lines(9)
2014.06.14 12:36:38;86;2;lines(9)
2014.06.14 12:36:38;86;1;lines(9)
2014.06.14 12:36:38;86;1;drop(1)
2014.06.14 12:36:39;87;2;lines(8)
2014.06.14 12:36:40;88;1;lines(10)
2014.06.14 12:36:40;88;2;lines(10)
2014.06.14 12:36:40;88;2;drop(1)
2014.06.14 12:36:41;89;1;lines(8)
2014.06.14 12:36:42;90;2;lines(8)
2014.06.14 12:36:43;91;1;lines(10)
2014.06.14 12:36:43;91;1;drop(1)
2014.06.14 12:36:43;91;2;lines(8)
2014.06.14 12:36:45;93;2;lines(7)
2014.06.14 12:36:45;93;1;lines(9)
2014.06.14 12:36:46;94;2;lines(7)
2014.06.14 12:36:46;94;1;lines(9)
2014.06.14 12:36:46;94;1;drop(1)
2014.06.14 12:36:47;95;2;lines(6)
2014.06.14 12:36:48;96;1;lines(10)
2014.06.14 12:36:49;97;2;lines(6)
2014.06.14 12:36:49;97;2;drop(1)
2014.06.14 12:36:50;98;2;lines(6)
2014.06.14 12:36:50;98;1;lines(9)
2014.06.14 12:36:51;99;2;lines(6)
2014.06.14 12:36:51;99;1;lines(8)
2014.06.14 12:36:52;100;2;lines(6)
2014.06.14 12:36:53;101;1;lines(9)
2014.06.14 12:36:53;101;2;lines(4)
2014.06.14 12:36:54;102;2;lines(4)
2014.06.14 12:36:54;102;1;lines(8)
2014.06.14 12:36:54;102;1;drop(1)
2014.06.14 12:36:55;103;2;lines(6)
2014.06.14 12:36:56;104;1;lines(8)
2014.06.14 12:36:56;104;2;lines(4)
2014.06.14 12:36:57;105;2;lines(3)
2014.06.14 12:36:57;105;1;lines(8)
2014.06.14 12:36:58;106;2;lines(3)
2014.06.14 12:36:58;106;2;lines(1)
2014.06.14 12:36:58;106;2;lines(-1)
2014.06.14 12:36:58;106;2;lines(-3)
########
2014-06-14 12:35:12
2014-06-14 12:36:58
106
