2014.06.30 10:25:36;0;START
2014.06.30 10:25:38;2;1;lines(18) 
2014.06.30 10:25:39;3;2;lines(18) 
2014.06.30 10:25:40;4;1;lines(16) 
2014.06.30 10:25:41;5;2;lines(17) 
2014.06.30 10:25:43;7;1;lines(17) 
2014.06.30 10:25:44;8;2;lines(17) 
2014.06.30 10:25:45;9;1;lines(15) 
2014.06.30 10:25:47;11;1;lines(16) 
2014.06.30 10:25:48;12;2;lines(15) 
2014.06.30 10:25:49;13;1;lines(17) 
2014.06.30 10:25:51;15;2;lines(15) 
2014.06.30 10:25:51;15;1;lines(16) 
2014.06.30 10:25:53;17;2;lines(18) 
2014.06.30 10:25:53;17;2;drop(1) 
2014.06.30 10:25:54;18;1;lines(15) 
2014.06.30 10:25:55;19;2;lines(17) 
2014.06.30 10:25:56;20;1;lines(13) 
2014.06.30 10:25:57;21;2;lines(16) 
2014.06.30 10:25:59;23;1;lines(12) 
2014.06.30 10:25:59;23;2;lines(16) 
2014.06.30 10:26:01;25;1;lines(14) 
2014.06.30 10:26:01;25;2;lines(16) 
2014.06.30 10:26:01;25;2;drop(2) 
2014.06.30 10:26:01;25;2;send(2) 
2014.06.30 10:26:03;27;2;lines(17) 
2014.06.30 10:26:04;28;1;lines(12) 
2014.06.30 10:26:06;30;1;lines(9) 
2014.06.30 10:26:06;30;2;lines(17) 
2014.06.30 10:26:08;32;1;lines(13) 
2014.06.30 10:26:08;32;1;drop(2) 
2014.06.30 10:26:08;32;1;send(2) 
2014.06.30 10:26:09;33;2;lines(13) 
2014.06.30 10:26:10;34;1;lines(12) 
2014.06.30 10:26:11;35;2;lines(15) 
2014.06.30 10:26:11;35;2;drop(1) 
2014.06.30 10:26:13;37;1;lines(12) 
2014.06.30 10:26:13;37;2;lines(14) 
2014.06.30 10:26:13;37;2;drop(1) 
2014.06.30 10:26:14;38;1;lines(11) 
2014.06.30 10:26:15;39;2;lines(15) 
2014.06.30 10:26:16;40;2;lines(14) 
2014.06.30 10:26:16;40;1;lines(10) 
2014.06.30 10:26:18;42;2;lines(14) 
2014.06.30 10:26:18;42;1;lines(11) 
2014.06.30 10:26:18;42;1;drop(2) 
2014.06.30 10:26:18;42;1;send(2) 
2014.06.30 10:26:20;44;2;lines(10) 
2014.06.30 10:26:21;45;1;lines(12) 
2014.06.30 10:26:22;46;2;lines(11) 
2014.06.30 10:26:22;46;1;lines(12) 
2014.06.30 10:26:22;46;1;drop(1) 
2014.06.30 10:26:23;47;2;lines(12) 
2014.06.30 10:26:23;47;2;drop(2) 
2014.06.30 10:26:23;47;2;send(2) 
2014.06.30 10:26:25;49;1;lines(11) 
2014.06.30 10:26:25;49;2;lines(14) 
2014.06.30 10:26:26;50;1;lines(9) 
2014.06.30 10:26:28;52;1;lines(9) 
2014.06.30 10:26:28;52;2;lines(11) 
2014.06.30 10:26:29;53;2;lines(12) 
2014.06.30 10:26:30;54;1;lines(9) 
2014.06.30 10:26:31;55;2;lines(12) 
2014.06.30 10:26:31;55;2;drop(1) 
2014.06.30 10:26:31;55;1;lines(7) 
2014.06.30 10:26:33;57;2;lines(9) 
2014.06.30 10:26:33;57;1;lines(7) 
2014.06.30 10:26:34;58;2;lines(11) 
2014.06.30 10:26:35;59;1;lines(7) 
2014.06.30 10:26:36;60;1;lines(4) 
2014.06.30 10:26:37;61;2;lines(12) 
2014.06.30 10:26:37;61;1;lines(8) 
2014.06.30 10:26:39;63;1;lines(5) 
2014.06.30 10:26:39;63;2;lines(9) 
2014.06.30 10:26:40;64;1;lines(6) 
2014.06.30 10:26:41;65;1;lines(4) 
2014.06.30 10:26:41;65;2;lines(11) 
2014.06.30 10:26:42;66;1;lines(3) 
2014.06.30 10:26:43;67;2;lines(9) 
2014.06.30 10:26:43;67;1;lines(4) 
2014.06.30 10:26:44;68;1;lines(3) 
2014.06.30 10:26:45;69;2;lines(8) 
2014.06.30 10:26:45;69;1;lines(2) 
2014.06.30 10:26:46;70;1;lines(1) 
2014.06.30 10:26:46;70;1;lines(-1) 
2014.06.30 10:26:46;70;2;lines(10) 
2014.06.30 10:26:47;71;1;lines(-2) 
########
2014-06-30 10:25:36
2014-06-30 10:26:47
71
