2014.06.11 11:52:45;0;START
2014.06.11 11:52:49;4;1;lines(17) 
2014.06.11 11:52:49;4;2;lines(17) 
2014.06.11 11:52:52;7;2;lines(18) 
2014.06.11 11:52:53;8;1;lines(18) 
2014.06.11 11:52:56;11;2;lines(17) 
2014.06.11 11:52:56;11;1;lines(17) 
2014.06.11 11:52:58;13;2;lines(17) 
2014.06.11 11:52:59;14;1;lines(15) 
2014.06.11 11:53:02;17;2;lines(16) 
2014.06.11 11:53:03;18;1;lines(17) 
2014.06.11 11:53:05;20;2;lines(16) 
2014.06.11 11:53:06;21;1;lines(15) 
2014.06.11 11:53:08;23;2;lines(15) 
2014.06.11 11:53:08;23;2;drop(1) 
2014.06.11 11:53:09;24;1;lines(16) 
2014.06.11 11:53:11;26;2;lines(17) 
2014.06.11 11:53:11;26;2;drop(1) 
2014.06.11 11:53:12;27;1;lines(15) 
2014.06.11 11:53:14;29;2;lines(17) 
2014.06.11 11:53:14;29;2;drop(1) 
2014.06.11 11:53:15;30;1;lines(13) 
2014.06.11 11:53:16;31;2;lines(17) 
2014.06.11 11:53:18;33;1;lines(13) 
2014.06.11 11:53:19;34;2;lines(17) 
2014.06.11 11:53:21;36;1;lines(15) 
2014.06.11 11:53:22;37;2;lines(16) 
2014.06.11 11:53:22;37;2;drop(1) 
2014.06.11 11:53:23;38;1;lines(11) 
2014.06.11 11:53:25;40;2;lines(16) 
2014.06.11 11:53:26;41;1;lines(13) 
2014.06.11 11:53:28;43;2;lines(16) 
2014.06.11 11:53:29;44;1;lines(13) 
2014.06.11 11:53:31;46;2;lines(14) 
2014.06.11 11:53:31;46;1;lines(10) 
2014.06.11 11:53:34;49;1;lines(12) 
2014.06.11 11:53:34;49;2;lines(17) 
2014.06.11 11:53:36;51;1;lines(11) 
2014.06.11 11:53:37;52;2;lines(15) 
2014.06.11 11:53:39;54;1;lines(15) 
2014.06.11 11:53:39;54;1;drop(3) 
2014.06.11 11:53:39;54;1;send(3) 
2014.06.11 11:53:40;55;2;lines(12) 
2014.06.11 11:53:42;57;1;lines(15) 
2014.06.11 11:53:42;57;1;drop(1) 
2014.06.11 11:53:43;58;2;lines(14) 
2014.06.11 11:53:43;58;2;drop(1) 
2014.06.11 11:53:44;59;2;lines(13) 
2014.06.11 11:53:44;59;2;drop(2) 
2014.06.11 11:53:44;59;2;send(2) 
2014.06.11 11:53:45;60;1;lines(12) 
2014.06.11 11:53:47;62;2;lines(12) 
2014.06.11 11:53:47;62;1;lines(11) 
2014.06.11 11:53:49;64;1;lines(10) 
2014.06.11 11:53:50;65;2;lines(12) 
2014.06.11 11:53:52;67;1;lines(11) 
2014.06.11 11:53:53;68;2;lines(14) 
2014.06.11 11:53:54;69;1;lines(11) 
2014.06.11 11:53:55;70;2;lines(13) 
2014.06.11 11:53:56;71;1;lines(9) 
2014.06.11 11:53:57;72;2;lines(10) 
2014.06.11 11:53:59;74;1;lines(10) 
2014.06.11 11:53:59;74;2;lines(13) 
2014.06.11 11:54:01;76;1;lines(9) 
2014.06.11 11:54:01;76;1;drop(1) 
2014.06.11 11:54:01;76;2;lines(11) 
2014.06.11 11:54:03;78;1;lines(9) 
2014.06.11 11:54:03;78;2;lines(11) 
2014.06.11 11:54:03;78;2;drop(1) 
2014.06.11 11:54:04;79;1;lines(7) 
2014.06.11 11:54:05;80;2;lines(10) 
2014.06.11 11:54:06;81;1;lines(8) 
2014.06.11 11:54:07;82;2;lines(12) 
2014.06.11 11:54:07;82;2;drop(1) 
2014.06.11 11:54:08;83;1;lines(7) 
2014.06.11 11:54:10;85;2;lines(11) 
2014.06.11 11:54:10;85;2;drop(1) 
2014.06.11 11:54:10;85;2;level(3) 
2014.06.11 11:54:10;85;1;lines(7) 
2014.06.11 11:54:11;86;1;lines(6) 
2014.06.11 11:54:12;87;2;lines(11) 
2014.06.11 11:54:13;88;1;lines(6) 
2014.06.11 11:54:13;88;2;lines(10) 
2014.06.11 11:54:15;90;1;lines(6) 
2014.06.11 11:54:15;90;2;lines(12) 
2014.06.11 11:54:16;91;1;lines(4) 
2014.06.11 11:54:17;92;1;lines(4) 
2014.06.11 11:54:17;92;2;lines(10) 
2014.06.11 11:54:18;93;1;lines(3) 
2014.06.11 11:54:19;94;2;lines(9) 
2014.06.11 11:54:19;94;1;lines(3) 
2014.06.11 11:54:20;95;1;lines(3) 
2014.06.11 11:54:20;95;2;lines(7) 
2014.06.11 11:54:21;96;1;lines(1) 
2014.06.11 11:54:21;96;2;lines(6) 
2014.06.11 11:54:21;96;1;lines(1) 
2014.06.11 11:54:22;97;1;lines(-1) 
2014.06.11 11:54:22;97;1;lines(0) 
2014.06.11 11:54:22;97;1;lines(-3) 
########
2014-06-11 11:52:45
2014-06-11 11:54:22
97
