Czas,A: BVP1,B: BVP2,C: EMG1,D: EMG2,E: Skin Cond,F: Temp1,G: Abd Resp,H: Thor Resp,I: Temp2,SC-Pro/Flex - 1J,p1_result
58.0,0.1162089990888705,2.1206952955901075,-0.885034712880452,1.0084518548432198,-0.15555490918573253,0.535949542963118,1.5683542492878881,0.061894565714294435,0.6225545124036963,-1.2142245394746447,0
58.00390625,0.09974660115224465,2.074738405486249,-0.8812371603157804,1.3831449275970258,-0.15555490918573253,0.535949542963118,1.5687956076953544,0.062059053763591054,0.6225545124036963,-1.2148656498492814,0
58.0078125,0.0828922413599858,2.0299024151410228,-0.885034712880452,1.4760498572904253,-0.15555490918573253,0.535949542963118,1.5692369661028205,0.062059053763591054,0.6225545124036963,-1.2142245394746447,0
58.01171875,0.06564591971209391,1.9856268746751107,-0.885034712880452,1.5224703080331643,-0.15555490918573253,0.535949542963118,1.5696783245102868,0.06222354181288826,0.6225545124036963,-1.2142245394746447,0
58.015625,0.04722371249729739,1.9424722339678304,-0.8812371603157804,1.3964627948445978,-0.15555490918573253,0.535949542963118,1.570266802386908,0.06238802986218546,0.6225545124036963,-1.2142245394746447,0
58.01953125,0.028409543426867852,1.9009989428984924,-0.8812371603157804,1.2240348309132925,-0.15555490918573253,0.535949542963118,1.570708160794374,0.06255251791148238,0.6225545124036963,-1.2148656498492814,0
58.0234375,0.008811450645172277,1.8606465515877904,-0.885034712880452,0.9918685489916756,-0.15555490918573253,0.535949542963118,1.5712966386709957,0.06271700596077928,0.6225545124036963,-1.2148656498492814,0
58.02734375,-0.012354489559055382,1.8230964096736624,-0.885034712880452,0.7796790679414171,-0.15508732773421674,0.535949542963118,1.5717379970784624,0.0630459820593734,0.6225545124036963,-1.2148656498492814,0
58.03125,-0.03430435347456022,1.7883485171561126,-0.8888322654451238,0.7829445065453889,-0.15508732773421674,0.535949542963118,1.5723264749550836,0.06321047010867031,0.6225545124036963,-1.2148656498492814,0
58.03515625,-0.05743010295696133,1.7575237737937652,-0.8888322654451238,0.6835086996440459,-0.15508732773421674,0.535949542963118,1.5727678333625497,0.06337495815796722,0.6225545124036963,-1.2148656498492814,0
58.0390625,-0.0821236998619001,1.7311826294659458,-0.8925567881527827,0.806186746020719,-0.15508732773421674,0.535949542963118,1.5733563112391709,0.06370393425656133,0.6225545124036963,-1.2148656498492814,0
58.04296875,-0.10838514418937374,1.710445983931279,-0.9001518932821261,0.9719557763282386,-0.15508732773421674,0.535949542963118,1.5739447891157927,0.06403291035515545,0.6225545124036963,-1.2148656498492814,0
58.046875,-0.13621443593938223,1.695313837189764,-0.8963543407174543,0.9852736435758106,-0.15508732773421674,0.535949542963118,1.574533266992414,0.06436188645374927,0.6225545124036963,-1.2148656498492814,0
58.05078125,-0.16482765140065955,1.6863466391207196,-0.8963543407174543,0.9587019372885875,-0.15508732773421674,0.535949542963118,1.57497462539988,0.06469086255234338,0.6225545124036963,-1.2148656498492814,0
58.0546875,-0.19500871428447453,1.6846652894827736,-0.9039494458467978,1.0814440118731818,-0.15508732773421674,0.535949542963118,1.5755631032765016,0.0650198386509375,0.6225545124036963,-1.2148656498492814,0
58.05859375,-0.22636566273518857,1.6891488885172938,-0.8925567881527827,1.3201411710027426,-0.15461974628270098,0.535949542963118,1.5761515811531235,0.06534881474953132,0.6225545124036963,-1.2148656498492814,0
58.0625,-0.25850653489717146,1.7003578861036024,-0.8963543407174543,1.2140464304776135,-0.15461974628270098,0.535949542963118,1.5767400590297447,0.06567779084812543,0.6225545124036963,-1.2148656498492814,0
58.06640625,-0.2914313307704203,1.7171713824830632,-0.8888322654451238,1.160967046111088,-0.15461974628270098,0.535949542963118,1.5773285369063663,0.06600676694671925,0.6225545124036963,-1.2148656498492814,0
58.0703125,-0.32474808849930503,1.7390289277763622,-0.885034712880452,1.0814440118731818,-0.15461974628270098,0.535949542963118,1.5777698953138324,0.06633574304531337,0.6225545124036963,-1.2148656498492814,0
58.07421875,-0.35806484622818974,1.7648096222248675,-0.8812371603157804,0.9189404201696345,-0.15461974628270098,0.535949542963118,1.5783583731904542,0.0668292071932044,0.6225545124036963,-1.2148656498492814,0
58.078125,-0.39098964210144144,1.793953015949265,-0.885034712880452,0.7730201343176311,-0.15461974628270098,0.535949542963118,1.5789468510670754,0.06715818329179851,0.6225545124036963,-1.2155067602239178,0
58.08203125,-0.4231305142634215,1.8247777593116086,-0.8888322654451238,0.6735202992083672,-0.1541521648311852,0.535949542963118,1.579535328943697,0.06748715939039233,0.6225545124036963,-1.2155067602239178,0
58.0859375,-0.45448746271413837,1.856723402432584,-0.8888322654451238,0.8924327420903323,-0.1541521648311852,0.535949542963118,1.5801238068203183,0.06798062353828335,0.6225545124036963,-1.2155067602239178,0
58.08984375,-0.48427656374231753,1.8875481457949277,-0.8888322654451238,1.197463124626069,-0.1541521648311852,0.535949542963118,1.58071228469694,0.06830959963687747,0.6225545124036963,-1.2155067602239178,0
58.09375,-0.5128897792035948,1.9166915395193251,-0.8888322654451238,1.1808798187745249,-0.1541521648311852,0.535949542963118,1.5813007625735618,0.0688030637847685,0.6222169640721287,-1.2155067602239178,0
58.09765625,-0.5399351472423345,1.9430326838471443,-0.8925567881527827,1.2074515250617484,-0.1541521648311852,0.535949542963118,1.581889240450183,0.06929652793265953,0.6225545124036963,-1.2155067602239178,0
58.1015625,-0.5658046297141751,1.9654506790197577,-0.8925567881527827,1.121205528992135,-0.1541521648311852,0.535949542963118,1.582330598857649,0.06962550403125335,0.6225545124036963,-1.2155067602239178,0
58.10546875,-0.5897143029078451,1.9833850751578503,-0.8888322654451238,0.9885390821797827,-0.1541521648311852,0.535949542963118,1.5829190767342707,0.07011896817914437,0.6225545124036963,-1.2155067602239178,0
