2014.06.14 12:08:47;0;START
2014.06.14 12:08:49;2;1;lines(18)
2014.06.14 12:08:49;2;2;lines(17)
2014.06.14 12:08:50;3;1;lines(17)
2014.06.14 12:08:51;4;2;lines(17)
2014.06.14 12:08:52;5;1;lines(17)
2014.06.14 12:08:53;6;2;lines(16)
2014.06.14 12:08:53;6;1;lines(16)
2014.06.14 12:08:53;6;1;drop(1)
2014.06.14 12:08:55;8;1;lines(18)
2014.06.14 12:08:55;8;2;lines(17)
2014.06.14 12:08:56;9;1;lines(16)
2014.06.14 12:08:57;10;2;lines(17)
2014.06.14 12:08:59;12;1;lines(17)
2014.06.14 12:08:59;12;1;drop(1)
2014.06.14 12:08:59;12;2;lines(15)
2014.06.14 12:09:01;14;1;lines(16)
2014.06.14 12:09:01;14;2;lines(15)
2014.06.14 12:09:02;15;1;lines(17)
2014.06.14 12:09:03;16;2;lines(15)
2014.06.14 12:09:03;16;2;drop(1)
2014.06.14 12:09:04;17;2;lines(16)
2014.06.14 12:09:04;17;2;drop(1)
2014.06.14 12:09:04;17;1;lines(16)
2014.06.14 12:09:06;19;1;lines(15)
2014.06.14 12:09:06;19;2;lines(15)
2014.06.14 12:09:08;21;1;lines(14)
2014.06.14 12:09:08;21;2;lines(16)
2014.06.14 12:09:11;24;1;lines(14)
2014.06.14 12:09:11;24;2;lines(15)
2014.06.14 12:09:13;26;2;lines(14)
2014.06.14 12:09:13;26;1;lines(13)
2014.06.14 12:09:15;28;1;lines(15)
2014.06.14 12:09:15;28;2;lines(13)
2014.06.14 12:09:18;31;2;lines(16)
2014.06.14 12:09:18;31;1;lines(13)
2014.06.14 12:09:19;32;1;lines(15)
2014.06.14 12:09:19;32;2;lines(15)
2014.06.14 12:09:19;32;2;drop(1)
2014.06.14 12:09:20;33;1;lines(16)
2014.06.14 12:09:20;33;1;drop(2)
2014.06.14 12:09:20;33;1;send(2)
2014.06.14 12:09:21;34;2;lines(13)
2014.06.14 12:09:21;34;2;drop(1)
2014.06.14 12:09:21;34;1;lines(15)
2014.06.14 12:09:21;34;1;drop(1)
2014.06.14 12:09:22;35;2;lines(12)
2014.06.14 12:09:23;36;1;lines(14)
2014.06.14 12:09:25;38;2;lines(13)
2014.06.14 12:09:25;38;1;lines(14)
2014.06.14 12:09:26;39;2;lines(12)
2014.06.14 12:09:26;39;2;drop(1)
2014.06.14 12:09:26;39;1;lines(14)
2014.06.14 12:09:26;39;1;drop(1)
2014.06.14 12:09:28;41;2;lines(12)
2014.06.14 12:09:29;42;1;lines(13)
2014.06.14 12:09:29;42;2;lines(12)
2014.06.14 12:09:30;43;1;lines(15)
2014.06.14 12:09:30;43;1;drop(1)
2014.06.14 12:09:31;44;2;lines(12)
2014.06.14 12:09:32;45;1;lines(16)
2014.06.14 12:09:32;45;2;lines(12)
2014.06.14 12:09:32;45;2;drop(2)
2014.06.14 12:09:32;45;2;send(2)
2014.06.14 12:09:33;46;1;lines(13)
2014.06.14 12:09:34;47;2;lines(14)
2014.06.14 12:09:34;47;2;drop(1)
2014.06.14 12:09:35;48;1;lines(13)
2014.06.14 12:09:36;49;2;lines(13)
2014.06.14 12:09:37;50;1;lines(12)
2014.06.14 12:09:38;51;2;lines(15)
2014.06.14 12:09:38;51;2;drop(2)
2014.06.14 12:09:38;51;2;level(3)
2014.06.14 12:09:38;51;2;send(2)
2014.06.14 12:09:38;51;1;lines(8)
2014.06.14 12:09:40;53;1;lines(9)
2014.06.14 12:09:41;54;2;lines(14)
2014.06.14 12:09:42;55;1;lines(11)
2014.06.14 12:09:42;55;1;drop(2)
2014.06.14 12:09:42;55;1;send(2)
2014.06.14 12:09:43;56;2;lines(12)
2014.06.14 12:09:43;56;1;lines(13)
2014.06.14 12:09:43;56;1;drop(3)
2014.06.14 12:09:43;56;1;level(3)
2014.06.14 12:09:43;56;1;send(3)
2014.06.14 12:09:44;57;2;lines(10)
2014.06.14 12:09:45;58;1;lines(12)
2014.06.14 12:09:45;58;2;lines(10)
2014.06.14 12:09:46;59;1;lines(12)
2014.06.14 12:09:47;60;2;lines(9)
2014.06.14 12:09:48;61;1;lines(14)
2014.06.14 12:09:48;61;2;lines(7)
2014.06.14 12:09:50;63;2;lines(6)
2014.06.14 12:09:50;63;1;lines(11)
2014.06.14 12:09:51;64;2;lines(8)
2014.06.14 12:09:51;64;2;drop(1)
2014.06.14 12:09:51;64;1;lines(12)
2014.06.14 12:09:51;64;1;drop(2)
2014.06.14 12:09:51;64;1;send(2)
2014.06.14 12:09:52;65;2;lines(5)
2014.06.14 12:09:53;66;1;lines(12)
2014.06.14 12:09:53;66;2;lines(6)
2014.06.14 12:09:53;66;2;drop(1)
2014.06.14 12:09:54;67;2;lines(4)
2014.06.14 12:09:55;68;2;lines(3)
2014.06.14 12:09:55;68;1;lines(12)
2014.06.14 12:09:56;69;2;lines(5)
2014.06.14 12:09:57;70;1;lines(13)
2014.06.14 12:09:57;70;2;lines(4)
2014.06.14 12:09:58;71;2;lines(2)
2014.06.14 12:09:58;71;2;lines(0)
2014.06.14 12:09:59;72;1;lines(12)
2014.06.14 12:09:59;72;2;lines(-1)
2014.06.14 12:09:59;72;2;lines(-3)
########
2014-06-14 12:08:47
2014-06-14 12:09:59
72
