2014.06.13 12:20:12;0;START
2014.06.13 12:20:15;3;1;lines(17) 
2014.06.13 12:20:16;4;2;lines(17) 
2014.06.13 12:20:18;6;1;lines(17) 
2014.06.13 12:20:19;7;2;lines(17) 
2014.06.13 12:20:21;9;2;lines(17) 
2014.06.13 12:20:21;9;1;lines(17) 
2014.06.13 12:20:22;10;2;lines(16) 
2014.06.13 12:20:23;11;1;lines(16) 
2014.06.13 12:20:25;13;2;lines(16) 
2014.06.13 12:20:26;14;1;lines(15) 
2014.06.13 12:20:27;15;2;lines(16) 
2014.06.13 12:20:27;15;2;drop(1) 
2014.06.13 12:20:28;16;1;lines(16) 
2014.06.13 12:20:29;17;2;lines(16) 
2014.06.13 12:20:30;18;1;lines(15) 
2014.06.13 12:20:32;20;2;lines(15) 
2014.06.13 12:20:33;21;1;lines(14) 
2014.06.13 12:20:34;22;2;lines(17) 
2014.06.13 12:20:34;22;2;drop(1) 
2014.06.13 12:20:36;24;1;lines(15) 
2014.06.13 12:20:36;24;2;lines(15) 
2014.06.13 12:20:37;25;1;lines(14) 
2014.06.13 12:20:38;26;2;lines(16) 
2014.06.13 12:20:39;27;1;lines(13) 
2014.06.13 12:20:41;29;1;lines(13) 
2014.06.13 12:20:42;30;2;lines(15) 
2014.06.13 12:20:44;32;2;lines(15) 
2014.06.13 12:20:44;32;1;lines(12) 
2014.06.13 12:20:46;34;2;lines(14) 
2014.06.13 12:20:47;35;1;lines(11) 
2014.06.13 12:20:48;36;2;lines(14) 
2014.06.13 12:20:48;36;1;lines(11) 
2014.06.13 12:20:50;38;2;lines(13) 
2014.06.13 12:20:50;38;2;drop(1) 
2014.06.13 12:20:50;38;1;lines(10) 
2014.06.13 12:20:52;40;2;lines(13) 
2014.06.13 12:20:53;41;1;lines(10) 
2014.06.13 12:20:54;42;2;lines(13) 
2014.06.13 12:20:54;42;1;lines(8) 
2014.06.13 12:20:56;44;2;lines(15) 
2014.06.13 12:20:56;44;2;drop(1) 
2014.06.13 12:20:56;44;1;lines(8) 
2014.06.13 12:20:57;45;2;lines(13) 
2014.06.13 12:20:58;46;1;lines(8) 
2014.06.13 12:20:59;47;2;lines(12) 
2014.06.13 12:20:59;47;1;lines(9) 
2014.06.13 12:21:01;49;1;lines(8) 
2014.06.13 12:21:01;49;2;lines(12) 
2014.06.13 12:21:02;50;1;lines(7) 
2014.06.13 12:21:04;52;2;lines(13) 
2014.06.13 12:21:04;52;1;lines(5) 
2014.06.13 12:21:05;53;1;lines(6) 
2014.06.13 12:21:06;54;2;lines(10) 
2014.06.13 12:21:07;55;1;lines(4) 
2014.06.13 12:21:07;55;2;lines(11) 
2014.06.13 12:21:08;56;1;lines(4) 
2014.06.13 12:21:09;57;1;lines(4) 
2014.06.13 12:21:09;57;2;lines(9) 
2014.06.13 12:21:10;58;1;lines(3) 
2014.06.13 12:21:11;59;1;lines(2) 
2014.06.13 12:21:11;59;2;lines(9) 
2014.06.13 12:21:11;59;2;drop(1) 
2014.06.13 12:21:11;59;1;lines(0) 
2014.06.13 12:21:12;60;1;lines(2) 
2014.06.13 12:21:13;61;1;lines(0) 
2014.06.13 12:21:13;61;1;lines(-2) 
########
2014-06-13 12:20:12
2014-06-13 12:21:13
61
