2014.06.13 12:18:35;0;START
2014.06.13 12:18:37;2;2;lines(17) 
2014.06.13 12:18:37;2;1;lines(17) 
2014.06.13 12:18:38;3;2;lines(17) 
2014.06.13 12:18:38;3;1;lines(17) 
2014.06.13 12:18:39;4;2;lines(17) 
2014.06.13 12:18:39;4;2;drop(1) 
2014.06.13 12:18:40;5;1;lines(17) 
2014.06.13 12:18:40;5;1;drop(1) 
2014.06.13 12:18:41;6;2;lines(18) 
2014.06.13 12:18:42;7;1;lines(18) 
2014.06.13 12:18:43;8;2;lines(18) 
2014.06.13 12:18:44;9;1;lines(18) 
2014.06.13 12:18:45;10;2;lines(17) 
2014.06.13 12:18:45;10;2;drop(1) 
2014.06.13 12:18:46;11;1;lines(17) 
2014.06.13 12:18:46;11;1;drop(1) 
2014.06.13 12:18:48;13;2;lines(17) 
2014.06.13 12:18:50;15;1;lines(17) 
2014.06.13 12:18:50;15;2;lines(16) 
2014.06.13 12:18:53;18;1;lines(15) 
2014.06.13 12:18:53;18;2;lines(16) 
2014.06.13 12:18:55;20;1;lines(16) 
2014.06.13 12:18:56;21;2;lines(15) 
2014.06.13 12:18:58;23;1;lines(16) 
2014.06.13 12:18:59;24;2;lines(15) 
2014.06.13 12:19:01;26;1;lines(17) 
2014.06.13 12:19:02;27;2;lines(16) 
2014.06.13 12:19:04;29;2;lines(16) 
2014.06.13 12:19:04;29;1;lines(16) 
2014.06.13 12:19:06;31;2;lines(13) 
2014.06.13 12:19:07;32;1;lines(14) 
2014.06.13 12:19:08;33;2;lines(13) 
2014.06.13 12:19:09;34;2;lines(13) 
2014.06.13 12:19:10;35;1;lines(14) 
2014.06.13 12:19:11;36;2;lines(11) 
2014.06.13 12:19:13;38;1;lines(14) 
2014.06.13 12:19:13;38;2;lines(11) 
2014.06.13 12:19:14;39;1;lines(13) 
2014.06.13 12:19:15;40;2;lines(11) 
2014.06.13 12:19:17;42;1;lines(12) 
2014.06.13 12:19:17;42;2;lines(11) 
2014.06.13 12:19:17;42;2;drop(1) 
2014.06.13 12:19:19;44;2;lines(12) 
2014.06.13 12:19:19;44;1;lines(11) 
2014.06.13 12:19:21;46;1;lines(13) 
2014.06.13 12:19:21;46;2;lines(10) 
2014.06.13 12:19:23;48;2;lines(12) 
2014.06.13 12:19:23;48;1;lines(12) 
2014.06.13 12:19:24;49;2;lines(10) 
2014.06.13 12:19:25;50;1;lines(10) 
2014.06.13 12:19:26;51;2;lines(11) 
2014.06.13 12:19:27;52;1;lines(8) 
2014.06.13 12:19:28;53;2;lines(10) 
2014.06.13 12:19:28;53;2;drop(1) 
2014.06.13 12:19:29;54;1;lines(11) 
2014.06.13 12:19:29;54;2;lines(9) 
2014.06.13 12:19:31;56;2;lines(10) 
2014.06.13 12:19:31;56;1;lines(10) 
2014.06.13 12:19:32;57;2;lines(9) 
2014.06.13 12:19:32;57;2;drop(1) 
2014.06.13 12:19:33;58;1;lines(8) 
2014.06.13 12:19:34;59;2;lines(10) 
2014.06.13 12:19:35;60;1;lines(8) 
2014.06.13 12:19:36;61;1;lines(6) 
2014.06.13 12:19:36;61;2;lines(10) 
2014.06.13 12:19:38;63;1;lines(6) 
2014.06.13 12:19:38;63;2;lines(8) 
2014.06.13 12:19:39;64;1;lines(6) 
2014.06.13 12:19:40;65;2;lines(9) 
2014.06.13 12:19:41;66;1;lines(6) 
2014.06.13 12:19:41;66;1;drop(1) 
2014.06.13 12:19:42;67;2;lines(8) 
2014.06.13 12:19:43;68;1;lines(7) 
2014.06.13 12:19:44;69;2;lines(7) 
2014.06.13 12:19:44;69;2;drop(1) 
2014.06.13 12:19:44;69;1;lines(5) 
2014.06.13 12:19:46;71;1;lines(6) 
2014.06.13 12:19:46;71;2;lines(8) 
2014.06.13 12:19:47;72;1;lines(4) 
2014.06.13 12:19:47;72;2;lines(7) 
2014.06.13 12:19:47;72;2;drop(1) 
2014.06.13 12:19:48;73;1;lines(4) 
2014.06.13 12:19:49;74;2;lines(11) 
2014.06.13 12:19:49;74;2;drop(1) 
2014.06.13 12:19:49;74;1;lines(3) 
2014.06.13 12:19:50;75;1;lines(3) 
2014.06.13 12:19:51;76;2;lines(10) 
2014.06.13 12:19:51;76;1;lines(2) 
2014.06.13 12:19:52;77;1;lines(1) 
2014.06.13 12:19:52;77;1;lines(-1) 
2014.06.13 12:19:53;78;2;lines(8) 
2014.06.13 12:19:53;78;1;lines(2) 
2014.06.13 12:19:54;79;1;lines(0) 
2014.06.13 12:19:54;79;1;lines(-2) 
2014.06.13 12:19:54;79;1;lines(-2) 
########
2014-06-13 12:18:35
2014-06-13 12:19:54
79
