2014.06.14 11:54:12;0;START
2014.06.14 11:54:15;3;1;lines(16)
2014.06.14 11:54:16;4;2;lines(17)
2014.06.14 11:54:17;5;1;lines(17)
2014.06.14 11:54:19;7;1;lines(14)
2014.06.14 11:54:20;8;2;lines(17)
2014.06.14 11:54:21;9;1;lines(14)
2014.06.14 11:54:23;11;2;lines(15)
2014.06.14 11:54:25;13;1;lines(18)
2014.06.14 11:54:26;14;2;lines(17)
2014.06.14 11:54:28;16;1;lines(16)
2014.06.14 11:54:29;17;2;lines(16)
2014.06.14 11:54:31;19;1;lines(16)
2014.06.14 11:54:32;20;2;lines(16)
2014.06.14 11:54:32;20;2;drop(1)
2014.06.14 11:54:34;22;1;lines(16)
2014.06.14 11:54:36;24;2;lines(15)
2014.06.14 11:54:37;25;1;lines(14)
2014.06.14 11:54:39;27;2;lines(15)
2014.06.14 11:54:40;28;1;lines(15)
2014.06.14 11:54:42;30;2;lines(16)
2014.06.14 11:54:42;30;1;lines(12)
2014.06.14 11:54:44;32;1;lines(14)
2014.06.14 11:54:45;33;2;lines(16)
2014.06.14 11:54:45;33;1;lines(12)
2014.06.14 11:54:45;33;1;drop(1)
2014.06.14 11:54:48;36;2;lines(14)
2014.06.14 11:54:48;36;1;lines(13)
2014.06.14 11:54:51;39;2;lines(13)
2014.06.14 11:54:51;39;1;lines(13)
2014.06.14 11:54:52;40;1;lines(12)
2014.06.14 11:54:52;40;1;drop(1)
2014.06.14 11:54:54;42;2;lines(14)
2014.06.14 11:54:55;43;1;lines(13)
2014.06.14 11:54:57;45;2;lines(13)
2014.06.14 11:54:58;46;1;lines(12)
2014.06.14 11:54:59;47;2;lines(13)
2014.06.14 11:54:59;47;2;drop(1)
2014.06.14 11:55:00;48;1;lines(12)
2014.06.14 11:55:02;50;1;lines(12)
2014.06.14 11:55:02;50;1;drop(1)
2014.06.14 11:55:02;50;2;lines(14)
2014.06.14 11:55:02;50;2;drop(1)
2014.06.14 11:55:05;53;1;lines(11)
2014.06.14 11:55:05;53;2;lines(14)
2014.06.14 11:55:05;53;2;drop(1)
2014.06.14 11:55:07;55;1;lines(12)
2014.06.14 11:55:07;55;1;drop(1)
2014.06.14 11:55:08;56;2;lines(13)
2014.06.14 11:55:10;58;1;lines(13)
2014.06.14 11:55:11;59;2;lines(16)
2014.06.14 11:55:11;59;2;drop(1)
2014.06.14 11:55:12;60;1;lines(11)
2014.06.14 11:55:14;62;1;lines(11)
2014.06.14 11:55:14;62;2;lines(14)
2014.06.14 11:55:16;64;1;lines(10)
2014.06.14 11:55:17;65;2;lines(12)
2014.06.14 11:55:18;66;1;lines(10)
2014.06.14 11:55:19;67;2;lines(12)
2014.06.14 11:55:20;68;1;lines(12)
2014.06.14 11:55:20;68;1;drop(1)
2014.06.14 11:55:22;70;2;lines(15)
2014.06.14 11:55:23;71;1;lines(12)
2014.06.14 11:55:23;71;1;drop(1)
2014.06.14 11:55:25;73;2;lines(14)
2014.06.14 11:55:25;73;2;drop(1)
2014.06.14 11:55:26;74;1;lines(12)
2014.06.14 11:55:28;76;1;lines(11)
2014.06.14 11:55:28;76;1;drop(1)
2014.06.14 11:55:29;77;2;lines(15)
2014.06.14 11:55:31;79;1;lines(11)
2014.06.14 11:55:31;79;2;lines(13)
2014.06.14 11:55:33;81;1;lines(11)
2014.06.14 11:55:34;82;2;lines(12)
2014.06.14 11:55:35;83;1;lines(11)
2014.06.14 11:55:35;83;1;drop(1)
2014.06.14 11:55:37;85;2;lines(15)
2014.06.14 11:55:37;85;2;drop(2)
2014.06.14 11:55:37;85;2;send(2)
2014.06.14 11:55:37;85;1;lines(9)
2014.06.14 11:55:39;87;1;lines(8)
2014.06.14 11:55:40;88;2;lines(14)
2014.06.14 11:55:41;89;1;lines(10)
2014.06.14 11:55:41;89;1;drop(1)
2014.06.14 11:55:43;91;1;lines(9)
2014.06.14 11:55:43;91;2;lines(15)
2014.06.14 11:55:43;91;2;drop(1)
2014.06.14 11:55:45;93;1;lines(8)
2014.06.14 11:55:46;94;2;lines(14)
2014.06.14 11:55:46;94;1;lines(7)
2014.06.14 11:55:48;96;1;lines(6)
2014.06.14 11:55:49;97;2;lines(13)
2014.06.14 11:55:49;97;1;lines(6)
2014.06.14 11:55:51;99;1;lines(8)
2014.06.14 11:55:52;100;2;lines(13)
2014.06.14 11:55:53;101;1;lines(6)
2014.06.14 11:55:54;102;2;lines(11)
2014.06.14 11:55:54;102;1;lines(5)
2014.06.14 11:55:55;103;1;lines(4)
2014.06.14 11:55:56;104;1;lines(4)
2014.06.14 11:55:57;105;2;lines(14)
2014.06.14 11:55:57;105;2;drop(1)
2014.06.14 11:55:57;105;2;level(3)
2014.06.14 11:55:58;106;1;lines(3)
2014.06.14 11:55:59;107;1;lines(3)
2014.06.14 11:55:59;107;2;lines(12)
2014.06.14 11:55:59;107;1;lines(1)
2014.06.14 11:56:00;108;1;lines(-1)
2014.06.14 11:56:00;108;1;lines(-2)
########
2014-06-14 11:54:12
2014-06-14 11:56:00
108
