2014.07.01 12:43:46;0;START
2014.07.01 12:43:49;3;2;lines(18)
2014.07.01 12:43:50;4;1;lines(18)
2014.07.01 12:43:50;4;2;lines(17)
2014.07.01 12:43:52;6;2;lines(17)
2014.07.01 12:43:52;6;1;lines(17)
2014.07.01 12:43:54;8;2;lines(15)
2014.07.01 12:43:56;10;1;lines(17)
2014.07.01 12:43:56;10;2;lines(17)
2014.07.01 12:43:57;11;2;lines(16)
2014.07.01 12:43:58;12;1;lines(15)
2014.07.01 12:43:59;13;2;lines(15)
2014.07.01 12:44:01;15;2;lines(16)
2014.07.01 12:44:01;15;2;drop(2)
2014.07.01 12:44:01;15;2;send(2)
2014.07.01 12:44:01;15;1;lines(14)
2014.07.01 12:44:03;17;1;lines(12)
2014.07.01 12:44:04;18;2;lines(17)
2014.07.01 12:44:05;19;1;lines(11)
2014.07.01 12:44:07;21;2;lines(17)
2014.07.01 12:44:07;21;2;drop(1)
2014.07.01 12:44:08;22;1;lines(13)
2014.07.01 12:44:08;22;2;lines(16)
2014.07.01 12:44:10;24;1;lines(13)
2014.07.01 12:44:10;24;1;drop(1)
2014.07.01 12:44:11;25;2;lines(17)
2014.07.01 12:44:11;25;2;drop(1)
2014.07.01 12:44:13;27;1;lines(13)
2014.07.01 12:44:13;27;2;lines(18)
2014.07.01 12:44:15;29;2;lines(16)
2014.07.01 12:44:15;29;1;lines(12)
2014.07.01 12:44:15;29;1;drop(1)
2014.07.01 12:44:16;30;2;lines(16)
2014.07.01 12:44:18;32;1;lines(13)
2014.07.01 12:44:19;33;2;lines(17)
2014.07.01 12:44:19;33;2;drop(1)
2014.07.01 12:44:21;35;1;lines(12)
2014.07.01 12:44:23;37;2;lines(16)
2014.07.01 12:44:23;37;1;lines(11)
2014.07.01 12:44:24;38;2;lines(15)
2014.07.01 12:44:26;40;1;lines(12)
2014.07.01 12:44:27;41;2;lines(17)
2014.07.01 12:44:28;42;1;lines(10)
2014.07.01 12:44:29;43;2;lines(15)
2014.07.01 12:44:30;44;1;lines(11)
2014.07.01 12:44:31;45;2;lines(15)
2014.07.01 12:44:32;46;2;lines(14)
2014.07.01 12:44:32;46;1;lines(10)
2014.07.01 12:44:34;48;2;lines(13)
2014.07.01 12:44:34;48;1;lines(9)
2014.07.01 12:44:36;50;2;lines(13)
2014.07.01 12:44:36;50;1;lines(9)
2014.07.01 12:44:38;52;2;lines(15)
2014.07.01 12:44:38;52;2;drop(2)
2014.07.01 12:44:38;52;2;send(2)
2014.07.01 12:44:38;52;1;lines(6)
2014.07.01 12:44:40;54;1;lines(5)
2014.07.01 12:44:40;54;2;lines(15)
2014.07.01 12:44:40;54;2;drop(1)
2014.07.01 12:44:41;55;1;lines(5)
2014.07.01 12:44:42;56;2;lines(15)
2014.07.01 12:44:43;57;1;lines(5)
2014.07.01 12:44:44;58;1;lines(4)
2014.07.01 12:44:44;58;2;lines(16)
2014.07.01 12:44:44;58;2;drop(1)
2014.07.01 12:44:45;59;1;lines(3)
2014.07.01 12:44:46;60;1;lines(3)
2014.07.01 12:44:46;60;2;lines(15)
2014.07.01 12:44:47;61;1;lines(2)
2014.07.01 12:44:48;62;1;lines(2)
2014.07.01 12:44:48;62;2;lines(15)
2014.07.01 12:44:48;62;1;lines(1)
2014.07.01 12:44:49;63;1;lines(0)
2014.07.01 12:44:49;63;1;lines(-1)
2014.07.01 12:44:49;63;1;lines(-2)
########
2014-07-01 12:43:46
2014-07-01 12:44:49
63
