2014.06.12 14:01:38;0;START
2014.06.12 14:01:42;4;1;lines(18) 
2014.06.12 14:01:42;4;2;lines(18) 
2014.06.12 14:01:46;8;1;lines(18) 
2014.06.12 14:01:46;8;2;lines(18) 
2014.06.12 14:01:49;11;1;lines(17) 
2014.06.12 14:01:49;11;2;lines(17) 
2014.06.12 14:01:52;14;1;lines(15) 
2014.06.12 14:01:52;14;2;lines(15) 
2014.06.12 14:01:55;17;1;lines(16) 
2014.06.12 14:01:56;18;2;lines(17) 
2014.06.12 14:01:56;18;2;drop(1) 
2014.06.12 14:01:59;21;1;lines(17) 
2014.06.12 14:01:59;21;2;lines(18) 
2014.06.12 14:01:59;21;2;drop(1) 
2014.06.12 14:02:02;24;1;lines(14) 
2014.06.12 14:02:03;25;2;lines(17) 
2014.06.12 14:02:05;27;1;lines(15) 
2014.06.12 14:02:06;28;2;lines(17) 
2014.06.12 14:02:08;30;1;lines(15) 
2014.06.12 14:02:08;30;1;drop(1) 
2014.06.12 14:02:10;32;2;lines(17) 
2014.06.12 14:02:11;33;1;lines(15) 
2014.06.12 14:02:13;35;2;lines(15) 
2014.06.12 14:02:14;36;1;lines(14) 
2014.06.12 14:02:16;38;2;lines(16) 
2014.06.12 14:02:16;38;2;drop(1) 
2014.06.12 14:02:17;39;1;lines(13) 
2014.06.12 14:02:19;41;2;lines(14) 
2014.06.12 14:02:19;41;1;lines(11) 
2014.06.12 14:02:22;44;1;lines(13) 
2014.06.12 14:02:22;44;2;lines(17) 
2014.06.12 14:02:24;46;1;lines(8) 
2014.06.12 14:02:25;47;2;lines(15) 
2014.06.12 14:02:26;48;1;lines(12) 
2014.06.12 14:02:29;51;2;lines(16) 
2014.06.12 14:02:29;51;1;lines(13) 
2014.06.12 14:02:32;54;1;lines(12) 
2014.06.12 14:02:32;54;2;lines(16) 
2014.06.12 14:02:32;54;2;drop(1) 
2014.06.12 14:02:34;56;1;lines(10) 
2014.06.12 14:02:35;57;2;lines(13) 
2014.06.12 14:02:36;58;1;lines(11) 
2014.06.12 14:02:38;60;2;lines(14) 
2014.06.12 14:02:38;60;1;lines(9) 
2014.06.12 14:02:40;62;1;lines(8) 
2014.06.12 14:02:40;62;2;lines(14) 
2014.06.12 14:02:42;64;1;lines(5) 
2014.06.12 14:02:43;65;2;lines(13) 
2014.06.12 14:02:43;65;1;lines(6) 
2014.06.12 14:02:45;67;1;lines(7) 
2014.06.12 14:02:46;68;2;lines(11) 
2014.06.12 14:02:46;68;1;lines(4) 
2014.06.12 14:02:48;70;1;lines(6) 
2014.06.12 14:02:48;70;2;lines(13) 
2014.06.12 14:02:49;71;1;lines(5) 
2014.06.12 14:02:50;72;1;lines(2) 
2014.06.12 14:02:51;73;1;lines(2) 
2014.06.12 14:02:51;73;2;lines(14) 
2014.06.12 14:02:51;73;1;lines(0) 
2014.06.12 14:02:52;74;1;lines(-2) 
########
2014-06-12 14:01:38
2014-06-12 14:02:52
74
