2014.06.11 11:38:25;0;START
2014.06.11 11:38:28;3;2;lines(17) 
2014.06.11 11:38:29;4;1;lines(17) 
2014.06.11 11:38:31;6;2;lines(17) 
2014.06.11 11:38:32;7;1;lines(16) 
2014.06.11 11:38:33;8;2;lines(15) 
2014.06.11 11:38:34;9;2;lines(15) 
2014.06.11 11:38:35;10;1;lines(15) 
2014.06.11 11:38:36;11;2;lines(18) 
2014.06.11 11:38:39;14;1;lines(17) 
2014.06.11 11:38:40;15;2;lines(17) 
2014.06.11 11:38:42;17;1;lines(18) 
2014.06.11 11:38:42;17;2;lines(12) 
2014.06.11 11:38:44;19;2;lines(13) 
2014.06.11 11:38:46;21;1;lines(16) 
2014.06.11 11:38:46;21;2;lines(16) 
2014.06.11 11:38:48;23;1;lines(13) 
2014.06.11 11:38:48;23;2;lines(9) 
2014.06.11 11:38:50;25;2;lines(15) 
2014.06.11 11:38:50;25;2;drop(1) 
2014.06.11 11:38:51;26;1;lines(15) 
2014.06.11 11:38:52;27;2;lines(17) 
2014.06.11 11:38:52;27;2;drop(2) 
2014.06.11 11:38:52;27;2;send(2) 
2014.06.11 11:38:54;29;2;lines(17) 
2014.06.11 11:38:54;29;1;lines(13) 
2014.06.11 11:38:56;31;2;lines(16) 
2014.06.11 11:38:57;32;1;lines(11) 
2014.06.11 11:38:57;32;2;lines(14) 
2014.06.11 11:38:59;34;1;lines(14) 
2014.06.11 11:38:59;34;1;drop(1) 
2014.06.11 11:39:00;35;2;lines(14) 
2014.06.11 11:39:01;36;1;lines(12) 
2014.06.11 11:39:03;38;2;lines(12) 
2014.06.11 11:39:04;39;1;lines(11) 
2014.06.11 11:39:05;40;2;lines(15) 
2014.06.11 11:39:06;41;1;lines(9) 
2014.06.11 11:39:08;43;2;lines(12) 
2014.06.11 11:39:08;43;1;lines(12) 
2014.06.11 11:39:08;43;1;drop(1) 
2014.06.11 11:39:10;45;2;lines(11) 
2014.06.11 11:39:11;46;1;lines(11) 
2014.06.11 11:39:11;46;1;drop(1) 
2014.06.11 11:39:12;47;2;lines(9) 
2014.06.11 11:39:14;49;1;lines(13) 
2014.06.11 11:39:14;49;1;drop(1) 
2014.06.11 11:39:14;49;2;lines(12) 
2014.06.11 11:39:16;51;2;lines(9) 
2014.06.11 11:39:17;52;1;lines(14) 
2014.06.11 11:39:17;52;1;drop(1) 
2014.06.11 11:39:19;54;2;lines(10) 
2014.06.11 11:39:19;54;1;lines(13) 
2014.06.11 11:39:20;55;2;lines(10) 
2014.06.11 11:39:22;57;1;lines(13) 
2014.06.11 11:39:22;57;2;lines(8) 
2014.06.11 11:39:24;59;2;lines(7) 
2014.06.11 11:39:25;60;1;lines(12) 
2014.06.11 11:39:25;60;2;lines(9) 
2014.06.11 11:39:27;62;1;lines(11) 
2014.06.11 11:39:27;62;2;lines(6) 
2014.06.11 11:39:29;64;2;lines(6) 
2014.06.11 11:39:29;64;1;lines(11) 
2014.06.11 11:39:30;65;2;lines(6) 
2014.06.11 11:39:32;67;2;lines(9) 
2014.06.11 11:39:32;67;1;lines(11) 
2014.06.11 11:39:33;68;2;lines(6) 
2014.06.11 11:39:34;69;2;lines(6) 
2014.06.11 11:39:34;69;1;lines(12) 
2014.06.11 11:39:34;69;1;drop(1) 
2014.06.11 11:39:36;71;2;lines(5) 
2014.06.11 11:39:36;71;2;lines(2) 
2014.06.11 11:39:36;71;1;lines(9) 
2014.06.11 11:39:37;72;2;lines(3) 
2014.06.11 11:39:39;74;2;lines(4) 
2014.06.11 11:39:39;74;1;lines(10) 
2014.06.11 11:39:40;75;2;lines(3) 
2014.06.11 11:39:40;75;2;lines(1) 
2014.06.11 11:39:41;76;2;lines(0) 
2014.06.11 11:39:41;76;1;lines(10) 
2014.06.11 11:39:41;76;2;lines(-1) 
2014.06.11 11:39:41;76;2;lines(-2) 
########
2014-06-11 11:38:25
2014-06-11 11:39:41
76
