2014.06.11 11:23:06;0;START
2014.06.11 11:23:10;4;2;lines(16) 
2014.06.11 11:23:10;4;1;lines(17) 
2014.06.11 11:23:13;7;2;lines(18) 
2014.06.11 11:23:14;8;1;lines(18) 
2014.06.11 11:23:16;10;2;lines(18) 
2014.06.11 11:23:17;11;1;lines(18) 
2014.06.11 11:23:20;14;2;lines(16) 
2014.06.11 11:23:20;14;1;lines(16) 
2014.06.11 11:23:22;16;2;lines(17) 
2014.06.11 11:23:23;17;1;lines(15) 
2014.06.11 11:23:25;19;2;lines(15) 
2014.06.11 11:23:26;20;2;lines(15) 
2014.06.11 11:23:27;21;1;lines(16) 
2014.06.11 11:23:29;23;2;lines(13) 
2014.06.11 11:23:30;24;1;lines(16) 
2014.06.11 11:23:31;25;2;lines(15) 
2014.06.11 11:23:33;27;1;lines(15) 
2014.06.11 11:23:34;28;2;lines(12) 
2014.06.11 11:23:36;30;2;lines(10) 
2014.06.11 11:23:36;30;1;lines(15) 
2014.06.11 11:23:36;30;1;drop(2) 
2014.06.11 11:23:36;30;1;send(2) 
2014.06.11 11:23:39;33;2;lines(13) 
2014.06.11 11:23:39;33;2;drop(1) 
2014.06.11 11:23:39;33;1;lines(16) 
2014.06.11 11:23:41;35;2;lines(12) 
2014.06.11 11:23:42;36;1;lines(16) 
2014.06.11 11:23:42;36;1;drop(1) 
2014.06.11 11:23:44;38;2;lines(13) 
2014.06.11 11:23:44;38;2;drop(1) 
2014.06.11 11:23:44;38;1;lines(16) 
2014.06.11 11:23:44;38;1;drop(1) 
2014.06.11 11:23:47;41;2;lines(13) 
2014.06.11 11:23:48;42;1;lines(16) 
2014.06.11 11:23:50;44;2;lines(12) 
2014.06.11 11:23:50;44;1;lines(16) 
2014.06.11 11:23:52;46;2;lines(11) 
2014.06.11 11:23:52;46;1;lines(15) 
2014.06.11 11:23:54;48;2;lines(11) 
2014.06.11 11:23:55;49;1;lines(16) 
2014.06.11 11:23:57;51;2;lines(10) 
2014.06.11 11:23:58;52;1;lines(17) 
2014.06.11 11:23:59;53;2;lines(10) 
2014.06.11 11:24:01;55;2;lines(8) 
2014.06.11 11:24:01;55;1;lines(14) 
2014.06.11 11:24:03;57;2;lines(9) 
2014.06.11 11:24:03;57;2;drop(1) 
2014.06.11 11:24:04;58;1;lines(14) 
2014.06.11 11:24:04;58;2;lines(7) 
2014.06.11 11:24:06;60;2;lines(9) 
2014.06.11 11:24:07;61;1;lines(14) 
2014.06.11 11:24:08;62;2;lines(8) 
2014.06.11 11:24:09;63;1;lines(13) 
2014.06.11 11:24:10;64;2;lines(7) 
2014.06.11 11:24:12;66;2;lines(6) 
2014.06.11 11:24:12;66;2;drop(1) 
2014.06.11 11:24:12;66;1;lines(14) 
2014.06.11 11:24:14;68;2;lines(9) 
2014.06.11 11:24:15;69;1;lines(16) 
2014.06.11 11:24:15;69;1;drop(3) 
2014.06.11 11:24:15;69;1;send(3) 
2014.06.11 11:24:15;69;2;lines(5) 
2014.06.11 11:24:17;71;2;lines(4) 
2014.06.11 11:24:18;72;2;lines(5) 
2014.06.11 11:24:18;72;1;lines(14) 
2014.06.11 11:24:19;73;2;lines(4) 
2014.06.11 11:24:19;73;2;drop(1) 
2014.06.11 11:24:20;74;2;lines(4) 
2014.06.11 11:24:20;74;2;drop(1) 
2014.06.11 11:24:21;75;1;lines(15) 
2014.06.11 11:24:22;76;2;lines(5) 
2014.06.11 11:24:23;77;2;lines(4) 
2014.06.11 11:24:24;78;2;lines(3) 
2014.06.11 11:24:24;78;1;lines(14) 
2014.06.11 11:24:25;79;2;lines(3) 
2014.06.11 11:24:26;80;1;lines(16) 
2014.06.11 11:24:26;80;1;drop(1) 
2014.06.11 11:24:26;80;2;lines(3) 
2014.06.11 11:24:27;81;2;lines(0) 
2014.06.11 11:24:27;81;2;lines(1) 
2014.06.11 11:24:28;82;2;lines(1) 
2014.06.11 11:24:28;82;2;lines(-1) 
########
2014-06-11 11:23:06
2014-06-11 11:24:28
82
