2014.06.11 11:32:17;0;START
2014.06.11 11:32:19;2;2;lines(18) 
2014.06.11 11:32:21;4;2;lines(17) 
2014.06.11 11:32:21;4;1;lines(18) 
2014.06.11 11:32:23;6;2;lines(17) 
2014.06.11 11:32:24;7;1;lines(17) 
2014.06.11 11:32:26;9;2;lines(16) 
2014.06.11 11:32:26;9;2;drop(1) 
2014.06.11 11:32:28;11;1;lines(17) 
2014.06.11 11:32:28;11;2;lines(18) 
2014.06.11 11:32:31;14;1;lines(16) 
2014.06.11 11:32:31;14;1;drop(1) 
2014.06.11 11:32:31;14;2;lines(17) 
2014.06.11 11:32:34;17;2;lines(16) 
2014.06.11 11:32:34;17;1;lines(18) 
2014.06.11 11:32:37;20;2;lines(15) 
2014.06.11 11:32:38;21;1;lines(17) 
2014.06.11 11:32:38;21;1;drop(1) 
2014.06.11 11:32:40;23;2;lines(15) 
2014.06.11 11:32:41;24;1;lines(16) 
2014.06.11 11:32:44;27;2;lines(17) 
2014.06.11 11:32:44;27;2;drop(1) 
2014.06.11 11:32:44;27;1;lines(15) 
2014.06.11 11:32:47;30;2;lines(14) 
2014.06.11 11:32:48;31;1;lines(18) 
2014.06.11 11:32:50;33;2;lines(17) 
2014.06.11 11:32:51;34;1;lines(16) 
2014.06.11 11:32:53;36;2;lines(15) 
2014.06.11 11:32:54;37;1;lines(15) 
2014.06.11 11:32:55;38;2;lines(16) 
2014.06.11 11:32:55;38;2;drop(2) 
2014.06.11 11:32:55;38;2;send(2) 
2014.06.11 11:32:57;40;1;lines(13) 
2014.06.11 11:32:57;40;1;drop(1) 
2014.06.11 11:32:59;42;2;lines(17) 
2014.06.11 11:33:00;43;1;lines(14) 
2014.06.11 11:33:02;45;2;lines(16) 
2014.06.11 11:33:02;45;1;lines(12) 
2014.06.11 11:33:04;47;2;lines(17) 
2014.06.11 11:33:04;47;2;drop(2) 
2014.06.11 11:33:04;47;2;send(2) 
2014.06.11 11:33:05;48;1;lines(11) 
2014.06.11 11:33:07;50;1;lines(11) 
2014.06.11 11:33:08;51;2;lines(16) 
2014.06.11 11:33:09;52;1;lines(9) 
2014.06.11 11:33:11;54;2;lines(15) 
2014.06.11 11:33:12;55;1;lines(10) 
2014.06.11 11:33:13;56;1;lines(5) 
2014.06.11 11:33:14;57;2;lines(16) 
2014.06.11 11:33:15;58;1;lines(8) 
2014.06.11 11:33:16;59;2;lines(17) 
2014.06.11 11:33:17;60;1;lines(9) 
2014.06.11 11:33:18;61;1;lines(6) 
2014.06.11 11:33:19;62;2;lines(13) 
2014.06.11 11:33:20;63;1;lines(6) 
2014.06.11 11:33:21;64;1;lines(3) 
2014.06.11 11:33:22;65;2;lines(13) 
2014.06.11 11:33:23;66;1;lines(7) 
2014.06.11 11:33:24;67;1;lines(5) 
2014.06.11 11:33:25;68;1;lines(0) 
2014.06.11 11:33:25;68;2;lines(16) 
2014.06.11 11:33:26;69;1;lines(4) 
2014.06.11 11:33:26;69;1;lines(-1) 
2014.06.11 11:33:26;69;1;lines(-2) 
########
2014-06-11 11:32:17
2014-06-11 11:33:26
69
