2014.06.16 11:25:56;0;START
2014.06.16 11:25:59;3;2;lines(17)
2014.06.16 11:26:00;4;1;lines(18)
2014.06.16 11:26:03;7;1;lines(16)
2014.06.16 11:26:03;7;2;lines(17)
2014.06.16 11:26:05;9;2;lines(17)
2014.06.16 11:26:06;10;1;lines(17)
2014.06.16 11:26:08;12;2;lines(17)
2014.06.16 11:26:09;13;1;lines(16)
2014.06.16 11:26:10;14;2;lines(16)
2014.06.16 11:26:12;16;1;lines(17)
2014.06.16 11:26:12;16;1;drop(1)
2014.06.16 11:26:13;17;2;lines(16)
2014.06.16 11:26:15;19;1;lines(18)
2014.06.16 11:26:16;20;2;lines(15)
2014.06.16 11:26:19;23;1;lines(17)
2014.06.16 11:26:19;23;2;lines(14)
2014.06.16 11:26:20;24;2;lines(14)
2014.06.16 11:26:22;26;1;lines(15)
2014.06.16 11:26:23;27;2;lines(13)
2014.06.16 11:26:24;28;1;lines(15)
2014.06.16 11:26:26;30;2;lines(15)
2014.06.16 11:26:26;30;2;drop(2)
2014.06.16 11:26:26;30;2;send(2)
2014.06.16 11:26:27;31;1;lines(14)
2014.06.16 11:26:28;32;2;lines(16)
2014.06.16 11:26:29;33;1;lines(12)
2014.06.16 11:26:30;34;2;lines(14)
2014.06.16 11:26:32;36;1;lines(14)
2014.06.16 11:26:32;36;1;drop(2)
2014.06.16 11:26:32;36;1;send(2)
2014.06.16 11:26:32;36;2;lines(12)
2014.06.16 11:26:35;39;2;lines(10)
2014.06.16 11:26:35;39;1;lines(13)
2014.06.16 11:26:37;41;2;lines(12)
2014.06.16 11:26:37;41;1;lines(15)
2014.06.16 11:26:37;41;1;drop(1)
2014.06.16 11:26:39;43;2;lines(10)
2014.06.16 11:26:40;44;1;lines(14)
2014.06.16 11:26:41;45;2;lines(13)
2014.06.16 11:26:41;45;2;drop(2)
2014.06.16 11:26:41;45;2;send(2)
2014.06.16 11:26:42;46;1;lines(13)
2014.06.16 11:26:42;46;1;drop(1)
2014.06.16 11:26:44;48;2;lines(14)
2014.06.16 11:26:44;48;2;drop(1)
2014.06.16 11:26:45;49;1;lines(13)
2014.06.16 11:26:46;50;2;lines(13)
2014.06.16 11:26:47;51;1;lines(11)
2014.06.16 11:26:47;51;2;lines(13)
2014.06.16 11:26:47;51;2;drop(1)
2014.06.16 11:26:49;53;2;lines(14)
2014.06.16 11:26:49;53;2;drop(1)
2014.06.16 11:26:50;54;1;lines(13)
2014.06.16 11:26:50;54;1;drop(1)
2014.06.16 11:26:52;56;2;lines(14)
2014.06.16 11:26:52;56;2;drop(1)
2014.06.16 11:26:53;57;1;lines(12)
2014.06.16 11:26:55;59;2;lines(14)
2014.06.16 11:26:55;59;1;lines(11)
2014.06.16 11:26:57;61;1;lines(12)
2014.06.16 11:26:58;62;2;lines(15)
2014.06.16 11:26:59;63;1;lines(10)
2014.06.16 11:27:00;64;2;lines(12)
2014.06.16 11:27:01;65;1;lines(10)
2014.06.16 11:27:03;67;2;lines(12)
2014.06.16 11:27:03;67;1;lines(11)
2014.06.16 11:27:03;67;1;drop(1)
2014.06.16 11:27:05;69;2;lines(12)
2014.06.16 11:27:06;70;1;lines(11)
2014.06.16 11:27:08;72;2;lines(15)
2014.06.16 11:27:08;72;2;drop(1)
2014.06.16 11:27:08;72;1;lines(11)
2014.06.16 11:27:10;74;1;lines(9)
2014.06.16 11:27:11;75;2;lines(13)
2014.06.16 11:27:12;76;2;lines(13)
2014.06.16 11:27:13;77;1;lines(11)
2014.06.16 11:27:13;77;1;drop(1)
2014.06.16 11:27:15;79;2;lines(10)
2014.06.16 11:27:15;79;1;lines(9)
2014.06.16 11:27:17;81;2;lines(11)
2014.06.16 11:27:17;81;1;lines(10)
2014.06.16 11:27:19;83;1;lines(9)
2014.06.16 11:27:19;83;2;lines(10)
2014.06.16 11:27:21;85;2;lines(11)
2014.06.16 11:27:21;85;1;lines(8)
2014.06.16 11:27:23;87;2;lines(8)
2014.06.16 11:27:23;87;1;lines(8)
2014.06.16 11:27:24;88;2;lines(10)
2014.06.16 11:27:24;88;1;lines(7)
2014.06.16 11:27:26;90;2;lines(14)
2014.06.16 11:27:26;90;2;drop(2)
2014.06.16 11:27:26;90;2;level(3)
2014.06.16 11:27:26;90;2;send(2)
2014.06.16 11:27:26;90;1;lines(3)
2014.06.16 11:27:27;91;1;lines(3)
2014.06.16 11:27:27;91;2;lines(11)
2014.06.16 11:27:28;92;1;lines(3)
2014.06.16 11:27:29;93;1;lines(1)
2014.06.16 11:27:29;93;2;lines(9)
2014.06.16 11:27:29;93;1;lines(2)
2014.06.16 11:27:30;94;1;lines(0)
2014.06.16 11:27:30;94;1;lines(-2)
########
2014-06-16 11:25:56
2014-06-16 11:27:30
94
