2014.06.16 11:49:07;0;START
2014.06.16 11:49:09;2;1;lines(17)
2014.06.16 11:49:09;2;2;lines(17)
2014.06.16 11:49:12;5;1;lines(17)
2014.06.16 11:49:13;6;2;lines(17)
2014.06.16 11:49:14;7;1;lines(18)
2014.06.16 11:49:16;9;1;lines(17)
2014.06.16 11:49:16;9;1;drop(1)
2014.06.16 11:49:16;9;2;lines(18)
2014.06.16 11:49:18;11;1;lines(17)
2014.06.16 11:49:20;13;2;lines(17)
2014.06.16 11:49:20;13;1;lines(16)
2014.06.16 11:49:22;15;2;lines(16)
2014.06.16 11:49:22;15;1;lines(15)
2014.06.16 11:49:25;18;2;lines(16)
2014.06.16 11:49:25;18;2;drop(1)
2014.06.16 11:49:25;18;1;lines(15)
2014.06.16 11:49:28;21;1;lines(16)
2014.06.16 11:49:28;21;2;lines(16)
2014.06.16 11:49:30;23;1;lines(15)
2014.06.16 11:49:31;24;2;lines(14)
2014.06.16 11:49:33;26;1;lines(13)
2014.06.16 11:49:34;27;2;lines(17)
2014.06.16 11:49:34;27;2;drop(2)
2014.06.16 11:49:34;27;2;send(2)
2014.06.16 11:49:36;29;1;lines(12)
2014.06.16 11:49:37;30;2;lines(17)
2014.06.16 11:49:37;30;1;lines(11)
2014.06.16 11:49:37;30;1;drop(1)
2014.06.16 11:49:40;33;1;lines(13)
2014.06.16 11:49:41;34;2;lines(17)
2014.06.16 11:49:43;36;1;lines(12)
2014.06.16 11:49:44;37;2;lines(17)
2014.06.16 11:49:45;38;1;lines(10)
2014.06.16 11:49:47;40;2;lines(15)
2014.06.16 11:49:47;40;1;lines(11)
2014.06.16 11:49:49;42;2;lines(17)
2014.06.16 11:49:49;42;2;drop(2)
2014.06.16 11:49:49;42;2;send(2)
2014.06.16 11:49:50;43;1;lines(8)
2014.06.16 11:49:51;44;1;lines(8)
2014.06.16 11:49:52;45;2;lines(17)
2014.06.16 11:49:53;46;1;lines(8)
2014.06.16 11:49:55;48;1;lines(7)
2014.06.16 11:49:56;49;2;lines(18)
2014.06.16 11:49:56;49;2;drop(1)
2014.06.16 11:49:56;49;1;lines(5)
2014.06.16 11:49:58;51;1;lines(6)
2014.06.16 11:49:59;52;1;lines(5)
2014.06.16 11:49:59;52;2;lines(18)
2014.06.16 11:50:00;53;1;lines(4)
2014.06.16 11:50:01;54;1;lines(4)
2014.06.16 11:50:02;55;1;lines(3)
2014.06.16 11:50:03;56;2;lines(17)
2014.06.16 11:50:03;56;1;lines(2)
2014.06.16 11:50:04;57;1;lines(2)
2014.06.16 11:50:05;58;1;lines(2)
2014.06.16 11:50:05;58;2;lines(16)
2014.06.16 11:50:05;58;1;lines(0)
2014.06.16 11:50:06;59;1;lines(0)
2014.06.16 11:50:06;59;1;lines(-2)
########
2014-06-16 11:49:07
2014-06-16 11:50:06
59
