2014.06.13 12:52:49;0;START
2014.06.13 12:52:52;3;2;lines(16) 
2014.06.13 12:52:53;4;1;lines(17) 
2014.06.13 12:52:54;5;2;lines(18) 
2014.06.13 12:52:56;7;1;lines(18) 
2014.06.13 12:52:57;8;2;lines(17) 
2014.06.13 12:52:58;9;2;lines(14) 
2014.06.13 12:52:58;9;1;lines(18) 
2014.06.13 12:53:00;11;1;lines(16) 
2014.06.13 12:53:01;12;2;lines(16) 
2014.06.13 12:53:02;13;2;lines(12) 
2014.06.13 12:53:03;14;1;lines(16) 
2014.06.13 12:53:06;17;2;lines(18) 
2014.06.13 12:53:07;18;1;lines(15) 
2014.06.13 12:53:09;20;2;lines(15) 
2014.06.13 12:53:09;20;1;lines(15) 
2014.06.13 12:53:11;22;1;lines(15) 
2014.06.13 12:53:11;22;1;drop(1) 
2014.06.13 12:53:11;22;2;lines(16) 
2014.06.13 12:53:13;24;2;lines(16) 
2014.06.13 12:53:14;25;1;lines(16) 
2014.06.13 12:53:16;27;2;lines(11) 
2014.06.13 12:53:16;27;1;lines(16) 
2014.06.13 12:53:16;27;1;drop(1) 
2014.06.13 12:53:18;29;2;lines(14) 
2014.06.13 12:53:18;29;1;lines(16) 
2014.06.13 12:53:19;30;2;lines(15) 
2014.06.13 12:53:19;30;2;drop(2) 
2014.06.13 12:53:19;30;2;send(2) 
2014.06.13 12:53:21;32;2;lines(13) 
2014.06.13 12:53:21;32;1;lines(13) 
2014.06.13 12:53:23;34;1;lines(13) 
2014.06.13 12:53:23;34;2;lines(15) 
2014.06.13 12:53:25;36;1;lines(14) 
2014.06.13 12:53:25;36;1;drop(1) 
2014.06.13 12:53:26;37;2;lines(13) 
2014.06.13 12:53:27;38;1;lines(12) 
2014.06.13 12:53:29;40;2;lines(13) 
2014.06.13 12:53:30;41;1;lines(12) 
2014.06.13 12:53:30;41;2;lines(12) 
2014.06.13 12:53:31;42;2;lines(12) 
2014.06.13 12:53:31;42;2;drop(1) 
2014.06.13 12:53:32;43;1;lines(10) 
2014.06.13 12:53:33;44;2;lines(11) 
2014.06.13 12:53:33;44;1;lines(12) 
2014.06.13 12:53:35;46;2;lines(12) 
2014.06.13 12:53:36;47;1;lines(12) 
2014.06.13 12:53:37;48;2;lines(12) 
2014.06.13 12:53:37;48;2;drop(1) 
2014.06.13 12:53:38;49;1;lines(10) 
2014.06.13 12:53:40;51;2;lines(11) 
2014.06.13 12:53:40;51;1;lines(11) 
2014.06.13 12:53:42;53;2;lines(14) 
2014.06.13 12:53:42;53;1;lines(9) 
2014.06.13 12:53:43;54;2;lines(12) 
2014.06.13 12:53:43;54;2;drop(1) 
2014.06.13 12:53:45;56;1;lines(10) 
2014.06.13 12:53:45;56;1;drop(1) 
2014.06.13 12:53:45;56;2;lines(10) 
2014.06.13 12:53:47;58;1;lines(10) 
2014.06.13 12:53:47;58;2;lines(12) 
2014.06.13 12:53:47;58;2;drop(1) 
2014.06.13 12:53:49;60;1;lines(9) 
2014.06.13 12:53:50;61;2;lines(13) 
2014.06.13 12:53:51;62;1;lines(9) 
2014.06.13 12:53:52;63;2;lines(12) 
2014.06.13 12:53:53;64;1;lines(8) 
2014.06.13 12:53:53;64;2;lines(12) 
2014.06.13 12:53:53;64;2;drop(1) 
2014.06.13 12:53:55;66;1;lines(8) 
2014.06.13 12:53:55;66;2;lines(14) 
2014.06.13 12:53:55;66;1;lines(8) 
2014.06.13 12:53:56;67;2;lines(11) 
2014.06.13 12:53:56;67;2;drop(1) 
2014.06.13 12:53:57;68;1;lines(6) 
2014.06.13 12:53:58;69;2;lines(12) 
2014.06.13 12:53:58;69;2;drop(1) 
2014.06.13 12:53:58;69;1;lines(5) 
2014.06.13 12:53:59;70;2;lines(14) 
2014.06.13 12:54:00;71;1;lines(5) 
2014.06.13 12:54:01;72;1;lines(5) 
2014.06.13 12:54:01;72;1;drop(1) 
2014.06.13 12:54:01;72;2;lines(12) 
2014.06.13 12:54:02;73;1;lines(4) 
2014.06.13 12:54:03;74;1;lines(1) 
2014.06.13 12:54:03;74;2;lines(14) 
2014.06.13 12:54:03;74;1;lines(1) 
2014.06.13 12:54:04;75;1;lines(4) 
2014.06.13 12:54:05;76;1;lines(-2) 
########
2014-06-13 12:52:49
2014-06-13 12:54:05
76
