2014.06.14 12:33:33;0;START
2014.06.14 12:33:36;3;1;lines(18)
2014.06.14 12:33:36;3;2;lines(18)
2014.06.14 12:33:39;6;2;lines(18)
2014.06.14 12:33:39;6;1;lines(18)
2014.06.14 12:33:41;8;2;lines(17)
2014.06.14 12:33:42;9;1;lines(16)
2014.06.14 12:33:42;9;2;lines(16)
2014.06.14 12:33:44;11;1;lines(17)
2014.06.14 12:33:44;11;2;lines(16)
2014.06.14 12:33:46;13;2;lines(16)
2014.06.14 12:33:46;13;1;lines(17)
2014.06.14 12:33:46;13;1;drop(1)
2014.06.14 12:33:49;16;2;lines(14)
2014.06.14 12:33:50;17;1;lines(17)
2014.06.14 12:33:51;18;2;lines(16)
2014.06.14 12:33:52;19;1;lines(16)
2014.06.14 12:33:53;20;2;lines(12)
2014.06.14 12:33:54;21;1;lines(16)
2014.06.14 12:33:55;22;2;lines(14)
2014.06.14 12:33:56;23;1;lines(15)
2014.06.14 12:33:56;23;2;lines(15)
2014.06.14 12:33:56;23;2;drop(2)
2014.06.14 12:33:56;23;2;send(2)
2014.06.14 12:33:58;25;1;lines(15)
2014.06.14 12:33:58;25;1;drop(2)
2014.06.14 12:33:58;25;1;send(2)
2014.06.14 12:33:58;25;2;lines(13)
2014.06.14 12:34:00;27;2;lines(12)
2014.06.14 12:34:01;28;1;lines(14)
2014.06.14 12:34:02;29;2;lines(10)
2014.06.14 12:34:03;30;1;lines(14)
2014.06.14 12:34:04;31;2;lines(13)
2014.06.14 12:34:04;31;1;lines(14)
2014.06.14 12:34:04;31;1;drop(1)
2014.06.14 12:34:07;34;1;lines(13)
2014.06.14 12:34:07;34;2;lines(10)
2014.06.14 12:34:09;36;1;lines(15)
2014.06.14 12:34:09;36;2;lines(12)
2014.06.14 12:34:11;38;2;lines(13)
2014.06.14 12:34:11;38;1;lines(15)
2014.06.14 12:34:11;38;1;drop(1)
2014.06.14 12:34:13;40;2;lines(12)
2014.06.14 12:34:13;40;2;drop(1)
2014.06.14 12:34:13;40;1;lines(15)
2014.06.14 12:34:13;40;1;drop(1)
2014.06.14 12:34:15;42;2;lines(11)
2014.06.14 12:34:15;42;1;lines(15)
2014.06.14 12:34:17;44;2;lines(9)
2014.06.14 12:34:18;45;1;lines(15)
2014.06.14 12:34:18;45;1;drop(1)
2014.06.14 12:34:19;46;2;lines(10)
2014.06.14 12:34:20;47;2;lines(11)
2014.06.14 12:34:21;48;1;lines(16)
2014.06.14 12:34:22;49;2;lines(7)
2014.06.14 12:34:23;50;1;lines(14)
2014.06.14 12:34:24;51;2;lines(10)
2014.06.14 12:34:24;51;2;drop(1)
2014.06.14 12:34:25;52;2;lines(10)
2014.06.14 12:34:27;54;1;lines(15)
2014.06.14 12:34:27;54;2;lines(9)
2014.06.14 12:34:29;56;2;lines(8)
2014.06.14 12:34:30;57;1;lines(14)
2014.06.14 12:34:31;58;2;lines(8)
2014.06.14 12:34:33;60;1;lines(15)
2014.06.14 12:34:33;60;1;drop(1)
2014.06.14 12:34:33;60;2;lines(6)
2014.06.14 12:34:34;61;2;lines(9)
2014.06.14 12:34:34;61;2;drop(1)
2014.06.14 12:34:36;63;2;lines(7)
2014.06.14 12:34:36;63;1;lines(14)
2014.06.14 12:34:37;64;1;lines(14)
2014.06.14 12:34:37;64;2;lines(8)
2014.06.14 12:34:39;66;1;lines(15)
2014.06.14 12:34:39;66;1;drop(2)
2014.06.14 12:34:39;66;1;level(3)
2014.06.14 12:34:39;66;1;send(2)
2014.06.14 12:34:39;66;2;lines(5)
2014.06.14 12:34:40;67;2;lines(4)
2014.06.14 12:34:41;68;1;lines(15)
2014.06.14 12:34:41;68;2;lines(3)
2014.06.14 12:34:42;69;2;lines(3)
2014.06.14 12:34:43;70;1;lines(14)
2014.06.14 12:34:43;70;1;drop(1)
2014.06.14 12:34:43;70;2;lines(3)
2014.06.14 12:34:43;70;2;drop(1)
2014.06.14 12:34:45;72;2;lines(4)
2014.06.14 12:34:45;72;2;drop(1)
2014.06.14 12:34:45;72;1;lines(13)
2014.06.14 12:34:46;73;2;lines(4)
2014.06.14 12:34:47;74;2;lines(4)
2014.06.14 12:34:47;74;2;drop(1)
2014.06.14 12:34:47;74;1;lines(16)
2014.06.14 12:34:48;75;2;lines(4)
2014.06.14 12:34:50;77;1;lines(14)
2014.06.14 12:34:50;77;2;lines(5)
2014.06.14 12:34:50;77;2;drop(1)
2014.06.14 12:34:51;78;2;lines(5)
2014.06.14 12:34:52;79;1;lines(14)
2014.06.14 12:34:52;79;2;lines(4)
2014.06.14 12:34:53;80;2;lines(3)
2014.06.14 12:34:54;81;1;lines(12)
2014.06.14 12:34:55;82;2;lines(4)
2014.06.14 12:34:56;83;2;lines(3)
2014.06.14 12:34:56;83;1;lines(11)
2014.06.14 12:34:57;84;2;lines(4)
2014.06.14 12:34:57;84;2;drop(1)
2014.06.14 12:34:57;84;2;level(3)
2014.06.14 12:34:58;85;2;lines(3)
2014.06.14 12:34:58;85;1;lines(15)
2014.06.14 12:34:58;85;1;drop(1)
2014.06.14 12:34:58;85;2;lines(2)
2014.06.14 12:34:59;86;2;lines(2)
2014.06.14 12:35:00;87;2;lines(1)
2014.06.14 12:35:00;87;2;lines(-1)
2014.06.14 12:35:00;87;2;lines(-3)
########
2014-06-14 12:33:33
2014-06-14 12:35:00
87
