2014.06.13 12:26:43;0;START
2014.06.13 12:26:45;2;2;lines(18) 
2014.06.13 12:26:47;4;1;lines(17) 
2014.06.13 12:26:47;4;2;lines(17) 
2014.06.13 12:26:49;6;2;lines(16) 
2014.06.13 12:26:50;7;1;lines(17) 
2014.06.13 12:26:52;9;2;lines(16) 
2014.06.13 12:26:54;11;1;lines(17) 
2014.06.13 12:26:54;11;2;lines(17) 
2014.06.13 12:26:54;11;2;drop(1) 
2014.06.13 12:26:56;13;2;lines(16) 
2014.06.13 12:26:57;14;1;lines(16) 
2014.06.13 12:26:58;15;2;lines(16) 
2014.06.13 12:27:00;17;1;lines(16) 
2014.06.13 12:27:00;17;2;lines(16) 
2014.06.13 12:27:02;19;2;lines(16) 
2014.06.13 12:27:03;20;1;lines(16) 
2014.06.13 12:27:03;20;1;drop(1) 
2014.06.13 12:27:04;21;2;lines(17) 
2014.06.13 12:27:04;21;2;drop(2) 
2014.06.13 12:27:04;21;2;send(2) 
2014.06.13 12:27:06;23;2;lines(16) 
2014.06.13 12:27:06;23;1;lines(14) 
2014.06.13 12:27:08;25;2;lines(16) 
2014.06.13 12:27:10;27;1;lines(14) 
2014.06.13 12:27:10;27;2;lines(17) 
2014.06.13 12:27:10;27;2;drop(1) 
2014.06.13 12:27:12;29;2;lines(16) 
2014.06.13 12:27:12;29;1;lines(12) 
2014.06.13 12:27:14;31;2;lines(16) 
2014.06.13 12:27:14;31;2;drop(1) 
2014.06.13 12:27:15;32;1;lines(13) 
2014.06.13 12:27:16;33;2;lines(16) 
2014.06.13 12:27:18;35;2;lines(17) 
2014.06.13 12:27:18;35;1;lines(12) 
2014.06.13 12:27:19;36;2;lines(16) 
2014.06.13 12:27:20;37;1;lines(13) 
2014.06.13 12:27:20;37;1;drop(1) 
2014.06.13 12:27:22;39;2;lines(15) 
2014.06.13 12:27:23;40;1;lines(13) 
2014.06.13 12:27:24;41;2;lines(13) 
2014.06.13 12:27:26;43;1;lines(11) 
2014.06.13 12:27:27;44;2;lines(14) 
2014.06.13 12:27:28;45;1;lines(12) 
2014.06.13 12:27:29;46;2;lines(12) 
2014.06.13 12:27:30;47;1;lines(10) 
2014.06.13 12:27:32;49;2;lines(12) 
2014.06.13 12:27:33;50;1;lines(12) 
2014.06.13 12:27:33;50;2;lines(16) 
2014.06.13 12:27:33;50;2;drop(1) 
2014.06.13 12:27:35;52;1;lines(8) 
2014.06.13 12:27:36;53;2;lines(13) 
2014.06.13 12:27:37;54;1;lines(10) 
2014.06.13 12:27:38;55;2;lines(10) 
2014.06.13 12:27:39;56;1;lines(8) 
2014.06.13 12:27:40;57;1;lines(6) 
2014.06.13 12:27:41;58;2;lines(13) 
2014.06.13 12:27:43;60;1;lines(10) 
2014.06.13 12:27:43;60;2;lines(11) 
2014.06.13 12:27:44;61;1;lines(7) 
2014.06.13 12:27:45;62;2;lines(16) 
2014.06.13 12:27:47;64;1;lines(11) 
2014.06.13 12:27:47;64;1;drop(1) 
2014.06.13 12:27:47;64;2;lines(9) 
2014.06.13 12:27:48;65;1;lines(6) 
2014.06.13 12:27:49;66;2;lines(11) 
2014.06.13 12:27:50;67;1;lines(8) 
2014.06.13 12:27:51;68;2;lines(8) 
2014.06.13 12:27:52;69;1;lines(7) 
2014.06.13 12:27:52;69;2;lines(10) 
2014.06.13 12:27:53;70;1;lines(4) 
2014.06.13 12:27:53;70;2;lines(10) 
2014.06.13 12:27:55;72;1;lines(5) 
2014.06.13 12:27:55;72;2;lines(8) 
2014.06.13 12:27:56;73;1;lines(5) 
2014.06.13 12:27:56;73;2;lines(9) 
2014.06.13 12:27:56;73;2;drop(1) 
2014.06.13 12:27:57;74;1;lines(4) 
2014.06.13 12:27:58;75;1;lines(2) 
2014.06.13 12:27:58;75;2;lines(9) 
2014.06.13 12:27:58;75;2;drop(1) 
2014.06.13 12:27:59;76;1;lines(2) 
2014.06.13 12:27:59;76;2;lines(8) 
2014.06.13 12:27:59;76;1;lines(0) 
2014.06.13 12:28:00;77;1;lines(-2) 
########
2014-06-13 12:26:43
2014-06-13 12:28:00
77
