2014.06.11 11:21:06;0;START
2014.06.11 11:21:09;3;1;lines(18) 
2014.06.11 11:21:10;4;2;lines(18) 
2014.06.11 11:21:12;6;2;lines(18) 
2014.06.11 11:21:13;7;1;lines(18) 
2014.06.11 11:21:16;10;2;lines(18) 
2014.06.11 11:21:17;11;1;lines(18) 
2014.06.11 11:21:19;13;2;lines(16) 
2014.06.11 11:21:20;14;1;lines(17) 
2014.06.11 11:21:22;16;2;lines(16) 
2014.06.11 11:21:22;16;2;drop(1) 
2014.06.11 11:21:23;17;1;lines(16) 
2014.06.11 11:21:23;17;1;drop(1) 
2014.06.11 11:21:26;20;2;lines(17) 
2014.06.11 11:21:26;20;1;lines(17) 
2014.06.11 11:21:28;22;1;lines(16) 
2014.06.11 11:21:28;22;2;lines(16) 
2014.06.11 11:21:30;24;1;lines(16) 
2014.06.11 11:21:30;24;1;drop(1) 
2014.06.11 11:21:31;25;1;lines(16) 
2014.06.11 11:21:32;26;2;lines(16) 
2014.06.11 11:21:32;26;2;drop(1) 
2014.06.11 11:21:35;29;2;lines(16) 
2014.06.11 11:21:35;29;1;lines(17) 
2014.06.11 11:21:35;29;1;drop(1) 
2014.06.11 11:21:38;32;2;lines(17) 
2014.06.11 11:21:38;32;1;lines(17) 
2014.06.11 11:21:42;36;2;lines(16) 
2014.06.11 11:21:42;36;1;lines(16) 
2014.06.11 11:21:42;36;1;drop(1) 
2014.06.11 11:21:45;39;2;lines(16) 
2014.06.11 11:21:45;39;2;drop(1) 
2014.06.11 11:21:45;39;1;lines(16) 
2014.06.11 11:21:47;41;1;lines(16) 
2014.06.11 11:21:48;42;2;lines(15) 
2014.06.11 11:21:50;44;1;lines(16) 
2014.06.11 11:21:51;45;2;lines(13) 
2014.06.11 11:21:53;47;1;lines(14) 
2014.06.11 11:21:54;48;2;lines(14) 
2014.06.11 11:21:55;49;1;lines(13) 
2014.06.11 11:21:56;50;2;lines(12) 
2014.06.11 11:21:59;53;1;lines(16) 
2014.06.11 11:21:59;53;2;lines(15) 
2014.06.11 11:22:02;56;1;lines(14) 
2014.06.11 11:22:02;56;2;lines(11) 
2014.06.11 11:22:04;58;1;lines(13) 
2014.06.11 11:22:04;58;2;lines(13) 
2014.06.11 11:22:06;60;2;lines(9) 
2014.06.11 11:22:07;61;1;lines(12) 
2014.06.11 11:22:08;62;2;lines(9) 
2014.06.11 11:22:09;63;1;lines(12) 
2014.06.11 11:22:11;65;2;lines(10) 
2014.06.11 11:22:12;66;1;lines(11) 
2014.06.11 11:22:13;67;2;lines(11) 
2014.06.11 11:22:14;68;1;lines(11) 
2014.06.11 11:22:15;69;2;lines(8) 
2014.06.11 11:22:16;70;1;lines(8) 
2014.06.11 11:22:17;71;2;lines(7) 
2014.06.11 11:22:18;72;1;lines(14) 
2014.06.11 11:22:19;73;2;lines(8) 
2014.06.11 11:22:20;74;1;lines(6) 
2014.06.11 11:22:20;74;2;lines(6) 
2014.06.11 11:22:22;76;2;lines(6) 
2014.06.11 11:22:22;76;1;lines(11) 
2014.06.11 11:22:22;76;1;drop(1) 
2014.06.11 11:22:23;77;2;lines(4) 
2014.06.11 11:22:24;78;2;lines(3) 
2014.06.11 11:22:24;78;1;lines(10) 
2014.06.11 11:22:25;79;2;lines(5) 
2014.06.11 11:22:26;80;2;lines(2) 
2014.06.11 11:22:26;80;1;lines(9) 
2014.06.11 11:22:27;81;2;lines(2) 
2014.06.11 11:22:28;82;2;lines(2) 
2014.06.11 11:22:28;82;2;lines(0) 
2014.06.11 11:22:29;83;1;lines(11) 
2014.06.11 11:22:29;83;2;lines(0) 
2014.06.11 11:22:29;83;2;lines(-2) 
########
2014-06-11 11:21:06
2014-06-11 11:22:29
83
