2014.06.14 12:22:00;0;START
2014.06.14 12:22:02;2;2;lines(18)
2014.06.14 12:22:03;3;1;lines(18)
2014.06.14 12:22:04;4;2;lines(18)
2014.06.14 12:22:05;5;1;lines(18)
2014.06.14 12:22:05;5;2;lines(17)
2014.06.14 12:22:05;5;2;drop(1)
2014.06.14 12:22:06;6;1;lines(17)
2014.06.14 12:22:06;6;1;drop(1)
2014.06.14 12:22:07;7;2;lines(17)
2014.06.14 12:22:07;7;1;lines(17)
2014.06.14 12:22:08;8;2;lines(17)
2014.06.14 12:22:10;10;2;lines(16)
2014.06.14 12:22:10;10;1;lines(15)
2014.06.14 12:22:12;12;2;lines(17)
2014.06.14 12:22:12;12;1;lines(17)
2014.06.14 12:22:14;14;2;lines(17)
2014.06.14 12:22:14;14;2;drop(1)
2014.06.14 12:22:14;14;1;lines(17)
2014.06.14 12:22:15;15;2;lines(16)
2014.06.14 12:22:17;17;2;lines(17)
2014.06.14 12:22:17;17;1;lines(17)
2014.06.14 12:22:18;18;2;lines(16)
2014.06.14 12:22:18;18;2;drop(1)
2014.06.14 12:22:20;20;1;lines(15)
2014.06.14 12:22:22;22;2;lines(18)
2014.06.14 12:22:22;22;2;drop(1)
2014.06.14 12:22:23;23;1;lines(16)
2014.06.14 12:22:24;24;2;lines(18)
2014.06.14 12:22:24;24;2;drop(1)
2014.06.14 12:22:24;24;1;lines(16)
2014.06.14 12:22:24;24;1;drop(2)
2014.06.14 12:22:24;24;1;send(2)
2014.06.14 12:22:26;26;2;lines(15)
2014.06.14 12:22:27;27;2;lines(14)
2014.06.14 12:22:28;28;1;lines(17)
2014.06.14 12:22:30;30;2;lines(15)
2014.06.14 12:22:31;31;1;lines(17)
2014.06.14 12:22:31;31;1;drop(1)
2014.06.14 12:22:32;32;2;lines(15)
2014.06.14 12:22:32;32;2;drop(1)
2014.06.14 12:22:33;33;1;lines(16)
2014.06.14 12:22:33;33;1;drop(1)
2014.06.14 12:22:34;34;2;lines(15)
2014.06.14 12:22:36;36;1;lines(17)
2014.06.14 12:22:36;36;2;lines(15)
2014.06.14 12:22:36;36;2;drop(1)
2014.06.14 12:22:38;38;1;lines(17)
2014.06.14 12:22:38;38;2;lines(17)
