Czas,A: BVP1,B: BVP2,C: EMG1,D: EMG2,E: Skin Cond,F: Temp1,G: Abd Resp,H: Thor Resp,I: Temp2,SC-Pro/Flex - 1J,p1_result
85.0,-0.6873128049606955,-0.7207855925386664,1.9776626521689136,-0.7324751185293,2.3595657185178456,0.07121935645213448,-0.622401765904857,0.7639295601138992,1.0529286351504246,-0.4859231538876245,0
85.00390625,-0.6947600802177396,-0.7224669421766124,1.780993247233126,-0.735740557133272,2.3590981370663306,0.07121935645213448,-0.6213719296207693,0.7632716079167116,1.0529286351504246,-0.4859231538876245,0
85.0078125,-0.7029912791860525,-0.7219064922972984,2.352159758931156,-0.7390700239451651,2.3590981370663306,0.07121935645213448,-0.6203420933366817,0.7627781437688206,1.0529286351504246,-0.4859231538876245,0
85.01171875,-0.7123983637212673,-0.7202251426593483,3.191784025008672,-0.735740557133272,2.3586305556148144,0.07121935645213448,-0.6193122570525941,0.7622846796209296,1.0529286351504246,-0.4859231538876245,0
85.015625,-0.7221974101121151,-0.7174228932627742,5.128316743420215,-0.7324751185293,2.3586305556148144,0.07121935645213448,-0.6185766597068171,0.7616267274237419,1.0529286351504246,-0.4859231538876245,0
85.01953125,-0.7331723420698647,-0.71293929422825,5.003435687928126,-0.719157251281728,2.3586305556148144,0.07121935645213448,-0.6178410623610401,0.7611332632758503,1.0529286351504246,-0.4859231538876245,0
85.0234375,-0.7445392358832473,-0.7078952453144117,4.7387024562562985,-0.7158918126777559,2.358162974163299,0.07121935645213448,-0.6171054650152633,0.7606397991279593,1.0529286351504246,-0.4859231538876245,0
85.02734375,-0.7562980915522658,-0.7017302966419454,4.833276121088027,-0.6959790400143189,2.358162974163299,0.07121935645213448,-0.6165169871386419,0.7601463349800688,1.0529286351504246,-0.4859231538876245,0
85.03125,-0.7684489090769173,-0.6950048980901611,5.026147973459143,-0.6462291224596867,2.3576953927117827,0.07121935645213448,-0.6160756287311757,0.7596528708321778,1.0529286351504246,-0.4865642642622612,0
85.03515625,-0.7809916884572046,-0.6871585997797486,4.871105587020718,-0.5301459814988785,2.3576953927117827,0.07121935645213448,-0.6154871508545541,0.7593238947335834,1.0529286351504246,-0.4865642642622612,0
85.0390625,-0.7935344678374892,-0.6793123014693323,4.753819636657973,-0.40746793512220514,2.3576953927117827,0.07121935645213448,-0.6151929119162435,0.7588304305856923,1.0529286351504246,-0.4865642642622612,0
85.04296875,-0.8056852853621378,-0.6709055532796019,5.4913481626314296,-0.30796810001294084,2.3572278112602665,0.07121935645213448,-0.6147515535087773,0.7585014544870986,1.0529286351504246,-0.4865642642622612,0
85.046875,-0.8178361028867949,-0.6624988050898715,7.911995803181604,-0.26154764927020174,2.3572278112602665,0.07121935645213448,-0.6144573145704664,0.7581724783885048,1.0529286351504246,-0.4865642642622612,0
85.05078125,-0.8299869204114463,-0.6535316070208269,9.735040123795072,-0.21512719852746262,2.356760229808751,0.07121935645213448,-0.6141630756321558,0.7578435022899104,1.0529286351504246,-0.4865642642622612,0
85.0546875,-0.841353814224829,-0.6440039590724645,8.774332354790138,-0.14879397512128648,2.356760229808751,0.07121935645213448,-0.613868836693845,0.7575145261913165,1.0529286351504246,-0.4865642642622612,0
85.05859375,-0.8523287461825814,-0.6344763111241021,7.272765464747534,-0.07586584629924521,2.356760229808751,0.07121935645213448,-0.6135745977555341,0.7570210620434255,1.0529286351504246,-0.4865642642622612,0
85.0625,-0.8629117162846952,-0.6255091130550576,6.387789657464996,-0.03610432918029209,2.356292648357236,0.07121935645213448,-0.6132803588172235,0.7568565739941283,1.0529286351504246,-0.4865642642622612,0
85.06640625,-0.8731027245311789,-0.6159814651066952,6.694149907634186,-0.05928254044770115,2.356292648357236,0.07121935645213448,-0.6128390004097571,0.7565275978955345,1.0529286351504246,-0.4865642642622612,0
85.0703125,-0.8825098090663936,-0.6070142670376507,6.088951482568136,-0.11236192481422623,2.35582506690572,0.07121935645213448,-0.6125447614714465,0.7560341337476434,1.0529286351504246,-0.4865642642622612,0
85.07421875,-0.8919168936016084,-0.5980470689686062,4.9164571282257405,-0.16870674778472353,2.35582506690572,0.07121935645213448,-0.6122505225331359,0.7557051576490496,1.0525910868188568,-0.4865642642622612,0
85.078125,-0.9009320162811874,-0.5890798708995617,3.880163457212436,-0.21845666533935562,2.3553574854542036,0.07121935645213448,-0.6118091641256698,0.7553761815504552,1.0525910868188568,-0.4865642642622612,0
85.08203125,-0.9095551771051305,-0.5806731227098313,3.187986472444001,-0.25828221066622975,2.3553574854542036,0.07121935645213448,-0.6113678057182036,0.7550472054518613,1.0525910868188568,-0.4865642642622612,0
85.0859375,-0.918570299784715,-0.5722663745201009,2.4542554990352157,-0.2847898887455318,2.354889904002688,0.07121935645213448,-0.6109264473107374,0.7547182293532676,1.0525910868188568,-0.4865642642622612,0
85.08984375,-0.9271934606086609,-0.5644200762096845,1.8302153708598325,-0.31462703363672695,2.354889904002688,0.07121935645213448,-0.6104850889032714,0.7542247652053765,1.0525910868188568,-0.4865642642622612,0
85.09375,-0.9358166214326097,-0.5565737778992721,1.7696736193961236,-0.357718017567573,2.354889904002688,0.07121935645213448,-0.6100437304958052,0.7538957891067827,1.0525910868188568,-0.4865642642622612,0
85.09765625,-0.9444397822565557,-0.5492879294681697,2.7379034636733883,-0.3975435628944471,2.3544223225511725,0.07121935645213448,-0.6094552526191837,0.7535668130081883,1.0525910868188568,-0.4865642642622612,0
85.1015625,-0.9526709812248629,-0.5425625309163894,3.4527927339728413,-0.4307101745975352,2.3544223225511725,0.07121935645213448,-0.608866774742562,0.7530733488602973,1.0525910868188568,-0.48720537463689756,0
85.10546875,-0.9601182564819126,-0.5358371323646051,3.0178269056039024,-0.46054731948873023,2.353954741099656,0.07121935645213448,-0.6082782968659406,0.7527443727617035,1.0525910868188568,-0.4865642642622612,0
85.109375,-0.9659976843164219,-0.5291117338128207,2.5109996979342526,-0.4870549975680322,2.353954741099656,0.07121935645213448,-0.6076898189893188,0.7522509086138124,1.0525910868188568,-0.48720537463689756,0
85.11328125,-0.9703092647283935,-0.5229467851403504,2.325649920835467,-0.5202216092711205,2.353487159648141,0.07121935645213448,-0.6071013411126976,0.7519219325152187,1.0525910868188568,-0.48720537463689756,0
85.1171875,-0.9714851502952954,-0.5173422863471981,1.9436307388008942,-0.5433998205385294,2.353487159648141,0.07088525854666367,-0.6063657437669207,0.7515929564166242,1.0525910868188568,-0.48720537463689756,0
85.12109375,-0.9691333791614917,-0.5111773376747278,1.5502919289293187,-0.5567176877861016,2.353019578196625,0.07088525854666367,-0.6057772658902992,0.7512639803180304,1.0525910868188568,-0.48720537463689756,0
85.125,-0.9620780657600806,-0.5055728388815756,1.2741660395634764,-0.5733009936376455,2.353019578196625,0.07088525854666367,-0.6050416685445221,0.7509350042194366,1.0525910868188568,-0.48720537463689756,0
85.12890625,-0.9487513626685272,-0.4994078902091053,1.4973452825949531,-0.5898842994891896,2.353019578196625,0.07088525854666367,-0.6043060711987455,0.7504415400715455,1.0525910868188568,-0.48720537463689756,0
85.1328125,-0.9283693461755628,-0.493242941536639,2.208437000329734,-0.6097330439447057,2.3525519967451087,0.07088525854666367,-0.6037175933221239,0.7501125639729517,1.0525910868188568,-0.48720537463689756,0
85.13671875,-0.8993641688586524,-0.4876384427434827,3.169071739477655,-0.6197214443803847,2.3525519967451087,0.07088525854666367,-0.6029819959763469,0.7497835878743573,1.0525910868188568,-0.48720537463689756,0
85.140625,-0.8617358307177961,-0.4814734940710164,4.3793955597527425,-0.6296458166081428,2.3520844152935934,0.07088525854666367,-0.60224639863057,0.7494546117757634,1.0525910868188568,-0.48720537463689756,0
85.14453125,-0.8143084461860893,-0.4753085453985461,5.506538372890116,-0.6363047502319288,2.3520844152935934,0.07088525854666367,-0.6015108012847932,0.749125635677169,1.0525910868188568,-0.48720537463689756,0
85.1484375,-0.7574739771191733,-0.46970404660539383,5.105604457889196,-0.6462291224596867,2.351616833842077,0.07088525854666367,-0.6006280844698609,0.7487966595785752,1.0525910868188568,-0.48720537463689756,0
85.15234375,-0.6912324235170341,-0.4640995478122415,4.152491794013606,-0.6528880560834728,2.351616833842077,0.07088525854666367,-0.5998924871240839,0.7484676834799814,1.0525910868188568,-0.48784648501153394,0
85.15625,-0.6171516328022205,-0.45905549889840325,3.362016621705784,-0.6594829614993378,2.351616833842077,0.07088525854666367,-0.5990097703091518,0.7481387073813877,1.0525910868188568,-0.48784648501153394,0
85.16015625,-0.5356235668303629,-0.4545718998638791,2.802242767701769,-0.6628124283112308,2.3511492523905613,0.07088525854666367,-0.5982741729633748,0.7478097312827932,1.0525910868188568,-0.48784648501153394,0
85.1640625,-0.44860803487962914,-0.45064875070867283,2.265108169371758,-0.6694713619350169,2.3511492523905613,0.07088525854666367,-0.5973914561484426,0.7474807551841994,1.0525910868188568,-0.48784648501153394,0
85.16796875,-0.35767288437255673,-0.44672560155346663,2.2197566281667362,-0.6694713619350169,2.350681670939046,0.07088525854666367,-0.5963616198643549,0.7471517790856049,1.0525910868188568,-0.48784648501153394,0
85.171875,-0.2651698864429467,-0.44336290227757447,3.0782956272105984,-0.6727368005389888,2.350681670939046,0.07088525854666367,-0.5954789030494226,0.7468228029870118,1.0525910868188568,-0.48784648501153394,0
85.17578125,-0.17266688851333947,-0.44056065288099633,3.0064342479098864,-0.6760662673508818,2.3502140894875296,0.07088525854666367,-0.5944490667653347,0.7466583149377145,1.0525910868188568,-0.48784648501153394,0
