2014.06.11 10:39:40;START
2014.06.11 10:39:42;1;lines(18) 
2014.06.11 10:39:43;2;lines(17) 
2014.06.11 10:39:43;1;lines(17) 
2014.06.11 10:39:45;1;lines(18) 
2014.06.11 10:39:45;1;drop(1) 
2014.06.11 10:39:45;2;lines(15) 
2014.06.11 10:39:47;1;lines(18) 
2014.06.11 10:39:48;2;lines(17) 
2014.06.11 10:39:50;1;lines(18) 
2014.06.11 10:39:52;2;lines(17) 
2014.06.11 10:39:52;1;lines(17) 
2014.06.11 10:39:52;1;drop(1) 
2014.06.11 10:39:55;2;lines(14) 
2014.06.11 10:39:55;1;lines(17) 
2014.06.11 10:39:57;2;lines(17) 
2014.06.11 10:39:57;1;lines(16) 
2014.06.11 10:39:59;2;lines(17) 
2014.06.11 10:39:59;1;lines(16) 
2014.06.11 10:40:02;1;lines(15) 
2014.06.11 10:40:02;2;lines(15) 
2014.06.11 10:40:04;1;lines(16) 
2014.06.11 10:40:05;2;lines(14) 
2014.06.11 10:40:07;2;lines(14) 
2014.06.11 10:40:07;1;lines(14) 
2014.06.11 10:40:09;2;lines(10) 
2014.06.11 10:40:10;1;lines(15) 
2014.06.11 10:40:12;1;lines(14) 
2014.06.11 10:40:12;1;drop(1) 
2014.06.11 10:40:12;2;lines(12) 
2014.06.11 10:40:14;2;lines(12) 
2014.06.11 10:40:14;1;lines(15) 
2014.06.11 10:40:16;1;lines(15) 
2014.06.11 10:40:16;2;lines(11) 
2014.06.11 10:40:18;1;lines(12) 
2014.06.11 10:40:18;2;lines(11) 
2014.06.11 10:40:20;2;lines(11) 
2014.06.11 10:40:20;1;lines(14) 
2014.06.11 10:40:20;1;drop(1) 
2014.06.11 10:40:22;1;lines(14) 
2014.06.11 10:40:22;2;lines(9) 
2014.06.11 10:40:24;2;lines(9) 
2014.06.11 10:40:24;1;lines(10) 
2014.06.11 10:40:26;2;lines(10) 
2014.06.11 10:40:26;2;drop(1) 
2014.06.11 10:40:27;1;lines(14) 
2014.06.11 10:40:29;2;lines(10) 
2014.06.11 10:40:29;1;lines(14) 
2014.06.11 10:40:31;2;lines(9) 
2014.06.11 10:40:31;1;lines(14) 
2014.06.11 10:40:31;1;drop(1) 
2014.06.11 10:40:33;2;lines(8) 
2014.06.11 10:40:33;1;lines(13) 
2014.06.11 10:40:33;1;drop(1) 
2014.06.11 10:40:35;2;lines(9) 
2014.06.11 10:40:36;1;lines(14) 
2014.06.11 10:40:36;2;lines(6) 
2014.06.11 10:40:38;1;lines(14) 
2014.06.11 10:40:38;2;lines(8) 
2014.06.11 10:40:40;2;lines(6) 
2014.06.11 10:40:40;1;lines(13) 
2014.06.11 10:40:41;2;lines(6) 
2014.06.11 10:40:43;2;lines(6) 
2014.06.11 10:40:43;1;lines(14) 
2014.06.11 10:40:43;1;drop(1) 
2014.06.11 10:40:44;2;lines(5) 
2014.06.11 10:40:46;2;lines(7) 
2014.06.11 10:40:46;2;drop(1) 
2014.06.11 10:40:46;1;lines(14) 
2014.06.11 10:40:47;2;lines(5) 
2014.06.11 10:40:48;1;lines(13) 
2014.06.11 10:40:49;2;lines(4) 
2014.06.11 10:40:50;2;lines(4) 
2014.06.11 10:40:50;1;lines(12) 
2014.06.11 10:40:51;2;lines(3) 
2014.06.11 10:40:52;2;lines(3) 
2014.06.11 10:40:52;1;lines(10) 
2014.06.11 10:40:53;2;lines(2) 
2014.06.11 10:40:53;1;lines(13) 
2014.06.11 10:40:53;1;drop(2) 
2014.06.11 10:40:53;1;send(2) 
2014.06.11 10:40:53;2;lines(0) 
2014.06.11 10:40:54;2;lines(-1) 
2014.06.11 10:40:54;2;lines(-3) 
2014.06.11 10:40:54;2;end
