Czas,A: BVP1,B: BVP2,C: EMG1,D: EMG2,E: Skin Cond,F: Temp1,G: Abd Resp,H: Thor Resp,I: Temp2,SC-Pro/Flex - 1J,Draw-1,Lose-1,Win-1,Draw-2,Lose-2,Win-2
201.0,36.053000000000004,34.615,47.53,2.0069999999999997,1.5530000000000002,31.709,15.06,16.250999999999998,32.451,3.07,1,0,0,1,0,0
201.00390625,36.135,34.63,47.63399999999999,2.0580000000000003,1.5530000000000002,31.709,15.050999999999998,16.245,32.451,3.07,1,0,0,1,0,0
201.0078125,36.207,34.644,41.833,1.955,1.554,31.709,15.042,16.239,32.451,3.07,1,0,0,1,0,0
201.01171875,36.269,34.654,35.049,1.955,1.554,31.709,15.033,16.233,32.45,3.07,1,0,0,1,0,0
201.015625,36.32,34.662,30.129,1.955,1.554,31.71,15.024000000000001,16.227,32.45,3.07,1,0,0,1,0,0
201.01953125,36.36,34.666,33.029,1.851,1.554,31.709,15.014000000000001,16.221,32.45,3.07,1,0,0,1,0,0
201.0234375,36.39,34.668,33.806,1.851,1.555,31.709,15.005,16.215,32.45,3.07,1,0,0,1,0,0
201.02734375,36.41,34.666,32.874,1.903,1.555,31.709,14.995,16.209,32.45,3.07,1,0,0,1,0,0
201.03125,36.419000000000004,34.662,32.874,1.903,1.555,31.709,14.985999999999999,16.203,32.45,3.07,1,0,0,1,0,0
201.03515625,36.419000000000004,34.655,39.347,1.955,1.555,31.709,14.975999999999999,16.197,32.45,3.07,1,0,0,1,0,0
201.0390625,36.41,34.646,48.255,1.903,1.555,31.709,14.966,16.191,32.45,3.07,1,0,0,1,0,0
201.04296875,36.391999999999996,34.637,51.88,1.955,1.556,31.709,14.957,16.185,32.45,3.07,1,0,0,1,0,0
201.046875,36.365,34.626999999999995,51.673,1.955,1.556,31.709,14.947000000000001,16.179000000000002,32.45,3.07,1,0,0,1,0,0
201.05078125,36.332,34.618,50.793,1.955,1.556,31.709,14.937999999999999,16.173,32.45,3.07,1,0,0,1,0,0
201.0546875,36.292,34.609,52.398,1.903,1.556,31.709,14.927999999999999,16.167,32.45,3.07,1,0,0,1,0,0
201.05859375,36.245,34.602,55.765,1.955,1.557,31.709,14.918,16.160999999999998,32.45,3.07,1,0,0,1,0,0
201.0625,36.193000000000005,34.596,52.138999999999996,1.903,1.557,31.709,14.909,16.155,32.45,3.07,1,0,0,1,0,0
201.06640625,36.135,34.592,45.303000000000004,2.0069999999999997,1.557,31.709,14.898,16.148,32.45,3.07,1,0,0,1,0,0
201.0703125,36.071999999999996,34.589,42.403,2.162,1.557,31.709,14.888,16.143,32.45,3.069,1,0,0,1,0,0
201.07421875,36.004,34.586999999999996,40.59,2.421,1.557,31.709,14.878,16.136,32.45,3.07,1,0,0,1,0,0
201.078125,35.931999999999995,34.586,41.833,2.7319999999999998,1.558,31.709,14.867,16.13,32.45,3.07,1,0,0,1,0,0
201.08203125,35.856,34.585,49.809,3.509,1.558,31.709,14.857000000000001,16.124000000000002,32.45,3.07,1,0,0,1,0,0
201.0859375,35.775999999999996,34.583,48.513999999999996,5.01,1.558,31.709,14.845999999999998,16.118,32.45,3.07,1,0,0,1,0,0
