Czas,A: BVP1,B: BVP2,C: EMG1,D: EMG2,E: Skin Cond,F: Temp1,G: Abd Resp,H: Thor Resp,I: Temp2,SC-Pro/Flex - 1J,Draw-1,Lose-1,Win-1,Draw-2,Lose-2,Win-2
187.0,38.824,36.491,5.376,69.24,1.999,33.72,15.870999999999999,13.543,28.388,3.0469999999999997,1,0,0,1,0,0
187.00390625,39.083,37.147,5.376,68.515,2.0,33.72,15.867,13.565999999999999,28.388,3.0469999999999997,1,0,0,1,0,0
187.0078125,39.31,37.791,5.272,74.937,2.0,33.72,15.863,13.589,28.388,3.048,1,0,0,1,0,0
187.01171875,39.505,38.413000000000004,5.272,68.101,2.0,33.72,15.859000000000002,13.610999999999999,28.388,3.048,1,0,0,1,0,0
187.015625,39.669000000000004,39.006,5.324,64.83800000000001,2.0,33.72,15.855,13.634,28.388,3.049,1,0,0,1,0,0
187.01953125,39.803000000000004,39.561,5.22,58.675,2.001,33.72,15.850999999999999,13.655999999999999,28.388,3.05,1,0,0,1,0,0
187.0234375,39.908,40.073,5.324,59.297,2.001,33.72,15.847000000000001,13.679,28.388,3.05,1,0,0,1,0,0
187.02734375,39.986,40.537,5.22,61.523999999999994,2.001,33.72,15.843,13.700999999999999,28.388,3.051,1,0,0,1,0,0
187.03125,40.04,40.953,5.324,61.783,2.001,33.72,15.839,13.722999999999999,28.388,3.051,1,0,0,1,0,0
187.03515625,40.071,41.317,5.117,58.313,2.002,33.72,15.834000000000001,13.745,28.388,3.052,1,0,0,1,0,0
187.0390625,40.083,41.632,4.962,53.341,2.002,33.72,15.83,13.765999999999998,28.388,3.053,1,0,0,1,0,0
187.04296875,40.077,41.898,4.754,56.034,2.002,33.72,15.825999999999999,13.788,28.388,3.053,1,0,0,1,0,0
187.046875,40.058,42.118,4.444,61.161,2.002,33.72,15.822000000000001,13.809000000000001,28.389,3.054,1,0,0,1,0,0
187.05078125,40.027,42.29600000000001,4.236000000000001,66.49600000000001,2.003,33.72,15.817,13.829,28.389,3.054,1,0,0,1,0,0
187.0546875,39.988,42.435,4.029,63.181000000000004,2.003,33.72,15.812999999999999,13.85,28.389,3.055,1,0,0,1,0,0
187.05859375,39.942,42.54,3.8739999999999997,55.723,2.003,33.72,15.808,13.870999999999999,28.389,3.056,1,0,0,1,0,0
187.0625,39.891999999999996,42.614,3.77,50.441,2.003,33.72,15.804,13.890999999999998,28.389,3.056,1,0,0,1,0,0
187.06640625,39.839,42.663999999999994,3.77,56.75899999999999,2.004,33.72,15.799000000000001,13.91,28.389,3.057,1,0,0,1,0,0
187.0703125,39.785,42.692,3.926,58.778999999999996,2.004,33.72,15.794,13.93,28.389,3.057,1,0,0,1,0,0
187.07421875,39.73,42.702,4.081,55.205,2.004,33.72,15.79,13.949000000000002,28.389,3.0580000000000003,1,0,0,1,0,0
187.078125,39.676,42.698,4.081,48.058,2.004,33.72,15.785,13.968,28.389,3.0580000000000003,1,0,0,1,0,0
187.08203125,39.623000000000005,42.683,4.081,41.481,2.005,33.72,15.78,13.985999999999999,28.389,3.0589999999999997,1,0,0,1,0,0
187.0859375,39.571,42.658,4.081,36.25,2.005,33.72,15.776,14.004000000000001,28.389,3.0589999999999997,1,0,0,1,0,0
187.08984375,39.521,42.626000000000005,3.977,34.126999999999995,2.005,33.72,15.770999999999999,14.022,28.389,3.06,1,0,0,1,0,0
187.09375,39.472,42.589,3.822,31.226999999999997,2.005,33.72,15.765999999999998,14.039000000000001,28.389,3.0610000000000004,1,0,0,1,0,0
187.09765625,39.423,42.54600000000001,3.719,27.445999999999998,2.006,33.72,15.762,14.056,28.389,3.0610000000000004,1,0,0,1,0,0
187.1015625,39.376,42.5,3.511,29.155,2.006,33.72,15.757,14.073,28.39,3.062,1,0,0,1,0,0
187.10546875,39.329,42.451,3.3560000000000003,39.461,2.006,33.72,15.753,14.089,28.39,3.062,1,0,0,1,0,0
187.109375,39.282,42.398999999999994,3.3560000000000003,52.927,2.006,33.72,15.749,14.105,28.39,3.062,1,0,0,1,0,0
187.11328125,39.234,42.345,3.3560000000000003,66.49600000000001,2.0069999999999997,33.72,15.744000000000002,14.120999999999999,28.39,3.063,1,0,0,1,0,0
187.1171875,39.185,42.29,3.304,67.89399999999999,2.0069999999999997,33.72,15.74,14.136,28.39,3.0639999999999996,1,0,0,1,0,0
187.12109375,39.134,42.233999999999995,3.408,62.766999999999996,2.0069999999999997,33.72,15.735999999999999,14.15,28.39,3.0639999999999996,1,0,0,1,0,0
187.125,39.082,42.177,3.408,68.464,2.0069999999999997,33.72,15.732000000000001,14.165,28.39,3.0639999999999996,1,0,0,1,0,0
187.12890625,39.027,42.12,3.3560000000000003,73.643,2.008,33.72,15.727,14.179,28.39,3.065,1,0,0,1,0,0
187.1328125,38.971,42.063,3.304,77.164,2.008,33.72,15.722999999999999,14.192,28.39,3.065,1,0,0,1,0,0
