Czas,A: BVP1,B: BVP2,C: EMG1,D: EMG2,E: Skin Cond,F: Temp1,G: Abd Resp,H: Thor Resp,I: Temp2,SC-Pro/Flex - 1J,Draw-1,Lose-1,Win-1,Draw-2,Lose-2,Win-2
93.0,35.569,34.695,35.204,2.991,1.311,32.082,12.911,15.466,32.63,2.568,1,0,0,1,0,0
93.00390625,35.465,34.699,32.977,2.9389999999999996,1.311,32.082,12.909,15.466,32.63,2.568,1,0,0,1,0,0
93.0078125,35.359,34.702,33.495,2.887,1.311,32.082,12.907,15.465,32.63,2.568,1,0,0,1,0,0
93.01171875,35.251999999999995,34.703,36.395,2.835,1.311,32.082,12.905999999999999,15.465,32.63,2.568,1,0,0,1,0,0
93.015625,35.144,34.701,38.519,2.835,1.311,32.082,12.904000000000002,15.464,32.63,2.5669999999999997,1,0,0,1,0,0
93.01953125,35.035,34.696999999999996,45.148,2.835,1.311,32.082,12.902000000000001,15.464,32.63,2.5669999999999997,1,0,0,1,0,0
93.0234375,34.925,34.691,45.458,2.783,1.311,32.082,12.9,15.464,32.63,2.568,1,0,0,1,0,0
93.02734375,34.816,34.681999999999995,43.593999999999994,2.7319999999999998,1.311,32.082,12.898,15.463,32.63,2.568,1,0,0,1,0,0
93.03125,34.709,34.671,41.937,2.68,1.311,32.082,12.897,15.462,32.63,2.5669999999999997,1,0,0,1,0,0
93.03515625,34.609,34.658,45.717,2.68,1.311,32.082,12.895,15.462,32.63,2.5669999999999997,1,0,0,1,0,0
93.0390625,34.518,34.644,44.06,2.628,1.311,32.082,12.894,15.460999999999999,32.63,2.5669999999999997,1,0,0,1,0,0
93.04296875,34.443000000000005,34.628,39.762,2.628,1.31,32.082,12.892000000000001,15.460999999999999,32.63,2.5669999999999997,1,0,0,1,0,0
93.046875,34.391999999999996,34.611999999999995,33.806,2.628,1.31,32.082,12.890999999999998,15.46,32.63,2.5669999999999997,1,0,0,1,0,0
93.05078125,34.372,34.596,27.953000000000003,2.576,1.31,32.082,12.889000000000001,15.46,32.63,2.5669999999999997,1,0,0,1,0,0
93.0546875,34.393,34.579,24.173000000000002,2.525,1.31,32.082,12.888,15.46,32.63,2.5660000000000003,1,0,0,1,0,0
93.05859375,34.464,34.563,26.193,2.525,1.31,32.082,12.887,15.459000000000001,32.63,2.5660000000000003,1,0,0,1,0,0
93.0625,34.594,34.547,30.802,2.421,1.31,32.082,12.886,15.458,32.63,2.5669999999999997,1,0,0,1,0,0
93.06640625,34.788000000000004,34.531,45.976000000000006,2.421,1.31,32.082,12.885,15.458,32.63,2.5669999999999997,1,0,0,1,0,0
93.0703125,35.053000000000004,34.516,49.291000000000004,2.369,1.31,32.082,12.884,15.457,32.63,2.5669999999999997,1,0,0,1,0,0
93.07421875,35.39,34.501999999999995,46.753,2.369,1.31,32.082,12.883,15.456,32.63,2.5660000000000003,1,0,0,1,0,0
93.078125,35.799,34.488,45.925,2.3169999999999997,1.31,32.082,12.882,15.455,32.63,2.5660000000000003,1,0,0,1,0,0
93.08203125,36.275,34.474000000000004,54.211000000000006,2.266,1.31,32.082,12.880999999999998,15.454,32.63,2.5660000000000003,1,0,0,1,0,0
93.0859375,36.813,34.46,53.227,2.266,1.31,32.082,12.88,15.453,32.63,2.5660000000000003,1,0,0,1,0,0
93.08984375,37.403,34.445,48.048,2.266,1.31,32.082,12.879000000000001,15.452,32.63,2.5660000000000003,1,0,0,1,0,0
93.09375,38.033,34.429,42.092,2.214,1.31,32.082,12.879000000000001,15.450999999999999,32.63,2.5660000000000003,1,0,0,1,0,0
93.09765625,38.693000000000005,34.41,37.742,2.214,1.31,32.082,12.878,15.45,32.63,2.5660000000000003,1,0,0,1,0,0
93.1015625,39.366,34.389,35.567,2.162,1.31,32.082,12.877,15.449000000000002,32.63,2.5660000000000003,1,0,0,1,0,0
93.10546875,40.04,34.364000000000004,35.204,2.11,1.31,32.082,12.876,15.448,32.63,2.5660000000000003,1,0,0,1,0,0
93.109375,40.7,34.335,34.79,2.11,1.31,32.082,12.876,15.447000000000001,32.63,2.5660000000000003,1,0,0,1,0,0
93.11328125,41.332,34.303000000000004,38.208,2.0580000000000003,1.31,32.082,12.875,15.446,32.63,2.565,1,0,0,1,0,0
93.1171875,41.926,34.268,46.443000000000005,2.0580000000000003,1.31,32.082,12.874,15.445,32.63,2.565,1,0,0,1,0,0
93.12109375,42.471000000000004,34.232,46.701,2.0069999999999997,1.31,32.082,12.873,15.443,32.63,2.565,1,0,0,1,0,0
93.125,42.958999999999996,34.196999999999996,42.506,2.0580000000000003,1.31,32.082,12.872,15.442,32.63,2.5660000000000003,1,0,0,1,0,0
93.12890625,43.383,34.167,41.626000000000005,2.0069999999999997,1.31,32.082,12.872,15.440999999999999,32.63,2.565,1,0,0,1,0,0
93.1328125,43.74,34.144,42.506,2.0069999999999997,1.31,32.082,12.870999999999999,15.44,32.63,2.565,1,0,0,1,0,0
93.13671875,44.028999999999996,34.132,41.419,2.0069999999999997,1.31,32.082,12.87,15.437999999999999,32.63,2.565,1,0,0,1,0,0
93.140625,44.248000000000005,34.132,37.949,1.955,1.3090000000000002,32.082,12.87,15.437000000000001,32.63,2.565,1,0,0,1,0,0
