Czas,A: BVP1,B: BVP2,C: EMG1,D: EMG2,E: Skin Cond,F: Temp1,G: Abd Resp,H: Thor Resp,I: Temp2,SC-Pro/Flex - 1J,Draw-1,Lose-1,Win-1,Draw-2,Lose-2,Win-2
2.0,36.141999999999996,32.955999999999996,10.345,32.304,7.431,30.354,24.721,14.647,31.884,2.397,1,0,0,1,0,0
2.00390625,36.128,32.94,9.722999999999999,32.718,7.428999999999999,30.354,24.719,14.64,31.884,2.398,1,0,0,1,0,0
2.0078125,36.113,32.921,9.568,32.097,7.428999999999999,30.354,24.717,14.634,31.884,2.4,1,0,0,1,0,0
2.01171875,36.099000000000004,32.900999999999996,9.827,29.248,7.4270000000000005,30.354,24.715,14.627,31.883000000000003,2.398,1,0,0,1,0,0
2.015625,36.084,32.879,9.879,26.037,7.4270000000000005,30.354,24.713,14.620999999999999,31.883000000000003,2.395,1,0,0,1,0,0
2.01953125,36.066,32.858000000000004,10.033999999999999,22.878,7.428999999999999,30.354,24.711,14.615,31.884,2.395,1,0,0,1,0,0
2.0234375,36.048,32.838,10.086,20.651,7.428,30.354,24.709,14.609000000000002,31.884,2.395,1,0,0,1,0,0
2.02734375,36.029,32.819,9.879,20.805999999999997,7.428,30.354,24.706999999999997,14.603,31.883000000000003,2.398,1,0,0,1,0,0
2.03125,36.01,32.801,9.62,20.755,7.4270000000000005,30.354,24.705,14.597000000000001,31.883000000000003,2.397,1,0,0,1,0,0
2.03515625,35.992,32.786,9.309,19.563,7.4270000000000005,30.354,24.704,14.591,31.883000000000003,2.394,1,0,0,1,0,0
2.0390625,35.975,32.77,8.998,18.735,7.428999999999999,30.354,24.701999999999998,14.585,31.883000000000003,2.3930000000000002,1,0,0,1,0,0
2.04296875,35.963,32.756,8.532,18.165,7.428,30.354,24.7,14.579,31.883000000000003,2.3930000000000002,1,0,0,1,0,0
2.046875,35.955999999999996,32.741,8.066,19.977999999999998,7.428,30.354,24.698,14.574000000000002,31.883000000000003,2.396,1,0,0,1,0,0
2.05078125,35.958,32.729,7.652,21.014,7.4270000000000005,30.354,24.697,14.568,31.883000000000003,2.395,1,0,0,1,0,0
2.0546875,35.97,32.718,7.393,21.116999999999997,7.4270000000000005,30.354,24.695,14.562000000000001,31.883000000000003,2.3930000000000002,1,0,0,1,0,0
2.05859375,35.995,32.708,7.289,20.858,7.428,30.354,24.693,14.556,31.883000000000003,2.391,1,0,0,1,0,0
2.0625,36.031,32.698,7.547999999999999,19.822,7.428,30.354,24.691,14.55,31.883000000000003,2.391,1,0,0,1,0,0
2.06640625,36.080999999999996,32.686,7.807,26.761999999999997,7.4270000000000005,30.354,24.689,14.544,31.883000000000003,2.3930000000000002,1,0,0,1,0,0
2.0703125,36.143,32.673,7.755,36.913000000000004,7.4270000000000005,30.354,24.688000000000002,14.538,31.883000000000003,2.3930000000000002,1,0,0,1,0,0
2.07421875,36.218,32.659,7.547999999999999,41.16,7.426,30.354,24.686,14.532,31.883000000000003,2.392,1,0,0,1,0,0
2.078125,36.306,32.646,7.547999999999999,38.311,7.428,30.354,24.684,14.526,31.883000000000003,2.39,1,0,0,1,0,0
2.08203125,36.407,32.632,7.6,35.204,7.428,30.354,24.683000000000003,14.52,31.883000000000003,2.3890000000000002,1,0,0,1,0,0
2.0859375,36.519,32.618,7.6,36.188,7.4270000000000005,30.354,24.68,14.514000000000001,31.883000000000003,2.391,1,0,0,1,0,0
2.08984375,36.643,32.606,7.393,35.722,7.428,30.354,24.679000000000002,14.508,31.883000000000003,2.392,1,0,0,1,0,0
2.09375,36.775,32.595,7.082000000000001,34.375,7.4270000000000005,30.354,24.677,14.501,31.883000000000003,2.391,1,0,0,1,0,0
2.09765625,36.915,32.588,6.875,31.682,7.4270000000000005,30.354,24.675,14.495,31.883000000000003,2.3890000000000002,1,0,0,1,0,0
2.1015625,37.06,32.584,7.082000000000001,29.663,7.4270000000000005,30.354,24.673000000000002,14.489,31.883000000000003,2.388,1,0,0,1,0,0
2.10546875,37.207,32.584,7.1339999999999995,27.177,7.426,30.354,24.671,14.482999999999999,31.883000000000003,2.3890000000000002,1,0,0,1,0,0
2.109375,37.352,32.586999999999996,7.03,25.675,7.4270000000000005,30.354,24.669,14.477,31.883000000000003,2.39,1,0,0,1,0,0
2.11328125,37.494,32.593,6.8229999999999995,23.81,7.426,30.354,24.666999999999998,14.470999999999998,31.883000000000003,2.39,1,0,0,1,0,0
2.1171875,37.629,32.605,6.8229999999999995,24.069000000000003,7.426,30.354,24.665,14.465,31.883000000000003,2.388,1,0,0,1,0,0
2.12109375,37.756,32.625,7.807,24.328000000000003,7.4270000000000005,30.354,24.663,14.459000000000001,31.883000000000003,2.386,1,0,0,1,0,0
2.125,37.873000000000005,32.655,9.361,23.758000000000003,7.425,30.354,24.660999999999998,14.453,31.883000000000003,2.386,1,0,0,1,0,0
2.12890625,37.98,32.699,10.448,25.985,7.426,30.354,24.659000000000002,14.446,31.883000000000003,2.388,1,0,0,1,0,0
2.1328125,38.073,32.759,11.07,26.711,7.426,30.354,24.658,14.44,31.883000000000003,2.388,1,0,0,1,0,0
2.13671875,38.152,32.84,10.915,25.778000000000002,7.425,30.354,24.656,14.434000000000001,31.883000000000003,2.387,1,0,0,1,0,0
2.140625,38.217,32.942,10.397,23.862,7.4239999999999995,30.354,24.655,14.427999999999999,31.883000000000003,2.385,1,0,0,1,0,0
2.14453125,38.265,33.07,9.982000000000001,25.468000000000004,7.4239999999999995,30.354,24.653000000000002,14.422,31.883000000000003,2.384,1,0,0,1,0,0
2.1484375,38.298,33.221,10.086,27.28,7.422999999999999,30.354,24.651,14.415,31.883000000000003,2.383,1,0,0,1,0,0
2.15234375,38.315,33.397,10.966,26.244,7.422999999999999,30.354,24.649,14.409,31.883000000000003,2.3819999999999997,1,0,0,1,0,0
2.15625,38.318000000000005,33.594,11.847000000000001,25.468000000000004,7.422000000000001,30.354,24.648000000000003,14.402999999999999,31.883000000000003,2.381,1,0,0,1,0,0
2.16015625,38.306999999999995,33.809,12.312999999999999,33.754,7.422000000000001,30.354,24.646,14.397,31.883000000000003,2.379,1,0,0,1,0,0
2.1640625,38.285,34.037,12.157,40.694,7.421,30.354,24.645,14.390999999999998,31.883000000000003,2.378,1,0,0,1,0,0
2.16796875,38.251,34.275,11.380999999999998,38.311,7.421,30.354,24.643,14.385,31.883000000000003,2.377,1,0,0,1,0,0
2.171875,38.207,34.518,10.552,33.288000000000004,7.421,30.354,24.641,14.379000000000001,31.883000000000003,2.376,1,0,0,1,0,0
2.17578125,38.156,34.762,9.982000000000001,28.523000000000003,7.42,30.354,24.64,14.372,31.883000000000003,2.375,1,0,0,1,0,0
2.1796875,38.099000000000004,35.001,9.413,26.348000000000003,7.42,30.354,24.639,14.366,31.883000000000003,2.374,1,0,0,1,0,0
2.18359375,38.039,35.231,8.998,26.659000000000002,7.419,30.354,24.636999999999997,14.36,31.883000000000003,2.373,1,0,0,1,0,0
2.1875,37.975,35.446,8.48,27.953000000000003,7.419,30.354,24.636,14.354000000000001,31.883000000000003,2.372,1,0,0,1,0,0
2.19140625,37.912,35.641,7.962999999999999,28.989,7.419,30.354,24.635,14.347000000000001,31.883000000000003,2.371,1,0,0,1,0,0
2.1953125,37.848,35.812,7.445,31.372,7.419,30.354,24.633000000000003,14.341,31.883000000000003,2.37,1,0,0,1,0,0
2.19921875,37.784,35.957,7.082000000000001,34.945,7.417999999999999,30.354,24.631999999999998,14.335,31.883000000000003,2.369,1,0,0,1,0,0
2.203125,37.723,36.075,6.8229999999999995,35.411,7.417000000000001,30.354,24.631,14.329,31.883000000000003,2.3680000000000003,1,0,0,1,0,0
2.20703125,37.664,36.163000000000004,6.564,35.774,7.417000000000001,30.354,24.63,14.322000000000001,31.883000000000003,2.367,1,0,0,1,0,0
2.2109375,37.608000000000004,36.224000000000004,6.409,34.324,7.417000000000001,30.354,24.63,14.315999999999999,31.883000000000003,2.367,1,0,0,1,0,0
2.21484375,37.555,36.256,6.305,33.961,7.417000000000001,30.354,24.629,14.31,31.883000000000003,2.366,1,0,0,1,0,0
2.21875,37.506,36.262,6.098,32.874,7.416,30.354,24.628,14.302999999999999,31.883000000000003,2.365,1,0,0,1,0,0
2.22265625,37.461,36.244,5.8389999999999995,30.595,7.415,30.354,24.627,14.297,31.883000000000003,2.364,1,0,0,1,0,0
2.2265625,37.42,36.204,5.58,28.160999999999998,7.415,30.354,24.625999999999998,14.290999999999999,31.883000000000003,2.363,1,0,0,1,0,0
2.23046875,37.383,36.148,5.321000000000001,25.053,7.415,30.354,24.625,14.285,31.883000000000003,2.362,1,0,0,1,0,0
2.234375,37.35,36.079,5.114,23.551,7.415,30.354,24.625,14.279000000000002,31.883000000000003,2.362,1,0,0,1,0,0
2.23828125,37.321,35.999,4.752,23.189,7.414,30.354,24.624000000000002,14.272,31.883000000000003,2.3609999999999998,1,0,0,1,0,0
2.2421875,37.296,35.91,4.493,23.136999999999997,7.414,30.354,24.624000000000002,14.265999999999998,31.883000000000003,2.36,1,0,0,1,0,0
2.24609375,37.275999999999996,35.814,4.285,21.739,7.412999999999999,30.354,24.623,14.26,31.883000000000003,2.359,1,0,0,1,0,0
2.25,37.26,35.715,4.078,19.46,7.412999999999999,30.354,24.623,14.254000000000001,31.883000000000003,2.359,1,0,0,1,0,0
2.25390625,37.248000000000005,35.613,3.975,17.387999999999998,7.412999999999999,30.354,24.623,14.248,31.883000000000003,2.358,1,0,0,1,0,0
2.2578125,37.239000000000004,35.51,3.975,15.679,7.412000000000001,30.354,24.623,14.242,31.883000000000003,2.358,1,0,0,1,0,0
2.26171875,37.232,35.409,3.975,14.384,7.412000000000001,30.354,24.623,14.235999999999999,31.883000000000003,2.3569999999999998,1,0,0,1,0,0
2.265625,37.228,35.309,4.13,13.349,7.412000000000001,30.354,24.623,14.23,31.883000000000003,2.356,1,0,0,1,0,0
2.26953125,37.224000000000004,35.211999999999996,4.234,16.042,7.412000000000001,30.354,24.624000000000002,14.224,31.883000000000003,2.356,1,0,0,1,0,0
2.2734375,37.221,35.12,4.234,22.878,7.412000000000001,30.354,24.624000000000002,14.218,31.883000000000003,2.355,1,0,0,1,0,0
2.27734375,37.217,35.036,4.388999999999999,30.336,7.4110000000000005,30.354,24.625,14.212,31.883000000000003,2.355,1,0,0,1,0,0
2.28125,37.213,34.959,4.7,31.061,7.4110000000000005,30.354,24.625,14.206,31.883000000000003,2.354,1,0,0,1,0,0
2.28515625,37.207,34.889,5.01,28.368000000000002,7.4110000000000005,30.354,24.625999999999998,14.2,31.883000000000003,2.354,1,0,0,1,0,0
2.2890625,37.201,34.829,5.218,24.794,7.4110000000000005,30.354,24.627,14.194,31.883000000000003,2.353,1,0,0,1,0,0
2.29296875,37.194,34.775999999999996,5.166,22.982,7.4110000000000005,30.354,24.628,14.187999999999999,31.883000000000003,2.353,1,0,0,1,0,0
2.296875,37.186,34.732,5.062,22.36,7.4110000000000005,30.354,24.629,14.182,31.883000000000003,2.353,1,0,0,1,0,0
2.30078125,37.179,34.694,5.01,24.276,7.4110000000000005,30.354,24.63,14.175999999999998,31.883000000000003,2.352,1,0,0,1,0,0
2.3046875,37.17,34.663000000000004,5.166,29.145,7.4110000000000005,30.354,24.631,14.17,31.881999999999998,2.352,1,0,0,1,0,0
2.30859375,37.161,34.637,5.8389999999999995,31.164,7.4110000000000005,30.354,24.631999999999998,14.165,31.881999999999998,2.352,1,0,0,1,0,0
2.3125,37.153,34.618,7.03,32.821999999999996,7.4110000000000005,30.354,24.634,14.159,31.881999999999998,2.351,1,0,0,1,0,0
2.31640625,37.144,34.607,8.532,34.375,7.412000000000001,30.354,24.635,14.152999999999999,31.881999999999998,2.351,1,0,0,1,0,0
2.3203125,37.135,34.602,9.568,33.132,7.412000000000001,30.354,24.636999999999997,14.148,31.881999999999998,2.351,1,0,0,1,0,0
2.32421875,37.128,34.603,9.672,31.061,7.412000000000001,30.354,24.638,14.142000000000001,31.881999999999998,2.351,1,0,0,1,0,0
2.328125,37.122,34.606,9.361,29.973000000000003,7.412000000000001,30.354,24.64,14.137,31.881999999999998,2.35,1,0,0,1,0,0
2.33203125,37.117,34.608000000000004,8.843,28.160999999999998,7.412999999999999,30.354,24.642,14.130999999999998,31.881999999999998,2.35,1,0,0,1,0,0
2.3359375,37.114000000000004,34.606,8.377,24.95,7.412999999999999,30.354,24.644000000000002,14.126,31.881999999999998,2.35,1,0,0,1,0,0
2.33984375,37.111,34.599000000000004,8.118,21.531,7.412999999999999,30.354,24.646,14.12,31.881999999999998,2.35,1,0,0,1,0,0
2.34375,37.109,34.583,7.859,20.858,7.412999999999999,30.354,24.648000000000003,14.115,31.881999999999998,2.35,1,0,0,1,0,0
2.34765625,37.11,34.559,7.496,21.686999999999998,7.414,30.354,24.65,14.109000000000002,31.881999999999998,2.35,1,0,0,1,0,0
2.3515625,37.113,34.525999999999996,7.1339999999999995,21.998,7.414,30.354,24.653000000000002,14.104000000000001,31.881999999999998,2.35,1,0,0,1,0,0
2.35546875,37.121,34.486,6.72,21.635,7.415,30.354,24.655,14.099,31.881999999999998,2.35,1,0,0,1,0,0
2.359375,37.132,34.439,6.357,20.805999999999997,7.415,30.354,24.658,14.094000000000001,31.881999999999998,2.349,1,0,0,1,0,0
2.36328125,37.148,34.387,5.994,20.185,7.415,30.354,24.660999999999998,14.089,31.881999999999998,2.349,1,0,0,1,0,0
2.3671875,37.165,34.333,5.736000000000001,19.46,7.416,30.354,24.663,14.084000000000001,31.881999999999998,2.349,1,0,0,1,0,0
2.37109375,37.184,34.28,5.425,20.755,7.416,30.354,24.666,14.079,31.881999999999998,2.349,1,0,0,1,0,0
2.375,37.205,34.23,5.114,21.945999999999998,7.417000000000001,30.354,24.669,14.074000000000002,31.881999999999998,2.349,1,0,0,1,0,0
2.37890625,37.227,34.185,4.855,24.898000000000003,7.417000000000001,30.354,24.673000000000002,14.069,31.881999999999998,2.349,1,0,0,1,0,0
2.3828125,37.25,34.144,4.493,32.821999999999996,7.417000000000001,30.354,24.676,14.064,31.881999999999998,2.349,1,0,0,1,0,0
2.38671875,37.275999999999996,34.107,4.285,36.654,7.417999999999999,30.354,24.68,14.06,31.881999999999998,2.349,1,0,0,1,0,0
2.390625,37.304,34.073,4.026,34.116,7.417999999999999,30.354,24.683000000000003,14.055,31.881999999999998,2.349,1,0,0,1,0,0
2.39453125,37.335,34.043,3.819,29.559,7.419,30.354,24.686999999999998,14.05,31.881999999999998,2.349,1,0,0,1,0,0
2.3984375,37.368,34.015,3.612,27.85,7.419,30.354,24.691,14.046,31.881999999999998,2.349,1,0,0,1,0,0
2.40234375,37.403,33.992,3.509,31.423000000000002,7.42,30.354,24.695,14.040999999999999,31.881999999999998,2.349,1,0,0,1,0,0
2.40625,37.439,33.976,3.301,32.459,7.42,30.354,24.699,14.036,31.881999999999998,2.349,1,0,0,1,0,0
2.41015625,37.475,33.966,3.353,35.463,7.421,30.354,24.703000000000003,14.030999999999999,31.881999999999998,2.349,1,0,0,1,0,0
2.4140625,37.509,33.963,3.405,35.981,7.421,30.354,24.708000000000002,14.027000000000001,31.881999999999998,2.349,1,0,0,1,0,0
2.41796875,37.539,33.963,4.337,34.893,7.421,30.354,24.712,14.022,31.881999999999998,2.349,1,0,0,1,0,0
2.421875,37.562,33.966,5.736000000000001,32.977,7.422000000000001,30.354,24.715999999999998,14.017999999999999,31.881999999999998,2.349,1,0,0,1,0,0
2.42578125,37.578,33.972,6.8229999999999995,35.359,7.422000000000001,30.354,24.721,14.013,31.881999999999998,2.349,1,0,0,1,0,0
