Czas,A: BVP1,B: BVP2,C: EMG1,D: EMG2,E: Skin Cond,F: Temp1,G: Abd Resp,H: Thor Resp,I: Temp2,SC-Pro/Flex - 1J,Draw-1,Lose-1,Win-1,Draw-2,Lose-2,Win-2
2.0,35.172,35.208,22.156,1.344,2.454,26.752,9.273,4.356,26.776999999999997,2.202,1,0,0,1,0,0
2.00390625,35.174,35.176,19.929000000000002,1.24,2.454,26.752,9.273,4.356,26.776999999999997,2.2030000000000003,1,0,0,1,0,0
2.0078125,35.191,35.143,17.754,1.344,2.454,26.752,9.272,4.356,26.776999999999997,2.2030000000000003,1,0,0,1,0,0
2.01171875,35.227,35.11,15.940999999999999,1.499,2.455,26.752,9.272,4.355,26.776999999999997,2.2030000000000003,1,0,0,1,0,0
2.015625,35.285,35.077,15.267999999999999,1.499,2.455,26.752,9.271,4.355,26.776999999999997,2.2030000000000003,1,0,0,1,0,0
2.01953125,35.367,35.044000000000004,15.475,1.551,2.455,26.752,9.27,4.355,26.776999999999997,2.204,1,0,0,1,0,0
2.0234375,35.476,35.012,17.288,1.6030000000000002,2.455,26.752,9.27,4.355,26.776999999999997,2.204,1,0,0,1,0,0
2.02734375,35.614000000000004,34.981,17.754,1.6540000000000001,2.455,26.752,9.269,4.355,26.776999999999997,2.204,1,0,0,1,0,0
2.03125,35.782,34.951,17.391,1.706,2.455,26.752,9.269,4.355,26.776999999999997,2.204,1,0,0,1,0,0
2.03515625,35.98,34.922,18.272000000000002,1.81,2.455,26.752,9.267999999999999,4.355,26.776999999999997,2.205,1,0,0,1,0,0
2.0390625,36.205,34.894,19.410999999999998,1.8619999999999999,2.455,26.752,9.267000000000001,4.355,26.776,2.205,1,0,0,1,0,0
2.04296875,36.455999999999996,34.868,19.515,1.965,2.455,26.752,9.266,4.355,26.776,2.205,1,0,0,1,0,0
2.046875,36.729,34.843,18.168,1.965,2.455,26.752,9.266,4.355,26.776,2.205,1,0,0,1,0,0
2.05078125,37.02,34.82,16.459,1.8619999999999999,2.455,26.752,9.265,4.355,26.776,2.206,1,0,0,1,0,0
2.0546875,37.323,34.797,18.427,1.913,2.455,26.752,9.264,4.354,26.776,2.206,1,0,0,1,0,0
2.05859375,37.634,34.775,23.295,1.913,2.455,26.752,9.263,4.354,26.776,2.206,1,0,0,1,0,0
2.0625,37.946999999999996,34.754,27.541999999999998,1.81,2.455,26.752,9.262,4.354,26.776,2.206,1,0,0,1,0,0
2.06640625,38.256,34.733000000000004,29.820999999999998,1.81,2.454,26.752,9.261000000000001,4.354,26.776,2.207,1,0,0,1,0,0
2.0703125,38.556,34.711999999999996,30.598000000000003,1.81,2.454,26.752,9.261000000000001,4.354,26.776,2.207,1,0,0,1,0,0
2.07421875,38.842,34.692,30.39,1.758,2.455,26.752,9.26,4.354,26.776,2.207,1,0,0,1,0,0
2.078125,39.108000000000004,34.672,29.199,1.706,2.455,26.752,9.259,4.354,26.776,2.207,1,0,0,1,0,0
2.08203125,39.351,34.652,26.662,1.706,2.454,26.752,9.258,4.354,26.776,2.207,1,0,0,1,0,0
2.0859375,39.569,34.633,23.658,1.706,2.454,26.752,9.257,4.354,26.776,2.208,1,0,0,1,0,0
2.08984375,39.759,34.614000000000004,21.171999999999997,1.6540000000000001,2.454,26.752,9.256,4.354,26.776,2.208,1,0,0,1,0,0
2.09375,39.919000000000004,34.595,20.809,1.6540000000000001,2.454,26.752,9.255,4.353,26.776,2.208,1,0,0,1,0,0
2.09765625,40.049,34.576,29.406,1.6540000000000001,2.454,26.752,9.255,4.353,26.776,2.208,1,0,0,1,0,0
2.1015625,40.15,34.556999999999995,36.968,1.6030000000000002,2.454,26.752,9.254,4.353,26.776,2.209,1,0,0,1,0,0
2.10546875,40.222,34.538000000000004,35.621,1.6540000000000001,2.454,26.752,9.253,4.353,26.776,2.209,1,0,0,1,0,0
2.109375,40.266999999999996,34.52,30.908,1.706,2.454,26.752,9.252,4.353,26.776,2.209,1,0,0,1,0,0
2.11328125,40.287,34.501,25.936,1.706,2.454,26.752,9.251,4.353,26.776,2.209,1,0,0,1,0,0
2.1171875,40.285,34.483000000000004,21.741,1.706,2.454,26.752,9.25,4.353,26.776,2.209,1,0,0,1,0,0
2.12109375,40.264,34.464,18.789,1.758,2.454,26.752,9.249,4.353,26.776,2.21,1,0,0,1,0,0
2.125,40.225,34.446999999999996,16.666,1.706,2.454,26.752,9.248,4.353,26.776,2.21,1,0,0,1,0,0
2.12890625,40.173,34.429,14.853,1.706,2.454,26.752,9.247,4.353,26.776,2.21,1,0,0,1,0,0
2.1328125,40.11,34.413000000000004,15.682,1.6540000000000001,2.454,26.752,9.246,4.352,26.776,2.21,1,0,0,1,0,0
2.13671875,40.039,34.397,17.495,1.6030000000000002,2.454,26.752,9.245,4.353,26.776,2.21,1,0,0,1,0,0
2.140625,39.963,34.382,17.65,1.499,2.454,26.752,9.244,4.353,26.776,2.211,1,0,0,1,0,0
2.14453125,39.884,34.368,16.355,1.551,2.454,26.752,9.243,4.353,26.776,2.211,1,0,0,1,0,0
2.1484375,39.803000000000004,34.354,14.698,1.499,2.454,26.752,9.242,4.353,26.776,2.211,1,0,0,1,0,0
2.15234375,39.722,34.341,13.402999999999999,1.395,2.454,26.752,9.241,4.353,26.776,2.211,1,0,0,1,0,0
2.15625,39.643,34.328,13.350999999999999,1.4469999999999998,2.454,26.752,9.24,4.353,26.776,2.2119999999999997,1,0,0,1,0,0
2.16015625,39.566,34.315,20.032,1.499,2.454,26.752,9.238999999999999,4.353,26.776,2.2119999999999997,1,0,0,1,0,0
2.1640625,39.493,34.302,34.585,1.4469999999999998,2.4530000000000003,26.752,9.238,4.352,26.776,2.2119999999999997,1,0,0,1,0,0
2.16796875,39.423,34.289,43.908,1.395,2.4530000000000003,26.752,9.237,4.352,26.775,2.2119999999999997,1,0,0,1,0,0
2.171875,39.357,34.275999999999996,42.354,1.344,2.4530000000000003,26.752,9.236,4.352,26.775,2.2119999999999997,1,0,0,1,0,0
2.17578125,39.295,34.264,36.294000000000004,1.395,2.4530000000000003,26.752,9.235,4.352,26.775,2.213,1,0,0,1,0,0
2.1796875,39.236999999999995,34.251,29.769000000000002,1.395,2.4530000000000003,26.752,9.234,4.352,26.775,2.213,1,0,0,1,0,0
2.18359375,39.183,34.238,25.108,1.2919999999999998,2.4530000000000003,26.752,9.232999999999999,4.352,26.775,2.213,1,0,0,1,0,0
2.1875,39.134,34.226,28.421999999999997,1.2919999999999998,2.4530000000000003,26.752,9.231,4.352,26.775,2.213,1,0,0,1,0,0
2.19140625,39.086999999999996,34.213,31.011999999999997,1.2919999999999998,2.4530000000000003,26.752,9.23,4.352,26.775,2.213,1,0,0,1,0,0
2.1953125,39.044000000000004,34.2,30.028000000000002,1.344,2.4530000000000003,26.752,9.229,4.352,26.775,2.214,1,0,0,1,0,0
2.19921875,39.001999999999995,34.186,29.769000000000002,1.344,2.4530000000000003,26.752,9.228,4.352,26.775,2.214,1,0,0,1,0,0
2.203125,38.963,34.173,34.275,1.344,2.4530000000000003,26.752,9.227,4.352,26.775,2.214,1,0,0,1,0,0
2.20703125,38.924,34.159,35.828,1.344,2.4530000000000003,26.752,9.226,4.352,26.775,2.214,1,0,0,1,0,0
2.2109375,38.885999999999996,34.145,33.86,1.2919999999999998,2.452,26.752,9.225,4.351,26.775,2.215,1,0,0,1,0,0
2.21484375,38.848,34.131,29.717,1.2919999999999998,2.452,26.752,9.222999999999999,4.351,26.775,2.215,1,0,0,1,0,0
2.21875,38.811,34.118,24.951999999999998,1.24,2.452,26.752,9.222000000000001,4.351,26.775,2.215,1,0,0,1,0,0
2.22265625,38.772,34.105,20.809,1.24,2.452,26.752,9.221,4.351,26.775,2.215,1,0,0,1,0,0
2.2265625,38.733000000000004,34.093,17.339000000000002,1.24,2.452,26.752,9.219,4.351,26.775,2.215,1,0,0,1,0,0
2.23046875,38.692,34.080999999999996,14.491,1.344,2.452,26.752,9.218,4.351,26.775,2.2159999999999997,1,0,0,1,0,0
2.234375,38.65,34.071,12.782,1.395,2.452,26.752,9.217,4.351,26.775,2.2159999999999997,1,0,0,1,0,0
2.23828125,38.606,34.06,14.905,1.499,2.452,26.752,9.215,4.351,26.775,2.2159999999999997,1,0,0,1,0,0
2.2421875,38.56,34.05,17.132,1.499,2.451,26.750999999999998,9.214,4.351,26.775,2.2159999999999997,1,0,0,1,0,0
2.24609375,38.510999999999996,34.041,17.236,1.6030000000000002,2.451,26.750999999999998,9.212,4.35,26.775,2.2159999999999997,1,0,0,1,0,0
2.25,38.46,34.031,16.977,1.6540000000000001,2.451,26.750999999999998,9.211,4.35,26.775,2.217,1,0,0,1,0,0
2.25390625,38.405,34.021,16.925,1.706,2.451,26.750999999999998,9.209,4.35,26.775,2.217,1,0,0,1,0,0
2.2578125,38.346,34.01,18.634,1.6540000000000001,2.451,26.750999999999998,9.208,4.35,26.775,2.217,1,0,0,1,0,0
2.26171875,38.284,33.999,19.929000000000002,1.6540000000000001,2.451,26.750999999999998,9.206,4.35,26.775,2.217,1,0,0,1,0,0
2.265625,38.218,33.986999999999995,23.71,1.6030000000000002,2.451,26.750999999999998,9.205,4.35,26.775,2.217,1,0,0,1,0,0
2.26953125,38.149,33.974000000000004,29.873,1.6540000000000001,2.451,26.750999999999998,9.203,4.35,26.775,2.217,1,0,0,1,0,0
2.2734375,38.078,33.961999999999996,32.669000000000004,1.81,2.451,26.750999999999998,9.202,4.35,26.775,2.218,1,0,0,1,0,0
2.27734375,38.003,33.949,31.840999999999998,1.965,2.45,26.750999999999998,9.201,4.35,26.775,2.218,1,0,0,1,0,0
2.28125,37.928000000000004,33.935,28.889,2.483,2.45,26.750999999999998,9.199,4.35,26.775,2.218,1,0,0,1,0,0
2.28515625,37.851,33.921,25.263,3.7260000000000004,2.45,26.750999999999998,9.197000000000001,4.349,26.775,2.218,1,0,0,1,0,0
2.2890625,37.774,33.907,22.829,4.814,2.45,26.750999999999998,9.196,4.349,26.775,2.218,1,0,0,1,0,0
2.29296875,37.698,33.893,21.793000000000003,5.746,2.45,26.750999999999998,9.193999999999999,4.349,26.775,2.218,1,0,0,1,0,0
2.296875,37.623000000000005,33.879,21.12,6.16,2.45,26.750999999999998,9.193,4.349,26.775,2.219,1,0,0,1,0,0
2.30078125,37.551,33.866,21.224,6.419,2.449,26.750999999999998,9.192,4.348,26.775,2.219,1,0,0,1,0,0
2.3046875,37.483000000000004,33.852,20.188,6.832999999999999,2.449,26.750999999999998,9.19,4.348,26.775,2.219,1,0,0,1,0,0
2.30859375,37.42,33.836999999999996,18.686,7.144,2.449,26.750999999999998,9.189,4.348,26.775,2.219,1,0,0,1,0,0
